trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000001,SIG-BT-00000001,2020-01,BTCUSDT,mean_revert_v1,bearish,short,1578028500000,1578035700000,7200000,7167.540000,7220.415851,7220.415851,7061.011117,0.141842,-7.500000,1.020406,0.000000,1.020406,-8.520406,2.014698,9,stop_loss,138.626841,-83.808153,-222.434994,10.036886,0.000000,10.036886,-83.808153,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.01, wick=0.49, close_location=0.95, reversal_progress_atr=0.70, vol=1.49, atr_bps=73.8"
TRD-SIG-BT-00000003,SIG-BT-00000003,2020-04,BTCUSDT,mean_revert_v1,neutral,long,1586344500000,1586353500000,9000000,7263.230000,7218.823272,7218.823272,7404.945028,0.168606,-7.487219,1.220877,0.000000,1.220877,-8.708096,3.191296,11,stop_loss,185.112957,-71.108521,-256.221478,9.969430,0.000000,9.969430,-71.108521,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-3.19, wick=0.37, close_location=0.77, reversal_progress_atr=0.39, vol=1.12, atr_bps=61.1"
TRD-SIG-BT-00000004,SIG-BT-00000004,2021-06,BTCUSDT,mean_revert_v1,bearish,short,1624365900000,1624365900000,0,29458.360000,30006.752332,30006.752332,28028.924362,0.013629,-7.474157,0.405231,0.000000,0.405231,-7.879389,2.606593,1,stop_loss,475.239381,-196.251553,-671.490934,10.093079,0.000000,10.093079,-196.251553,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.61, wick=0.57, close_location=0.84, reversal_progress_atr=0.63, vol=2.80, atr_bps=186.1"
TRD-SIG-BT-00000006,SIG-BT-00000006,2022-02,BTCUSDT,mean_revert_v1,bearish,short,1645676100000,1645677000000,900000,34769.000000,35163.778086,35163.778086,33918.933891,0.018903,-7.462338,0.660956,0.000000,0.660956,-8.123294,2.153276,2,stop_loss,234.489663,-123.599895,-358.089558,10.056772,0.000000,10.056772,-123.599895,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.15, wick=0.47, close_location=0.71, reversal_progress_atr=0.35, vol=2.06, atr_bps=113.5"
TRD-SIG-BT-00000008,SIG-BT-00000008,2022-05,BTCUSDT,mean_revert_v1,bearish,long,1652410800000,1652418900000,8100000,30130.500000,30830.096695,29784.429195,30830.096695,0.021528,15.060798,0.656175,0.000000,0.656175,14.404624,2.021542,10,take_profit,222.188877,222.072782,-0.116094,10.116094,0.000000,10.116094,222.072782,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.02, wick=0.65, close_location=0.86, reversal_progress_atr=0.20, vol=1.11, atr_bps=114.9"
TRD-SIG-BT-00000011,SIG-BT-00000011,2023-03,BTCUSDT,mean_revert_v1,bullish,long,1679573700000,1679574600000,900000,27598.900000,27508.828423,27508.828423,27863.533408,0.082954,-7.471760,2.285692,0.000000,2.285692,-9.757452,2.938035,2,stop_loss,85.885491,-42.619612,-128.505103,9.983682,0.000000,9.983682,-42.619612,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.94, wick=0.54, close_location=0.79, reversal_progress_atr=0.28, vol=1.40, atr_bps=32.6"
TRD-SIG-BT-00000012,SIG-BT-00000012,2023-03,BTCUSDT,mean_revert_v1,bullish,long,1679898600000,1679919300000,20700000,27765.900000,27817.600000,27688.746781,28003.327654,0.096653,4.996983,2.686168,0.000000,2.686168,2.310815,3.077353,24,time_exit,75.510520,8.610652,-66.899868,10.009310,0.000000,10.009310,8.610652,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-3.08, wick=0.39, close_location=0.91, reversal_progress_atr=0.35, vol=1.18, atr_bps=27.8"
TRD-SIG-BT-00000013,SIG-BT-00000013,2023-03,BTCUSDT,mean_revert_v1,bullish,long,1680249600000,1680265800000,16200000,27733.300000,28078.866877,27608.143665,28078.866877,0.059610,20.599300,1.663486,0.000000,1.663486,18.935813,2.761082,19,take_profit,114.603591,114.541289,-0.062302,10.062302,0.000000,10.062302,114.541289,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.76, wick=0.43, close_location=0.87, reversal_progress_atr=0.71, vol=2.49, atr_bps=45.1"
TRD-SIG-BT-00000014,SIG-BT-00000014,2023-04,BTCUSDT,mean_revert_v1,bullish,long,1680488100000,1680490800000,2700000,27764.900000,27650.208041,27650.208041,28076.958627,0.065297,-7.488994,1.809209,0.000000,1.809209,-9.298203,2.720841,4,stop_loss,102.393211,-51.287602,-153.680813,9.979346,0.000000,9.979346,-51.287602,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.72, wick=0.43, close_location=1.00, reversal_progress_atr=0.59, vol=1.46, atr_bps=41.3"
TRD-SIG-BT-00000015,SIG-BT-00000015,2023-04,BTCUSDT,mean_revert_v1,bullish,long,1680554700000,1680554700000,0,27779.400000,27641.297787,27641.297787,28078.883006,0.054127,-7.475047,1.499876,0.000000,1.499876,-8.974922,2.168561,1,stop_loss,97.807586,-59.689037,-157.496623,9.975143,0.000000,9.975143,-59.689037,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.17, wick=0.60, close_location=0.86, reversal_progress_atr=0.29, vol=1.21, atr_bps=49.7"
