month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2020-01,2,0,2,0.000000,-14.987325,1.979735,0.000000,1.979735,-16.967061,0.000000,0.000000,-8.483530,-8.483530,2,2.200000,156.196553,-85.506116,-241.702670,9.962228,0,2,0,0
2020-02,1,0,1,0.000000,0.078193,1.362634,0.000000,1.362634,-1.284440,0.000000,0.000000,-1.284440,-1.284440,1,2.200000,110.681605,-9.426432,-120.108037,10.000287,0,0,1,0
2020-03,3,1,2,33.333333,1.456947,3.519960,0.000000,3.519960,-2.063013,1.097420,15.066886,-8.564950,-0.687671,1,2.200000,136.808080,-17.948754,-154.756833,10.003972,1,2,0,0
2020-04,1,1,0,100.000000,16.432962,1.310745,0.000000,1.310745,15.122218,inf,15.122218,0.000000,15.122218,0,2.200000,114.590197,114.652492,0.062295,9.937705,1,0,0,0
2020-05,1,0,1,0.000000,-7.492212,1.344684,0.000000,1.344684,-8.836895,0.000000,0.000000,-8.836895,-8.836895,1,2.200000,112.237489,-65.534714,-177.772202,9.972219,0,1,0,0
2020-07,2,2,0,100.000000,24.961350,2.384308,0.000000,2.384308,22.577042,inf,11.288521,0.000000,11.288521,0,2.200000,130.059919,93.037764,-37.022156,10.051545,1,0,1,0
2020-10,1,0,1,0.000000,-7.512822,1.312769,0.000000,1.312769,-8.825590,0.000000,0.000000,-8.825590,-8.825590,1,2.200000,115.544206,-67.037015,-182.581221,9.971467,0,1,0,0
2020-11,5,1,4,20.000000,-22.903919,4.688598,0.000000,4.688598,-27.592518,0.234559,6.361718,-8.488559,-5.518504,4,2.200000,173.395418,-49.057830,-222.453248,9.980461,0,4,1,0
2020-12,6,2,4,33.333333,0.881112,5.964080,0.000000,5.964080,-5.082968,1.029527,14.690198,-8.615841,-0.847161,2,2.200000,173.276986,26.969432,-146.307555,10.018494,1,4,1,0
2021-01,7,3,4,42.857143,19.313179,5.385804,0.000000,5.385804,13.927376,1.644586,15.679731,-8.277955,1.989625,3,2.200000,232.176864,23.112853,-209.064012,10.016565,3,4,0,0
