trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000015,SIG-BT-00000015,2020-02,BTCUSDT,ema_trend_pullback_v1,bullish,long,1581652800000,1581653700000,900000,10266.980000,10230.034676,10230.034676,10322.397986,0.202317,-7.474664,2.073446,0.000000,2.073446,-9.548111,1.500000,2,stop_loss,43.976911,-45.966615,-89.943526,9.982008,0.000000,9.982008,-45.966615,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000016,SIG-BT-00000016,2020-02,BTCUSDT,ema_trend_pullback_v1,bullish,long,1582128900000,1582131600000,2700000,10149.990000,10206.952921,10112.014719,10206.952921,0.196453,11.190513,1.999587,0.000000,1.999587,9.190926,1.500000,4,take_profit,46.121160,46.093099,-0.028061,10.028061,0.000000,10.028061,46.093099,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000017,SIG-BT-00000017,2020-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1582992900000,1583000100000,7200000,8638.150000,8678.063972,8678.063972,8578.279042,0.187256,-7.474129,1.621282,0.000000,1.621282,-9.095411,1.500000,9,stop_loss,59.309931,-56.229724,-115.539654,10.023103,0.000000,10.023103,-56.229724,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000018,SIG-BT-00000018,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1583068500000,1583070300000,1800000,8572.540000,8618.112293,8618.112293,8504.181561,0.163707,-7.460486,1.407112,0.000000,1.407112,-8.867597,1.500000,3,stop_loss,69.741172,-63.187362,-132.928535,10.026580,0.000000,10.026580,-63.187362,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000019,SIG-BT-00000019,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1583108100000,1583109000000,900000,8528.000000,8566.942799,8566.942799,8469.585802,0.191234,-7.447184,1.634566,0.000000,1.634566,-9.081751,1.500000,2,stop_loss,58.496949,-55.687465,-114.184414,10.022832,0.000000,10.022832,-55.687465,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000001A,SIG-BT-0000001A,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1583763300000,1583767800000,4500000,7765.970000,7662.859518,7834.710321,7662.859518,0.108140,11.150342,0.834235,0.000000,0.834235,10.316107,1.500000,6,take_profit,122.772187,122.838573,0.066386,9.933614,0.000000,9.933614,122.838573,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000001B,SIG-BT-0000001B,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1583830800000,1583835300000,4500000,7908.010000,7935.903303,7935.903303,7866.170045,0.267055,-7.449036,2.115595,0.000000,2.115595,-9.564631,1.500000,6,stop_loss,42.908323,-45.289851,-88.198174,10.017636,0.000000,10.017636,-45.289851,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000001C,SIG-BT-0000001C,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1583943300000,1583946000000,2700000,7767.320000,7703.109086,7810.127276,7703.109086,0.173678,11.152033,1.343438,0.000000,1.343438,9.808595,1.500000,4,take_profit,72.668043,72.709377,0.041334,9.958666,0.000000,9.958666,72.709377,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000001D,SIG-BT-0000001D,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584296100000,1584299700000,3600000,5290.510000,5348.587914,5348.587914,5203.393128,0.128266,-7.449402,0.682315,0.000000,0.682315,-8.131717,1.500000,5,stop_loss,154.666302,-119.832423,-274.498725,10.054889,0.000000,10.054889,-119.832423,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000001E,SIG-BT-0000001E,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1585484100000,1585485000000,900000,6098.980000,6133.479500,6133.479500,6047.230750,0.215574,-7.437204,1.318502,0.000000,1.318502,-8.755706,1.500000,2,stop_loss,74.849024,-66.594299,-141.443322,10.028283,0.000000,10.028283,-66.594299,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000001F,SIG-BT-0000001F,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1585499400000,1585499400000,0,6090.450000,6044.584103,6121.027265,6044.584103,0.242797,11.136106,1.473175,0.000000,1.473175,9.662930,1.500000,1,take_profit,65.307896,65.345550,0.037654,9.962346,0.000000,9.962346,65.345550,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000020,SIG-BT-00000020,2020-04,BTCUSDT,ema_trend_pullback_v1,bullish,long,1586437200000,1586447100000,9900000,7296.920000,7254.103377,7254.103377,7361.144935,0.173731,-7.438565,1.263980,0.000000,1.263980,-8.702545,1.500000,12,stop_loss,78.016498,-68.648327,-146.664825,9.970661,0.000000,9.970661,-68.648327,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000021,SIG-BT-00000021,2020-04,BTCUSDT,ema_trend_pullback_v1,bullish,long,1586466000000,1586476800000,10800000,7290.000000,7259.693275,7259.693275,7335.460088,0.245012,-7.425511,1.782425,0.000000,1.782425,-9.207936,1.500000,13,stop_loss,52.359517,-51.552225,-103.911742,9.979213,0.000000,9.979213,-51.552225,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000022,SIG-BT-00000022,2020-04,BTCUSDT,ema_trend_pullback_v1,bearish,short,1586780100000,1586785500000,5400000,6695.530000,6635.273859,6735.700760,6635.273859,0.184505,11.117549,1.229799,0.000000,1.229799,9.887750,1.500000,7,take_profit,79.994579,80.039577,0.044997,9.955003,0.000000,9.955003,80.039577,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000023,SIG-BT-00000023,2020-04,BTCUSDT,ema_trend_pullback_v1,bearish,short,1586961900000,1586974500000,12600000,6729.990000,6761.952452,6761.952452,6682.046322,0.232352,-7.426531,1.567438,0.000000,1.567438,-8.993969,1.500000,15,stop_loss,61.238855,-57.516316,-118.755172,10.023746,0.000000,10.023746,-57.516316,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000024,SIG-BT-00000024,2020-04,BTCUSDT,ema_trend_pullback_v1,bullish,long,1587717000000,1587719700000,2700000,7555.250000,7600.225357,7525.266429,7600.225357,0.247237,11.119560,1.873495,0.000000,1.873495,9.246065,1.500000,4,take_profit,49.528615,49.498851,-0.029764,10.029764,0.000000,10.029764,49.498851,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000025,SIG-BT-00000025,2020-04,BTCUSDT,ema_trend_pullback_v1,bullish,long,1587942900000,1587943800000,900000,7639.980000,7679.767094,7613.455271,7679.767094,0.279999,11.140363,2.144760,0.000000,2.144760,8.995603,1.500000,2,take_profit,42.077484,42.051445,-0.026039,10.026039,0.000000,10.026039,42.051445,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000026,SIG-BT-00000026,2020-04,BTCUSDT,ema_trend_pullback_v1,bullish,long,1587975300000,1587977100000,1800000,7719.990000,7687.621625,7687.621625,7768.542563,0.229866,-7.440402,1.770846,0.000000,1.770846,-9.211249,1.500000,3,stop_loss,52.892002,-51.907037,-104.799039,9.979036,0.000000,9.979036,-51.907037,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000027,SIG-BT-00000027,2020-04,BTCUSDT,ema_trend_pullback_v1,bullish,long,1587987900000,1587988800000,900000,7709.990000,7682.900145,7682.900145,7750.624783,0.274146,-7.426585,2.109952,0.000000,2.109952,-9.536538,1.500000,2,stop_loss,42.704067,-45.118477,-87.822544,9.982432,0.000000,9.982432,-45.118477,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000028,SIG-BT-00000028,2020-04,BTCUSDT,ema_trend_pullback_v1,bullish,long,1588127400000,1588129200000,1800000,7770.010000,7813.575599,7740.966268,7813.575599,0.255211,11.118421,1.988551,0.000000,1.988551,9.129870,1.500000,3,take_profit,46.068909,46.040875,-0.028034,10.028034,0.000000,10.028034,46.040875,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000029,SIG-BT-00000029,2020-05,BTCUSDT,ema_trend_pullback_v1,bullish,long,1588399200000,1588405500000,6300000,8822.000000,8787.577981,8787.577981,8873.633028,0.215733,-7.425975,1.899486,0.000000,1.899486,-9.325462,1.500000,8,stop_loss,48.527576,-48.998875,-97.526451,9.980491,0.000000,9.980491,-48.998875,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000002A,SIG-BT-0000002A,2020-05,BTCUSDT,ema_trend_pullback_v1,bullish,long,1588738500000,1588752000000,13500000,9001.960000,9067.229148,8958.447235,9067.229148,0.170341,11.117981,1.538958,0.000000,1.538958,9.579023,1.500000,16,take_profit,62.505485,62.469233,-0.036253,10.036253,0.000000,10.036253,62.469233,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000002B,SIG-BT-0000002B,2020-05,BTCUSDT,ema_trend_pullback_v1,bullish,long,1588829400000,1588850100000,20700000,9287.140000,9280.070000,9234.174878,9366.587683,0.140212,-0.991300,1.301675,0.000000,1.301675,-2.292975,1.500000,24,time_exit,75.545909,-17.608871,-93.154780,9.996194,0.000000,9.996194,-17.608871,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
