trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,position_size_usd,entry_notional_usd,exit_notional_usd,avg_notional_usd,round_trip_notional_usd,fee_bps_on_combined_notional,fee_bps_on_entry_notional,equity_at_entry_usd,risk_amount_usd,risk_per_unit_usd,stop_distance_bps,risk_pct_of_equity,leverage_used,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-0000000B,SIG-BT-0000000B,BTCUSDT,ema_trend_pullback_v1,bullish,long,1580242500000,1580251500000,9076.490000,9145.198120,9030.684586,9145.198120,0.16256582,1475.527083,1475.527083,1486.696675,1481.111879,2962.223758,5.000000,10.037849,4964.263220,7.446395,45.805414,50.465999,0.150000,0.297230,11.169592,1.481112,0.000000,9.688480,1.500000,11,take_profit,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,65.698999,65.661149
TRD-SIG-BT-0000000C,SIG-BT-0000000C,BTCUSDT,ema_trend_pullback_v1,bullish,long,1580293800000,1580294700000,9365.430000,9421.686596,9327.925603,9421.686596,0.19893474,1863.109403,1863.109403,1874.300794,1868.705099,3737.410198,5.000000,10.030034,4973.951701,7.460928,37.504397,40.045569,0.150000,0.374573,11.191391,1.868705,0.000000,9.322686,1.500000,2,take_profit,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,50.068353,50.038319
TRD-SIG-BT-0000000D,SIG-BT-0000000D,BTCUSDT,ema_trend_pullback_v1,bullish,long,1580314500000,1580326200000,9331.030000,9396.084361,9287.660426,9396.084361,0.17235382,1608.238624,1608.238624,1619.450991,1613.844808,3227.689615,5.000000,10.034859,4983.274387,7.474912,43.369574,46.478871,0.150000,0.322727,11.212367,1.613845,0.000000,9.598523,1.500000,14,take_profit,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,59.718307,59.683448
TRD-SIG-BT-0000000E,SIG-BT-0000000E,BTCUSDT,ema_trend_pullback_v1,bullish,long,1580376600000,1580382000000,9364.520000,9332.516630,9332.516630,9412.525055,0.23401627,2191.450053,2191.450053,2183.960743,2187.705398,4375.410796,5.000000,9.982912,4992.872910,7.489309,32.003370,34.175131,0.150000,0.438916,-7.489309,2.187705,0.000000,-9.677015,1.500000,7,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,41.262697,-44.158044
TRD-SIG-BT-0000000F,SIG-BT-0000000F,BTCUSDT,ema_trend_pullback_v1,bullish,long,1580403600000,1580403600000,9377.840000,9448.608351,9330.661100,9448.608351,0.15843510,1485.779025,1485.779025,1496.991216,1491.385121,2982.770241,5.000000,10.037732,4983.195895,7.474794,47.178900,50.308920,0.150000,0.298158,11.212191,1.491385,0.000000,9.720806,1.500000,1,take_profit,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,65.463380,65.425649
TRD-SIG-BT-00000010,SIG-BT-00000010,BTCUSDT,ema_trend_pullback_v1,bullish,long,1580691600000,1580693400000,9417.470000,9471.755421,9381.279719,9471.755421,0.20694437,1948.892436,1948.892436,1960.126499,1954.509467,3909.018935,5.000000,10.028822,4992.916701,7.489375,36.190281,38.428878,0.150000,0.390331,11.234063,1.954509,0.000000,9.279553,1.500000,3,take_profit,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,47.643318,47.614496
TRD-SIG-BT-00000011,SIG-BT-00000011,BTCUSDT,ema_trend_pullback_v1,bullish,long,1580971500000,1580972400000,9682.340000,9647.546123,9647.546123,9734.530816,0.21564985,2087.995174,2087.995174,2080.491879,2084.243526,4168.487053,5.000000,9.982032,5002.196254,7.503294,34.793877,35.935401,0.150000,0.417416,-7.503294,2.084244,0.000000,-9.587538,1.500000,2,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,43.903101,-45.917433
TRD-SIG-BT-00000012,SIG-BT-00000012,BTCUSDT,ema_trend_pullback_v1,bullish,long,1580976900000,1580990400000,9662.510000,9720.989939,9623.523374,9720.989939,0.19208928,1856.064629,1856.064629,1867.297999,1861.681314,3723.362628,5.000000,10.030261,4992.608716,7.488913,38.986626,40.348342,0.150000,0.371762,11.233370,1.861681,0.000000,9.371688,1.500000,16,take_profit,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,50.522513,50.492252
TRD-SIG-BT-00000013,SIG-BT-00000013,BTCUSDT,ema_trend_pullback_v1,bullish,long,1581050700000,1581053400000,9817.000000,9779.407154,9779.407154,9873.389269,0.19958506,1959.326567,1959.326567,1951.823596,1955.575081,3911.150163,5.000000,9.980853,5001.980404,7.502971,37.592846,38.293620,0.150000,0.391710,-7.502971,1.955575,0.000000,-9.458546,1.500000,4,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,47.440429,-48.274473
TRD-SIG-BT-00000014,SIG-BT-00000014,BTCUSDT,ema_trend_pullback_v1,bullish,long,1581464700000,1581464700000,10263.000000,10223.119903,10223.119903,10322.820146,0.18778246,1927.211394,1927.211394,1919.722611,1923.467002,3846.934004,5.000000,9.980571,4992.521858,7.488783,39.880097,38.858128,0.150000,0.386020,-7.488783,1.923467,0.000000,-9.412250,1.500000,1,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,48.287193,-48.838699
TRD-SIG-BT-00000015,SIG-BT-00000015,BTCUSDT,ema_trend_pullback_v1,bullish,long,1581652800000,1581653700000,10266.980000,10230.034676,10230.034676,10322.397986,0.20231693,2077.183829,2077.183829,2069.709165,2073.446497,4146.892994,5.000000,9.982008,4983.109609,7.474664,36.945324,35.984607,0.150000,0.416845,-7.474664,2.073446,0.000000,-9.548111,1.500000,2,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,43.976911,-45.966615
TRD-SIG-BT-00000016,SIG-BT-00000016,BTCUSDT,ema_trend_pullback_v1,bullish,long,1582128900000,1582131600000,10149.990000,10206.952921,10112.014719,10206.952921,0.19645259,1993.991817,1993.991817,2005.182331,1999.587074,3999.174148,5.000000,10.028061,4973.561498,7.460342,37.975281,37.414107,0.150000,0.400918,11.190513,1.999587,0.000000,9.190926,1.500000,4,take_profit,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,46.121160,46.093099
TRD-SIG-BT-00000017,SIG-BT-00000017,BTCUSDT,ema_trend_pullback_v1,bearish,short,1582992900000,1583000100000,8638.150000,8678.063972,8678.063972,8578.279042,0.18725595,1617.544967,1617.544967,1625.019096,1621.282032,3242.564063,5.000000,10.023103,4982.752424,7.474129,39.913972,46.206620,0.150000,0.324629,-7.474129,1.621282,0.000000,-9.095411,1.500000,9,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,59.309931,-56.229724
TRD-SIG-BT-00000018,SIG-BT-00000018,BTCUSDT,ema_trend_pullback_v1,bearish,short,1583068500000,1583070300000,8572.540000,8618.112293,8618.112293,8504.181561,0.16370661,1403.381457,1403.381457,1410.841942,1407.111699,2814.223399,5.000000,10.026580,4973.657013,7.460486,45.572293,53.160782,0.150000,0.282163,-7.460486,1.407112,0.000000,-8.867597,1.500000,3,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,69.741172,-63.187362
TRD-SIG-BT-00000019,SIG-BT-00000019,BTCUSDT,ema_trend_pullback_v1,bearish,short,1583108100000,1583109000000,8528.000000,8566.942799,8566.942799,8469.585802,0.19123392,1630.842877,1630.842877,1638.290061,1634.566469,3269.132938,5.000000,10.022832,4964.789416,7.447184,38.942799,45.664633,0.150000,0.328482,-7.447184,1.634566,0.000000,-9.081751,1.500000,2,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,58.496949,-55.687465
TRD-SIG-BT-0000001A,SIG-BT-0000001A,BTCUSDT,ema_trend_pullback_v1,bearish,short,1583763300000,1583767800000,7765.970000,7662.859518,7834.710321,7662.859518,0.10813975,839.810091,839.810091,828.659749,834.234920,1668.469840,5.000000,9.933614,4955.707665,7.433561,68.740321,88.514791,0.150000,0.169463,11.150342,0.834235,0.000000,10.316107,1.500000,6,take_profit,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,122.772187,122.838573
TRD-SIG-BT-0000001B,SIG-BT-0000001B,BTCUSDT,ema_trend_pullback_v1,bearish,short,1583830800000,1583835300000,7908.010000,7935.903303,7935.903303,7866.170045,0.26705463,2111.870668,2111.870668,2119.319703,2115.595186,4231.190371,5.000000,10.017636,4966.023773,7.449036,27.893303,35.272215,0.150000,0.425264,-7.449036,2.115595,0.000000,-9.564631,1.500000,6,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,42.908323,-45.289851
TRD-SIG-BT-0000001C,SIG-BT-0000001C,BTCUSDT,ema_trend_pullback_v1,bearish,short,1583943300000,1583946000000,7767.320000,7703.109086,7810.127276,7703.109086,0.17367815,1349.013797,1349.013797,1337.861763,1343.437780,2686.875560,5.000000,9.958666,4956.459142,7.434689,42.807276,55.112029,0.150000,0.272173,11.152033,1.343438,0.000000,9.808595,1.500000,4,take_profit,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,72.668043,72.709377
TRD-SIG-BT-0000001D,SIG-BT-0000001D,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584296100000,1584299700000,5290.510000,5348.587914,5348.587914,5203.393128,0.12826565,678.590718,678.590718,686.040120,682.315419,1364.630839,5.000000,10.054889,4966.267737,7.449402,58.077914,109.777535,0.150000,0.136640,-7.449402,0.682315,0.000000,-8.131717,1.500000,5,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,154.666302,-119.832423
TRD-SIG-BT-0000001E,SIG-BT-0000001E,BTCUSDT,ema_trend_pullback_v1,bearish,short,1585484100000,1585485000000,6098.980000,6133.479500,6133.479500,6047.230750,0.21557426,1314.783080,1314.783080,1322.220284,1318.501682,2637.003364,5.000000,10.028283,4958.136020,7.437204,34.499500,56.566016,0.150000,0.265177,-7.437204,1.318502,0.000000,-8.755706,1.500000,2,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,74.849024,-66.594299
TRD-SIG-BT-0000001F,SIG-BT-0000001F,BTCUSDT,ema_trend_pullback_v1,bearish,short,1585499400000,1585499400000,6090.450000,6044.584103,6121.027265,6044.584103,0.24279708,1478.743446,1478.743446,1467.607340,1473.175393,2946.350786,5.000000,9.962346,4949.380314,7.424070,30.577265,50.205264,0.150000,0.298773,11.136106,1.473175,0.000000,9.662930,1.500000,1,take_profit,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,65.307896,65.345550
TRD-SIG-BT-00000020,SIG-BT-00000020,BTCUSDT,ema_trend_pullback_v1,bullish,long,1586437200000,1586447100000,7296.920000,7254.103377,7254.103377,7361.144935,0.17373077,1267.699526,1267.699526,1260.260961,1263.980243,2527.960486,5.000000,9.970661,4959.043245,7.438565,42.816623,58.677665,0.150000,0.255634,-7.438565,1.263980,0.000000,-8.702545,1.500000,12,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,78.016498,-68.648327
TRD-SIG-BT-00000021,SIG-BT-00000021,BTCUSDT,ema_trend_pullback_v1,bullish,long,1586466000000,1586476800000,7290.000000,7259.693275,7259.693275,7335.460088,0.24501199,1786.137392,1786.137392,1778.711881,1782.424636,3564.849272,5.000000,9.979213,4950.340700,7.425511,30.306725,41.573012,0.150000,0.360811,-7.425511,1.782425,0.000000,-9.207936,1.500000,13,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,52.359517,-51.552225
TRD-SIG-BT-00000022,SIG-BT-00000022,BTCUSDT,ema_trend_pullback_v1,bearish,short,1586780100000,1586785500000,6695.530000,6635.273859,6735.700760,6635.273859,0.18450483,1235.357597,1235.357597,1224.240048,1229.798822,2459.597645,5.000000,9.955003,4941.132764,7.411699,40.170760,59.996386,0.150000,0.250015,11.117549,1.229799,0.000000,9.887750,1.500000,7,take_profit,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,79.994579,80.039577
TRD-SIG-BT-00000023,SIG-BT-00000023,BTCUSDT,ema_trend_pullback_v1,bearish,short,1586961900000,1586974500000,6729.990000,6761.952452,6761.952452,6682.046322,0.23235172,1563.724757,1563.724757,1571.151288,1567.438023,3134.876046,5.000000,10.023746,4951.020514,7.426531,31.962452,47.492570,0.150000,0.315839,-7.426531,1.567438,0.000000,-8.993969,1.500000,15,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,61.238855,-57.516316
TRD-SIG-BT-00000024,SIG-BT-00000024,BTCUSDT,ema_trend_pullback_v1,bullish,long,1587717000000,1587719700000,7555.250000,7600.225357,7525.266429,7600.225357,0.24723672,1867.935234,1867.935234,1879.054794,1873.495014,3746.990028,5.000000,10.029764,4942.026545,7.413040,29.983571,39.685743,0.150000,0.377969,11.119560,1.873495,0.000000,9.246065,1.500000,4,take_profit,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,49.528615,49.498851
TRD-SIG-BT-00000025,SIG-BT-00000025,BTCUSDT,ema_trend_pullback_v1,bullish,long,1587942900000,1587943800000,7639.980000,7679.767094,7613.455271,7679.767094,0.27999943,2139.190015,2139.190015,2150.330379,2144.760197,4289.520394,5.000000,10.026039,4951.272610,7.426909,26.524729,34.718323,0.150000,0.432049,11.140363,2.144760,0.000000,8.995603,1.500000,2,take_profit,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,42.077484,42.051445
TRD-SIG-BT-00000026,SIG-BT-00000026,BTCUSDT,ema_trend_pullback_v1,bullish,long,1587975300000,1587977100000,7719.990000,7687.621625,7687.621625,7768.542563,0.22986641,1774.566418,1774.566418,1767.126016,1770.846217,3541.692435,5.000000,9.979036,4960.268213,7.440402,32.368375,41.928001,0.150000,0.357756,-7.440402,1.770846,0.000000,-9.211249,1.500000,3,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,52.892002,-51.907037
