trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000001,SIG-BT-00000001,2020-01,BTCUSDT,mean_revert_v1,neutral,short,1578665100000,1578665100000,0,7857.930000,7884.369221,7884.369221,7790.655908,0.283669,-7.500000,2.232805,0.000000,2.232805,-9.732805,2.544481,1,stop_loss,75.612995,-43.663370,-119.276365,10.016823,0.000000,10.016823,-43.663370,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.54, wick=0.54, close_location=0.81, reversal_progress_atr=0.41, vol=1.41, atr_bps=33.6"
TRD-SIG-BT-00000002,SIG-BT-00000002,2020-02,BTCUSDT,mean_revert_v1,bearish,long,1582929600000,1582934100000,4500000,8746.180000,8721.221870,8721.221870,8833.201276,0.299918,-7.485401,2.619397,0.000000,2.619397,-10.104798,3.486691,16,stop_loss,89.496324,-38.521767,-128.018091,9.985732,0.000000,9.985732,-38.521767,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-3.49, wick=0.45, close_location=0.87, reversal_progress_atr=0.51, vol=1.99, atr_bps=28.5"
TRD-SIG-BT-00000003,SIG-BT-00000003,2020-04,BTCUSDT,mean_revert_v1,bullish,long,1586263200000,1586268000000,4800000,7346.310000,7314.897031,7314.897031,7455.176154,0.237808,-7.470244,1.743273,0.000000,1.743273,-9.213517,3.465644,17,stop_loss,138.191615,-52.738820,-190.930435,9.978620,0.000000,9.978620,-52.738820,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-3.47, wick=0.55, close_location=0.88, reversal_progress_atr=0.33, vol=1.56, atr_bps=42.8"
TRD-SIG-BT-00000004,SIG-BT-00000004,2022-01,BTCUSDT,mean_revert_v1,bearish,short,1643019900000,1643022600000,2700000,33562.050000,33822.415206,33822.415206,32808.681664,0.028638,-7.456423,0.964889,0.000000,0.964889,-8.421312,2.893506,10,stop_loss,214.470298,-87.616054,-302.086352,10.038789,0.000000,10.038789,-87.616054,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.89, wick=0.48, close_location=0.65, reversal_progress_atr=0.20, vol=1.75, atr_bps=77.6"
TRD-SIG-BT-00000005,SIG-BT-00000005,2023-03,BTCUSDT,mean_revert_v1,bullish,long,1679329800000,1679330400000,600000,27630.700000,27501.154217,27501.154217,27975.477520,0.057461,-7.443791,1.583957,0.000000,1.583957,-9.027749,2.661434,3,stop_loss,114.780595,-56.861285,-171.641880,9.976558,0.000000,9.976558,-56.861285,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.66, wick=0.52, close_location=0.96, reversal_progress_atr=0.65, vol=1.43, atr_bps=46.9"
TRD-SIG-BT-00000006,SIG-BT-00000006,2023-03,BTCUSDT,mean_revert_v1,bullish,long,1680198300000,1680198900000,600000,27866.400000,27764.226473,27764.226473,28149.478293,0.072722,-7.430250,2.022782,0.000000,2.022782,-9.453031,2.770564,3,stop_loss,91.584092,-46.647159,-138.231251,9.981667,0.000000,9.981667,-46.647159,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.77, wick=0.50, close_location=0.77, reversal_progress_atr=0.29, vol=1.43, atr_bps=36.7"
TRD-SIG-BT-00000007,SIG-BT-00000007,2023-03,BTCUSDT,mean_revert_v1,bullish,short,1680270000000,1680272400000,2400000,28433.900000,28531.115109,28531.115109,28157.227557,0.076285,-7.416070,2.172793,0.000000,2.172793,-9.588863,2.845982,9,stop_loss,87.303727,-44.206956,-131.510683,10.017095,0.000000,10.017095,-44.206956,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.85, wick=0.43, close_location=0.89, reversal_progress_atr=0.62, vol=2.85, atr_bps=34.2"
TRD-SIG-BT-00000008,SIG-BT-00000008,2023-04,BTCUSDT,mean_revert_v1,neutral,long,1680569100000,1680579600000,10500000,27711.300000,27862.100000,27635.764492,27971.037439,0.097990,14.776817,2.722805,0.000000,2.722805,12.054012,3.438614,36,time_exit,83.729792,44.391025,-39.338768,10.027209,0.000000,10.027209,44.391025,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-3.44, wick=0.51, close_location=0.81, reversal_progress_atr=0.28, vol=1.30, atr_bps=27.3"
TRD-SIG-BT-00000009,SIG-BT-00000009,2023-04,BTCUSDT,mean_revert_v1,bullish,short,1681892400000,1681892400000,0,29406.900000,29063.960164,29533.150334,29063.960164,0.058770,20.154671,1.718175,0.000000,1.718175,18.436497,2.716348,1,take_profit,106.618833,106.677142,0.058309,9.941691,0.000000,9.941691,106.677142,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.72, wick=0.56, close_location=0.75, reversal_progress_atr=0.26, vol=2.43, atr_bps=42.9"
TRD-SIG-BT-00000010,SIG-BT-00000010,2023-06,BTCUSDT,mean_revert_v1,bullish,long,1687279800000,1687279800000,0,27341.500000,27256.707325,27256.707325,27602.495092,0.087831,-7.447423,2.397707,0.000000,2.397707,-9.845129,3.078038,1,stop_loss,85.457489,-40.996938,-126.454427,9.984494,0.000000,9.984494,-40.996938,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-3.08, wick=0.36, close_location=0.77, reversal_progress_atr=0.53, vol=2.02, atr_bps=31.0"
