trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,position_size_usd,entry_notional_usd,exit_notional_usd,avg_notional_usd,round_trip_notional_usd,fee_bps_on_combined_notional,fee_bps_on_entry_notional,equity_at_entry_usd,risk_amount_usd,risk_per_unit_usd,stop_distance_bps,risk_pct_of_equity,leverage_used,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00000001,SIG-BT-00000001,BTCUSDT,mean_revert_v1,neutral,short,1578665100000,1578665100000,7857.930000,7884.369221,7884.369221,7790.655908,0.28366948,2229.054894,2229.054894,2236.554894,2232.804894,4465.609788,5.000000,10.016823,5000.000000,7.500000,26.439221,33.646547,0.150000,0.445811,-7.500000,2.232805,0.000000,-9.732805,2.544481,1,stop_loss,"mean_revert_v1_confirmed ext_atr=2.54, wick=0.54, close_location=0.81, reversal_progress_atr=0.41, vol=1.41, atr_bps=33.6",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,75.612995,-43.663370
TRD-SIG-BT-00000002,SIG-BT-00000002,BTCUSDT,mean_revert_v1,bearish,long,1582929600000,1582934100000,8746.180000,8721.221870,8721.221870,8833.201276,0.29991833,2623.139729,2623.139729,2615.654328,2619.397028,5238.794056,5.000000,9.985732,4990.267195,7.485401,24.958130,28.536035,0.150000,0.525651,-7.485401,2.619397,0.000000,-10.104798,3.486691,16,stop_loss,"mean_revert_v1_confirmed ext_atr=-3.49, wick=0.45, close_location=0.87, reversal_progress_atr=0.51, vol=1.99, atr_bps=28.5",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,89.496324,-38.521767
TRD-SIG-BT-00000003,SIG-BT-00000003,BTCUSDT,mean_revert_v1,bullish,long,1586263200000,1586268000000,7346.310000,7314.897031,7314.897031,7455.176154,0.23780763,1747.008553,1747.008553,1739.538310,1743.273431,3486.546863,5.000000,9.978620,4980.162397,7.470244,31.412969,42.760200,0.150000,0.350793,-7.470244,1.743273,0.000000,-9.213517,3.465644,17,stop_loss,"mean_revert_v1_confirmed ext_atr=-3.47, wick=0.55, close_location=0.88, reversal_progress_atr=0.33, vol=1.56, atr_bps=42.8",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,138.191615,-52.738820
TRD-SIG-BT-00000004,SIG-BT-00000004,BTCUSDT,mean_revert_v1,bearish,short,1643019900000,1643022600000,33562.050000,33822.415206,33822.415206,32808.681664,0.02863832,961.160888,961.160888,968.617311,964.889100,1929.778199,5.000000,10.038789,4970.948880,7.456423,260.365206,77.577265,0.150000,0.193356,-7.456423,0.964889,0.000000,-8.421312,2.893506,10,stop_loss,"mean_revert_v1_confirmed ext_atr=2.89, wick=0.48, close_location=0.65, reversal_progress_atr=0.20, vol=1.75, atr_bps=77.6",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,214.470298,-87.616054
TRD-SIG-BT-00000005,SIG-BT-00000005,BTCUSDT,mean_revert_v1,bullish,long,1679329800000,1679330400000,27630.700000,27501.154217,27501.154217,27975.477520,0.05746070,1587.679356,1587.679356,1580.235565,1583.957460,3167.914921,5.000000,9.976558,4962.527568,7.443791,129.545783,46.884727,0.150000,0.319934,-7.443791,1.583957,0.000000,-9.027749,2.661434,3,stop_loss,"mean_revert_v1_confirmed ext_atr=-2.66, wick=0.52, close_location=0.96, reversal_progress_atr=0.65, vol=1.43, atr_bps=46.9",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,114.780595,-56.861285
TRD-SIG-BT-00000006,SIG-BT-00000006,BTCUSDT,mean_revert_v1,bullish,long,1680198300000,1680198900000,27866.400000,27764.226473,27764.226473,28149.478293,0.07272187,2026.496665,2026.496665,2019.066416,2022.781540,4045.563081,5.000000,9.981667,4953.499819,7.430250,102.173527,36.665492,0.150000,0.409104,-7.430250,2.022782,0.000000,-9.453031,2.770564,3,stop_loss,"mean_revert_v1_confirmed ext_atr=-2.77, wick=0.50, close_location=0.77, reversal_progress_atr=0.29, vol=1.43, atr_bps=36.7",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,91.584092,-46.647159
TRD-SIG-BT-00000007,SIG-BT-00000007,BTCUSDT,mean_revert_v1,bullish,short,1680270000000,1680272400000,28433.900000,28531.115109,28531.115109,28157.227557,0.07628516,2169.084613,2169.084613,2176.500683,2172.792648,4345.585296,5.000000,10.017095,4944.046788,7.416070,97.215109,34.189861,0.150000,0.438727,-7.416070,2.172793,0.000000,-9.588863,2.845982,9,stop_loss,"mean_revert_v1_confirmed ext_atr=2.85, wick=0.43, close_location=0.89, reversal_progress_atr=0.62, vol=2.85, atr_bps=34.2",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,87.303727,-44.206956
TRD-SIG-BT-00000008,SIG-BT-00000008,BTCUSDT,mean_revert_v1,neutral,long,1680569100000,1680579600000,27711.300000,27862.100000,27635.764492,27971.037439,0.09798950,2715.416527,2715.416527,2730.193344,2722.804935,5445.609870,5.000000,10.027209,4934.457925,7.401687,75.535508,27.258017,0.150000,0.550297,14.776817,2.722805,0.000000,12.054012,3.438614,36,time_exit,"mean_revert_v1_confirmed ext_atr=-3.44, wick=0.51, close_location=0.81, reversal_progress_atr=0.28, vol=1.30, atr_bps=27.3",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,83.729792,44.391025
TRD-SIG-BT-00000009,SIG-BT-00000009,BTCUSDT,mean_revert_v1,bullish,short,1681892400000,1681892400000,29406.900000,29063.960164,29533.150334,29063.960164,0.05877028,1728.251847,1728.251847,1708.097176,1718.174511,3436.349023,5.000000,9.941691,4946.511937,7.419768,126.250334,42.932215,0.150000,0.349388,20.154671,1.718175,0.000000,18.436497,2.716348,1,take_profit,"mean_revert_v1_confirmed ext_atr=2.72, wick=0.56, close_location=0.75, reversal_progress_atr=0.26, vol=2.43, atr_bps=42.9",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,106.618833,106.677142
TRD-SIG-BT-00000010,SIG-BT-00000010,BTCUSDT,mean_revert_v1,bullish,long,1687279800000,1687279800000,27341.500000,27256.707325,27256.707325,27602.495092,0.08783097,2401.430384,2401.430384,2393.982961,2397.706673,4795.413345,5.000000,9.984494,4964.948434,7.447423,84.792675,31.012445,0.150000,0.483677,-7.447423,2.397707,0.000000,-9.845129,3.078038,1,stop_loss,"mean_revert_v1_confirmed ext_atr=-3.08, wick=0.36, close_location=0.77, reversal_progress_atr=0.53, vol=2.02, atr_bps=31.0",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,85.457489,-40.996938
