month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2020-01,3,0,3,0.000000,-22.460533,4.139190,0.000000,4.139190,-26.599723,0.000000,0.000000,-8.866574,-8.866574,3,1.800000,88.834608,-64.880661,-153.715269,9.972546,0,3,0,0
2020-03,13,5,8,38.461538,7.352069,11.787977,0.000000,11.787977,-4.435908,1.122794,12.353722,-8.275565,-0.341224,3,1.800000,185.942450,-29.735192,-215.677643,10.003593,5,8,0,0
2020-04,5,2,3,40.000000,4.418505,6.846767,0.000000,6.846767,-2.428262,1.197482,12.068880,-8.855341,-0.485652,3,1.800000,90.969868,-1.216666,-92.186534,10.004394,2,3,0,0
2020-05,1,0,1,0.000000,-7.449804,1.291278,0.000000,1.291278,-8.741082,0.000000,0.000000,-8.741082,-8.741082,1,1.800000,94.148314,-67.889104,-162.037418,10.028930,0,1,0,0
2020-09,3,1,2,33.333333,-1.511284,4.033680,0.000000,4.033680,-5.544963,0.898553,12.524379,-9.034671,-1.848321,2,1.800000,97.916712,9.987472,-87.929240,9.990011,1,2,0,0
2020-11,2,0,2,0.000000,-14.843891,2.778108,0.000000,2.778108,-17.622000,0.000000,0.000000,-8.811000,-8.811000,2,1.800000,88.996872,-64.970763,-153.967635,9.972501,0,2,0,0
2020-12,3,2,1,66.666667,19.241794,4.134525,0.000000,4.134525,15.107269,3.586971,12.006738,-8.906208,5.035756,1,1.800000,88.160196,40.972564,-47.187632,10.025499,2,1,0,0
2021-01,7,3,4,42.857143,10.314994,8.449396,0.000000,8.449396,1.865597,1.347159,12.221190,-8.699493,0.266514,2,1.800000,107.488981,12.195251,-95.293730,9.991286,3,4,0,0
2021-02,4,2,2,50.000000,11.844149,3.932831,0.000000,3.932831,7.911317,1.797017,12.165327,-8.209668,1.977829,1,1.800000,131.859400,-0.973410,-132.832810,9.974554,2,2,0,0
2021-03,4,0,4,0.000000,-29.677940,5.105265,0.000000,5.105265,-34.783205,0.000000,0.000000,-8.695801,-8.695801,4,1.800000,96.105017,-68.963301,-165.068319,10.016070,0,4,0,0
2021-04,5,3,2,60.000000,25.099286,5.685673,0.000000,5.685673,19.413613,2.694083,12.276851,-8.708470,3.882723,1,1.800000,115.366432,45.930045,-69.436387,9.972049,3,2,0,0
2021-05,12,6,6,50.000000,35.580667,12.653018,0.000000,12.653018,22.927649,1.794138,12.391001,-8.569726,1.910637,2,1.800000,122.274444,23.432548,-98.841896,9.983292,6,6,0,0
2021-06,6,2,4,33.333333,-3.041487,6.187322,0.000000,6.187322,-9.228809,0.897876,12.428566,-8.521485,-1.538135,3,1.800000,124.931455,-6.497648,-131.429103,9.998250,2,4,0,0
2021-07,2,1,1,50.000000,5.925682,2.706444,0.000000,2.706444,3.219238,1.796809,12.007418,-8.788180,1.609619,1,1.800000,88.941801,12.101058,-76.840743,10.011056,1,1,0,0
2021-08,2,0,2,0.000000,-14.870066,2.896487,0.000000,2.896487,-17.766552,0.000000,0.000000,-8.883276,-8.883276,2,1.800000,83.114746,-61.704549,-144.819296,9.974135,0,2,0,0
2021-09,3,1,2,33.333333,-1.507480,3.436029,0.000000,3.436029,-4.943509,0.898516,12.204115,-8.573812,-1.647836,2,1.800000,125.131773,-24.872740,-150.004512,10.007433,1,2,0,0
2021-11,2,0,2,0.000000,-14.801903,2.795653,0.000000,2.795653,-17.597556,0.000000,0.000000,-8.798778,-8.798778,2,1.800000,85.633906,-63.156513,-148.790419,10.026565,0,2,0,0
2021-12,3,2,1,66.666667,19.182159,4.269147,0.000000,4.269147,14.913013,3.592641,11.684159,-8.455306,4.971004,1,1.800000,87.113235,21.544739,-65.568496,9.984236,2,1,0,0
