bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_5_10,6,4,2,66.666667,8.324302,-5.105939,-13.430241,14.835045,-5.105939,-12.902455
edge_10_15,11,3,8,27.272727,13.049105,-21.098946,-34.148051,17.637729,-21.098946,-146.853148
edge_15_20,7,0,7,0.000000,16.451781,-34.303162,-50.754942,18.997295,-34.303162,-133.199886
edge_20_30,10,2,8,20.000000,25.460703,-23.399449,-48.860151,17.996035,-23.399449,-118.358033
edge_30_50,5,2,3,40.000000,37.998067,-8.853338,-46.851405,16.997475,-8.853338,-28.170923
edge_gte_50,10,2,8,20.000000,87.324125,-39.994086,-127.318211,17.991716,-39.994086,-81.713373
