timestamp,equity,drawdown_pct
1577836800000,5000.000000,0.000000
1578029100000,4984.424290,0.311514
1578060540000,4969.543036,0.609139
1578606180000,4968.838268,0.623235
1578636360000,4947.830155,1.043397
1578648300000,4924.261459,1.514771
1579859700000,4899.246087,2.015078
1579917360000,4877.313529,2.453729
1582725360000,4885.455313,2.290894
1582726740000,4901.447868,1.971043
1582729740000,4905.852130,1.882957
1582732560000,4919.599161,1.608017
1582805460000,4899.748394,2.005032
1582823340000,4879.418010,2.411640
1582826160000,4856.889950,2.862201
1582827660000,4831.926227,3.361475
1582828140000,4808.142302,3.837154
1582849740000,4789.840552,4.203189
1583169960000,4768.339911,4.633202
1583377680000,4746.542798,5.069144
1583379780000,4727.129357,5.457413
1583383920000,4701.481200,5.970376
1583389080000,4679.058564,6.418829
1583456280000,4690.838938,6.183221
1583457240000,4671.506134,6.569877
1583600640000,4659.975252,6.800495
1583604000000,4642.888887,7.142222
1583607000000,4622.639009,7.547220
1586218380000,4610.228506,7.795430
1587739440000,4591.507631,8.169847
1587739860000,4570.233793,8.595324
1587773760000,4548.801171,9.023977
1652093280000,4537.234539,9.255309
1652096100000,4534.939936,9.301201
1652101440000,4518.977819,9.620444
1652106900000,4507.046641,9.859067
1652127180000,4518.540593,9.629188
1652161560000,4530.508584,9.389828
1652163000000,4543.765257,9.124695
1652165340000,4554.859248,8.902815
1652166540000,4543.490516,9.130190
1652168040000,4531.952237,9.360955
1652170380000,4519.061547,9.618769
1652172180000,4506.710260,9.865795
1652190120000,4496.252936,10.074941
1652191560000,4510.225296,9.795494
1652192700000,4499.590487,10.008190
1652236320000,4487.934808,10.241304
1652259600000,4477.552352,10.448953
1652261760000,4465.667911,10.686642
1652263320000,4453.343800,10.933124
1652280300000,4460.765475,10.784691
1652281980000,4451.424281,10.971514
1653942660000,4440.657659,11.186847
1653948780000,4436.559205,11.268816
1653952560000,4420.982881,11.580342
1654045320000,4413.996859,11.720063
1654631580000,4403.428268,11.931435
1654633740000,4392.707251,12.145855
1678799160000,4384.084257,12.318315
1679093880000,4373.951015,12.520980
1679101140000,4361.064885,12.778702
1679159460000,4350.587222,12.988256
1679247120000,4350.979239,12.980415
1679247900000,4352.918007,12.941640
1679248860000,4336.983385,13.260332
1679250540000,4318.277772,13.634445
1679256960000,4305.345364,13.893093
