month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2020-01,7,0,7,0.000000,-49.086384,31.535548,42.064539,73.600087,-122.686471,0.000000,0.000000,-17.526639,-17.526639,7,2.519991,26.611656,-30.023671,-56.635327,18.292753,0,6,1,0
2020-02,10,4,6,40.000000,13.068461,45.744207,54.797232,100.541439,-87.472977,1.251434,10.571408,-21.626435,-8.747298,6,2.408238,21.731005,-6.848006,-28.579011,16.984571,4,6,0,0
2020-03,10,1,9,10.000000,-52.721964,49.707717,64.771863,114.479580,-167.201543,0.293093,11.780375,-19.886880,-16.720154,5,2.683137,18.749558,-29.320965,-48.070523,18.491546,1,9,0,0
2020-04,4,0,4,0.000000,-31.997794,17.619379,24.220664,41.840043,-73.837838,0.000000,0.000000,-18.459459,-18.459459,4,2.514848,22.828492,-35.703131,-58.531623,19.001454,0,4,0,0
2022-05,24,6,18,25.000000,-30.285194,44.492175,53.040921,97.533096,-127.818290,0.740313,11.534440,-10.945830,-5.325762,5,2.595159,67.755426,-20.308528,-88.063954,17.332094,6,16,2,0
2022-06,3,0,3,0.000000,-14.356051,6.854652,7.064927,13.919579,-28.275630,0.000000,0.000000,-9.425210,-9.425210,3,3.243920,75.390777,-41.846232,-117.237009,17.318616,0,2,1,0
2023-03,80,22,58,27.500000,-107.937575,262.637489,317.666122,580.303611,-688.241185,0.726835,7.729770,-14.798209,-8.603015,8,2.415430,29.779053,-20.960397,-50.739450,17.561535,21,57,2,0
2023-04,44,11,33,25.000000,-91.016510,142.621247,172.649404,315.270651,-406.287162,0.531225,3.945374,-13.626857,-9.233799,7,2.339647,22.577095,-24.802332,-47.379428,17.638248,10,32,2,0
2023-05,14,5,9,35.714286,17.543609,45.764891,50.942868,96.707759,-79.164150,1.344812,6.974801,-12.670906,-5.654582,5,2.694805,22.499200,-17.907516,-40.406716,17.214727,5,9,0,0
2023-06,1,1,0,100.000000,8.724788,3.504859,2.627772,6.132631,2.592157,inf,2.592157,0.000000,2.592157,0,1.988611,8.938964,5.922615,-3.016349,14.011962,1,0,0,0
2023-08,3,1,2,33.333333,2.777520,7.101633,9.259184,16.360817,-13.583297,1.246756,12.612406,-13.097851,-4.527766,2,2.800879,56.362083,19.279619,-37.082464,17.355316,1,2,0,0
2023-10,15,5,10,33.333333,-10.506177,47.495175,56.001860,103.497035,-114.003211,0.810713,3.788535,-13.294589,-7.600214,5,2.474674,16.963634,-18.855959,-35.819593,17.334169,5,10,0,0
