signal_id,stage,entry_geometry_mode,timestamp,side,regime,reason,equity,peak_equity,drawdown_pct,daily_realized_pnl,expected_reward_bps,expected_cost_bps,expected_net_edge_bps
SIG-BT-00000276,initial_risk,reanchor_to_actual_entry,1709844480000,long,bullish,daily_loss_limit_reached,2015.579734,5073.401128,60.271627,-112.032798,36.275265,19.000000,17.275265
SIG-BT-00000293,initial_risk,reanchor_to_actual_entry,1709925420000,long,bullish,daily_loss_limit_reached,1912.250963,5073.401128,62.308303,-103.328772,41.854331,19.000000,22.854331
SIG-BT-00000294,initial_risk,reanchor_to_actual_entry,1709927100000,long,bullish,daily_loss_limit_reached,1912.250963,5073.401128,62.308303,-103.328772,49.964199,19.000000,30.964199
SIG-BT-00000295,initial_risk,reanchor_to_actual_entry,1709927160000,long,bullish,daily_loss_limit_reached,1912.250963,5073.401128,62.308303,-103.328772,49.944822,19.000000,30.944822
SIG-BT-00000296,initial_risk,reanchor_to_actual_entry,1709927220000,long,bullish,daily_loss_limit_reached,1912.250963,5073.401128,62.308303,-103.328772,48.516203,19.000000,29.516203
SIG-BT-00000297,initial_risk,reanchor_to_actual_entry,1709927280000,long,bullish,daily_loss_limit_reached,1912.250963,5073.401128,62.308303,-103.328772,48.364280,19.000000,29.364280
SIG-BT-00000298,initial_risk,reanchor_to_actual_entry,1709927700000,long,bullish,daily_loss_limit_reached,1912.250963,5073.401128,62.308303,-103.328772,43.918112,19.000000,24.918112
SIG-BT-00000299,initial_risk,reanchor_to_actual_entry,1709927760000,long,bullish,daily_loss_limit_reached,1912.250963,5073.401128,62.308303,-103.328772,43.238635,19.000000,24.238635
SIG-BT-00000300,initial_risk,reanchor_to_actual_entry,1709927820000,long,bullish,daily_loss_limit_reached,1912.250963,5073.401128,62.308303,-103.328772,44.944236,19.000000,25.944236
SIG-BT-00000301,initial_risk,reanchor_to_actual_entry,1709929080000,long,bullish,daily_loss_limit_reached,1912.250963,5073.401128,62.308303,-103.328772,62.703908,19.000000,43.703908
SIG-BT-00000302,initial_risk,reanchor_to_actual_entry,1709930820000,long,bullish,daily_loss_limit_reached,1912.250963,5073.401128,62.308303,-103.328772,49.144786,19.000000,30.144786
SIG-BT-00000303,initial_risk,reanchor_to_actual_entry,1709930880000,long,bullish,daily_loss_limit_reached,1912.250963,5073.401128,62.308303,-103.328772,49.078821,19.000000,30.078821
SIG-BT-00000312,initial_risk,reanchor_to_actual_entry,1710065880000,long,bullish,daily_loss_limit_reached,1817.373467,5073.401128,64.178400,-94.877495,36.289593,19.000000,17.289593
SIG-BT-00000313,initial_risk,reanchor_to_actual_entry,1710065940000,long,bullish,daily_loss_limit_reached,1817.373467,5073.401128,64.178400,-94.877495,38.336135,19.000000,19.336135
SIG-BT-00000328,initial_risk,reanchor_to_actual_entry,1710175560000,long,bullish,daily_loss_limit_reached,1724.447824,5073.401128,66.010024,-92.925644,38.359842,19.000000,19.359842
SIG-BT-00000329,initial_risk,reanchor_to_actual_entry,1710184380000,long,bullish,daily_loss_limit_reached,1724.447824,5073.401128,66.010024,-92.925644,35.330001,19.000000,16.330001
SIG-BT-00000361,initial_risk,reanchor_to_actual_entry,1711024260000,long,bullish,daily_loss_limit_reached,1488.850701,5073.401128,70.653795,-75.045817,37.528373,19.000000,18.528373
SIG-BT-00000362,initial_risk,reanchor_to_actual_entry,1711024860000,long,bullish,daily_loss_limit_reached,1488.850701,5073.401128,70.653795,-75.045817,40.013111,19.000000,21.013111
SIG-BT-00000363,initial_risk,reanchor_to_actual_entry,1711026180000,long,bullish,daily_loss_limit_reached,1488.850701,5073.401128,70.653795,-75.045817,37.041284,19.000000,18.041284
SIG-BT-00000364,initial_risk,reanchor_to_actual_entry,1711026420000,long,bullish,daily_loss_limit_reached,1488.850701,5073.401128,70.653795,-75.045817,41.139965,19.000000,22.139965
SIG-BT-00000365,initial_risk,reanchor_to_actual_entry,1711026900000,long,bullish,daily_loss_limit_reached,1488.850701,5073.401128,70.653795,-75.045817,43.389179,19.000000,24.389179
SIG-BT-00000366,initial_risk,reanchor_to_actual_entry,1711027620000,long,bullish,daily_loss_limit_reached,1488.850701,5073.401128,70.653795,-75.045817,45.870625,19.000000,26.870625
SIG-BT-00000367,initial_risk,reanchor_to_actual_entry,1711027920000,long,bullish,daily_loss_limit_reached,1488.850701,5073.401128,70.653795,-75.045817,56.101807,19.000000,37.101807
SIG-BT-00000376,initial_risk,reanchor_to_actual_entry,1711317600000,long,bullish,daily_loss_limit_reached,1414.990161,5073.401128,72.109634,-73.860541,39.547320,19.000000,20.547320
SIG-BT-00000377,initial_risk,reanchor_to_actual_entry,1711319100000,long,bullish,daily_loss_limit_reached,1414.990161,5073.401128,72.109634,-73.860541,36.217950,19.000000,17.217950
SIG-BT-00000378,initial_risk,reanchor_to_actual_entry,1711319460000,long,bullish,daily_loss_limit_reached,1414.990161,5073.401128,72.109634,-73.860541,36.882826,19.000000,17.882826
SIG-BT-00000379,initial_risk,reanchor_to_actual_entry,1711319760000,long,bullish,daily_loss_limit_reached,1414.990161,5073.401128,72.109634,-73.860541,35.902159,19.000000,16.902159
SIG-BT-00000380,initial_risk,reanchor_to_actual_entry,1711319820000,long,bullish,daily_loss_limit_reached,1414.990161,5073.401128,72.109634,-73.860541,36.489025,19.000000,17.489025
SIG-BT-00000381,initial_risk,reanchor_to_actual_entry,1711321620000,long,bullish,daily_loss_limit_reached,1414.990161,5073.401128,72.109634,-73.860541,42.006394,19.000000,23.006394
SIG-BT-00000382,initial_risk,reanchor_to_actual_entry,1711324140000,long,bullish,daily_loss_limit_reached,1414.990161,5073.401128,72.109634,-73.860541,35.042647,19.000000,16.042647
SIG-BT-00000397,initial_risk,reanchor_to_actual_entry,1711396860000,long,bullish,daily_loss_limit_reached,1341.436202,5073.401128,73.559429,-73.553958,42.141996,19.000000,23.141996
SIG-BT-00000398,initial_risk,reanchor_to_actual_entry,1711397100000,long,bullish,daily_loss_limit_reached,1341.436202,5073.401128,73.559429,-73.553958,48.746968,19.000000,29.746968
SIG-BT-00000399,initial_risk,reanchor_to_actual_entry,1711398180000,long,bullish,daily_loss_limit_reached,1341.436202,5073.401128,73.559429,-73.553958,39.683317,19.000000,20.683317
SIG-BT-00000400,initial_risk,reanchor_to_actual_entry,1711398240000,long,bullish,daily_loss_limit_reached,1341.436202,5073.401128,73.559429,-73.553958,39.086066,19.000000,20.086066
SIG-BT-00000401,initial_risk,reanchor_to_actual_entry,1711405920000,long,bullish,daily_loss_limit_reached,1341.436202,5073.401128,73.559429,-73.553958,36.638509,19.000000,17.638509
SIG-BT-00000402,initial_risk,reanchor_to_actual_entry,1711405980000,long,bullish,daily_loss_limit_reached,1341.436202,5073.401128,73.559429,-73.553958,37.440406,19.000000,18.440406
SIG-BT-00000403,initial_risk,reanchor_to_actual_entry,1711406640000,long,bullish,daily_loss_limit_reached,1341.436202,5073.401128,73.559429,-73.553958,39.506596,19.000000,20.506596
SIG-BT-00000404,initial_risk,reanchor_to_actual_entry,1711406700000,long,bullish,daily_loss_limit_reached,1341.436202,5073.401128,73.559429,-73.553958,41.596531,19.000000,22.596531
SIG-BT-00000489,initial_risk,reanchor_to_actual_entry,1714925880000,long,bullish,daily_loss_limit_reached,952.303374,5073.401128,81.229488,-51.428442,43.874605,19.000000,24.874605
SIG-BT-00000576,initial_risk,reanchor_to_actual_entry,1721081760000,long,bullish,daily_loss_limit_reached,679.245523,5073.401128,86.611634,-37.927936,55.567599,19.000000,36.567599
SIG-BT-00000577,initial_risk,reanchor_to_actual_entry,1721083380000,long,bullish,daily_loss_limit_reached,679.245523,5073.401128,86.611634,-37.927936,56.886242,19.000000,37.886242
SIG-BT-00000578,initial_risk,reanchor_to_actual_entry,1721083440000,long,bullish,daily_loss_limit_reached,679.245523,5073.401128,86.611634,-37.927936,56.693795,19.000000,37.693795
SIG-BT-00000579,initial_risk,reanchor_to_actual_entry,1721085060000,long,bullish,daily_loss_limit_reached,679.245523,5073.401128,86.611634,-37.927936,38.560043,19.000000,19.560043
SIG-BT-00000580,initial_risk,reanchor_to_actual_entry,1721085720000,long,bullish,daily_loss_limit_reached,679.245523,5073.401128,86.611634,-37.927936,40.377559,19.000000,21.377559
SIG-BT-00000581,initial_risk,reanchor_to_actual_entry,1721086980000,long,bullish,daily_loss_limit_reached,679.245523,5073.401128,86.611634,-37.927936,40.754688,19.000000,21.754688
SIG-BT-00000582,initial_risk,reanchor_to_actual_entry,1721087400000,long,bullish,daily_loss_limit_reached,679.245523,5073.401128,86.611634,-37.927936,38.559887,19.000000,19.559887
SIG-BT-00000636,initial_risk,reanchor_to_actual_entry,1723019040000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,37.347789,19.000000,18.347789
SIG-BT-00000637,initial_risk,reanchor_to_actual_entry,1723019100000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,37.603649,19.000000,18.603649
SIG-BT-00000638,initial_risk,reanchor_to_actual_entry,1723019220000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,36.318900,19.000000,17.318900
SIG-BT-00000639,initial_risk,reanchor_to_actual_entry,1723019280000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,36.397411,19.000000,17.397411
SIG-BT-00000640,initial_risk,reanchor_to_actual_entry,1723019340000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,35.354822,19.000000,16.354822
SIG-BT-00000641,initial_risk,reanchor_to_actual_entry,1723019580000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,35.809247,19.000000,16.809247
SIG-BT-00000642,initial_risk,reanchor_to_actual_entry,1723020360000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,36.171534,19.000000,17.171534
SIG-BT-00000643,initial_risk,reanchor_to_actual_entry,1723020540000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,35.296125,19.000000,16.296125
SIG-BT-00000644,initial_risk,reanchor_to_actual_entry,1723021440000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,54.582499,19.000000,35.582499
SIG-BT-00000645,initial_risk,reanchor_to_actual_entry,1723022460000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,55.267369,19.000000,36.267369
SIG-BT-00000646,initial_risk,reanchor_to_actual_entry,1723023180000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,44.224661,19.000000,25.224661
SIG-BT-00000647,initial_risk,reanchor_to_actual_entry,1723023540000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,41.259267,19.000000,22.259267
SIG-BT-00000648,initial_risk,reanchor_to_actual_entry,1723023660000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,44.624702,19.000000,25.624702
SIG-BT-00000649,initial_risk,reanchor_to_actual_entry,1723025820000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,36.892089,19.000000,17.892089
SIG-BT-00000650,initial_risk,reanchor_to_actual_entry,1723025880000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,37.516249,19.000000,18.516249
SIG-BT-00000651,initial_risk,reanchor_to_actual_entry,1723026120000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,36.112031,19.000000,17.112031
SIG-BT-00000652,initial_risk,reanchor_to_actual_entry,1723033320000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,49.256180,19.000000,30.256180
SIG-BT-00000653,initial_risk,reanchor_to_actual_entry,1723035180000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,39.981440,19.000000,20.981440
SIG-BT-00000654,initial_risk,reanchor_to_actual_entry,1723035480000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,37.057052,19.000000,18.057052
SIG-BT-00000655,initial_risk,reanchor_to_actual_entry,1723035720000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,42.420503,19.000000,23.420503
SIG-BT-00000656,initial_risk,reanchor_to_actual_entry,1723037520000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,46.308869,19.000000,27.308869
SIG-BT-00000657,initial_risk,reanchor_to_actual_entry,1723037880000,long,bullish,daily_loss_limit_reached,556.273950,5073.401128,89.035483,-31.350466,48.657401,19.000000,29.657401
SIG-BT-00000668,initial_risk,reanchor_to_actual_entry,1723146060000,long,bullish,daily_loss_limit_reached,528.704458,5073.401128,89.578895,-27.569492,37.758809,19.000000,18.758809
SIG-BT-00000669,initial_risk,reanchor_to_actual_entry,1723156260000,long,bullish,daily_loss_limit_reached,528.704458,5073.401128,89.578895,-27.569492,63.043974,19.000000,44.043974
SIG-BT-00000698,initial_risk,reanchor_to_actual_entry,1724449200000,long,bullish,daily_loss_limit_reached,463.511376,5073.401128,90.863893,-26.150277,60.020543,19.000000,41.020543
SIG-BT-00000699,initial_risk,reanchor_to_actual_entry,1724450400000,long,bullish,daily_loss_limit_reached,463.511376,5073.401128,90.863893,-26.150277,35.212519,19.000000,16.212519
SIG-BT-00000700,initial_risk,reanchor_to_actual_entry,1724450580000,long,bullish,daily_loss_limit_reached,463.511376,5073.401128,90.863893,-26.150277,35.965885,19.000000,16.965885
SIG-BT-00000701,initial_risk,reanchor_to_actual_entry,1724450640000,long,bullish,daily_loss_limit_reached,463.511376,5073.401128,90.863893,-26.150277,36.790598,19.000000,17.790598
SIG-BT-00000702,initial_risk,reanchor_to_actual_entry,1724450820000,long,bullish,daily_loss_limit_reached,463.511376,5073.401128,90.863893,-26.150277,37.919194,19.000000,18.919194
SIG-BT-00000703,initial_risk,reanchor_to_actual_entry,1724452500000,long,bullish,daily_loss_limit_reached,463.511376,5073.401128,90.863893,-26.150277,58.716883,19.000000,39.716883
SIG-BT-00000718,initial_risk,reanchor_to_actual_entry,1725905100000,long,bullish,daily_loss_limit_reached,433.781296,5073.401128,91.449892,-23.915310,38.348079,19.000000,19.348079
SIG-BT-00000719,initial_risk,reanchor_to_actual_entry,1725909300000,long,bullish,daily_loss_limit_reached,433.781296,5073.401128,91.449892,-23.915310,42.551750,19.000000,23.551750
SIG-BT-00000720,initial_risk,reanchor_to_actual_entry,1725910920000,long,bullish,daily_loss_limit_reached,433.781296,5073.401128,91.449892,-23.915310,41.991723,19.000000,22.991723
SIG-BT-00000721,initial_risk,reanchor_to_actual_entry,1725911400000,long,bullish,daily_loss_limit_reached,433.781296,5073.401128,91.449892,-23.915310,40.786406,19.000000,21.786406
SIG-BT-00000722,initial_risk,reanchor_to_actual_entry,1725911760000,long,bullish,daily_loss_limit_reached,433.781296,5073.401128,91.449892,-23.915310,43.147046,19.000000,24.147046
SIG-BT-00000723,initial_risk,reanchor_to_actual_entry,1725911940000,long,bullish,daily_loss_limit_reached,433.781296,5073.401128,91.449892,-23.915310,43.107413,19.000000,24.107413
SIG-BT-00000724,initial_risk,reanchor_to_actual_entry,1725912000000,long,bullish,daily_loss_limit_reached,433.781296,5073.401128,91.449892,-23.915310,45.061448,19.000000,26.061448
SIG-BT-00000725,initial_risk,reanchor_to_actual_entry,1725918960000,long,bullish,daily_loss_limit_reached,433.781296,5073.401128,91.449892,-23.915310,40.187508,19.000000,21.187508
