bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_5_10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_10_15,6,1,5,16.666667,14.345179,-25.681294,-40.026473,18.171173,-25.681294,-153.986147
edge_15_20,3,1,2,33.333333,16.797064,-18.631460,-35.428524,17.334112,-18.631460,-47.952547
edge_20_30,5,1,4,20.000000,24.927283,-24.335341,-49.262624,18.003799,-24.335341,-95.551965
edge_30_50,8,5,3,62.500000,34.576638,5.811207,-28.765431,15.861997,5.811207,10.111710
edge_gte_50,9,4,5,44.444444,84.202860,-7.333343,-91.536204,16.772115,-7.333343,-10.322188
