key,trades,wins,losses,win_rate,net_pnl,gross_pnl,total_fee,total_slippage,avg_net_pnl,avg_expected_edge_bps,avg_actual_edge_bps,avg_bars_held
stop_loss,2710,0,2710,0.000000,-6204.100846,-3162.491168,1280.555918,1761.053761,-2.289336,17.175948,-39.852814,4.340221
take_profit,1531,1531,0,100.000000,1204.115142,2421.096448,695.428934,521.552371,0.786489,17.520705,14.512835,5.962116
time_exit,1,0,1,0.000000,-0.002274,-0.001614,0.000377,0.000283,-0.002274,58.907953,-48.281521,60.000000
