bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_5_10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_10_15,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_15_20,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_20_30,3,1,2,33.333333,28.052696,-15.109596,-43.162292,17.325491,-15.109596,-39.611233
edge_30_50,7,4,3,57.142857,38.889137,1.567578,-37.321558,16.144145,1.567578,20.061653
edge_gte_50,8,1,7,12.500000,82.456806,-36.347844,-118.804650,18.377974,-36.347844,-118.468642
