trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,position_size_usd,entry_notional_usd,exit_notional_usd,avg_notional_usd,round_trip_notional_usd,fee_bps_on_combined_notional,fee_bps_on_entry_notional,equity_at_entry_usd,risk_amount_usd,risk_per_unit_usd,stop_distance_bps,risk_pct_of_equity,leverage_used,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00000001,SIG-BT-00000001,BTCUSDT,ema_trend_pullback_v1,bullish,long,1578450900000,1578452100000,8366.110000,8318.067307,8318.067307,8471.803924,0.15611115,1306.043049,1306.043049,1298.543049,1302.293049,2604.586097,5.000000,9.971287,5000.000000,7.500000,48.042693,57.425366,0.150000,0.261209,-7.500000,1.302293,0.000000,-8.802293,2.200000,5,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,116.335805,-67.396653
TRD-SIG-BT-00000002,SIG-BT-00000002,BTCUSDT,ema_trend_pullback_v1,bearish,short,1583756400000,1583756700000,7803.930000,7846.583816,7846.583816,7710.091604,0.17552466,1369.782146,1369.782146,1377.268942,1373.525544,2747.051088,5.000000,10.027328,4991.197707,7.486797,42.653816,54.656841,0.150000,0.274440,-7.486797,1.373526,0.000000,-8.860322,2.200000,2,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,110.245051,-64.684170
TRD-SIG-BT-00000003,SIG-BT-00000003,BTCUSDT,ema_trend_pullback_v1,bearish,short,1583762400000,1583766300000,7807.870000,7705.355595,7854.467457,7705.355595,0.16038442,1252.260704,1252.260704,1235.818991,1244.039848,2488.079695,5.000000,9.934352,4982.337385,7.473506,46.597457,59.680113,0.150000,0.251340,16.441713,1.244040,0.000000,15.197674,2.200000,14,take_profit,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,121.296249,121.361897
TRD-SIG-BT-00000004,SIG-BT-00000004,BTCUSDT,ema_trend_pullback_v1,bearish,short,1583766900000,1583769300000,7720.560000,7764.806529,7764.806529,7623.217636,0.16942126,1308.026988,1308.026988,1315.523291,1311.775140,2623.550279,5.000000,10.028655,4997.535058,7.496303,44.246529,57.309999,0.150000,0.261734,-7.496303,1.311775,0.000000,-8.808078,2.200000,9,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,116.081999,-67.338654
TRD-SIG-BT-00000005,SIG-BT-00000005,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584043200000,1584044100000,6033.250000,5923.812013,6082.994540,5923.812013,0.15043039,907.584147,907.584147,891.121348,899.352747,1798.705494,5.000000,9.909304,4988.726981,7.483090,49.744540,82.450652,0.150000,0.181927,16.462799,0.899353,0.000000,15.563446,2.200000,4,take_profit,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,171.391435,171.482130
TRD-SIG-BT-00000006,SIG-BT-00000006,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584054300000,1584054600000,5703.160000,5496.582008,5797.059087,5496.582008,0.07994152,455.919272,455.919272,439.405114,447.662193,895.324387,5.000000,9.818892,5004.290427,7.506436,93.899087,164.643964,0.150000,0.091106,16.514158,0.447662,0.000000,16.066496,2.200000,2,take_profit,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,352.216721,352.397830
TRD-SIG-BT-00000007,SIG-BT-00000007,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584128100000,1584128100000,4910.580000,5031.472797,5031.472797,4644.615848,0.06229102,305.885028,305.885028,313.415563,309.650296,619.300591,5.000000,10.123094,5020.356923,7.530535,120.892797,246.188427,0.150000,0.060929,-7.530535,0.309650,0.000000,-7.840186,2.200000,1,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,531.614539,-256.311521
TRD-SIG-BT-00000008,SIG-BT-00000008,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584199800000,1584200700000,5313.550000,5354.884122,5354.884122,5222.614932,0.18190238,966.547387,966.547387,974.066162,970.306774,1940.613549,5.000000,10.038895,5012.516737,7.518775,41.334122,77.790031,0.150000,0.192827,-7.518775,0.970307,0.000000,-8.489082,2.200000,4,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,161.138068,-87.828926
TRD-SIG-BT-00000009,SIG-BT-00000009,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584397800000,1584398100000,4861.810000,4918.125861,4918.125861,4737.915107,0.13328468,648.004792,648.004792,655.510833,651.757813,1303.515625,5.000000,10.057917,5004.027656,7.506041,56.315861,115.833117,0.150000,0.129497,-7.506041,0.651758,0.000000,-8.157799,2.200000,2,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,244.832857,-125.891034
TRD-SIG-BT-0000000A,SIG-BT-0000000A,BTCUSDT,ema_trend_pullback_v1,bullish,long,1584720300000,1584720300000,6642.760000,6588.589484,6588.589484,6761.935136,0.13833733,918.941704,918.941704,911.447899,915.194801,1830.389602,5.000000,9.959226,4995.869856,7.493805,54.170516,81.548207,0.150000,0.183940,-7.493805,0.915195,0.000000,-8.409000,2.200000,1,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,169.406054,-91.507432
