key,trades,wins,losses,win_rate,net_pnl,gross_pnl,total_fee,total_slippage,avg_net_pnl,avg_expected_edge_bps,avg_actual_edge_bps,avg_bars_held
passed:15m_trend_bearish,69,27,42,39.130435,63.957545,134.894222,70.936676,0.000000,0.926921,161.826296,10.634348,6.594203
passed:15m_trend_bullish,25,5,20,20.000000,-103.868836,-75.311615,28.557221,0.000000,-4.154753,136.058379,-40.681166,6.000000
passed:1m_ema_alignment_long,25,5,20,20.000000,-103.868836,-75.311615,28.557221,0.000000,-4.154753,136.058379,-40.681166,6.000000
passed:1m_ema_alignment_short,69,27,42,39.130435,63.957545,134.894222,70.936676,0.000000,0.926921,161.826296,10.634348,6.594203
passed:5m_confirmation_bearish,69,27,42,39.130435,63.957545,134.894222,70.936676,0.000000,0.926921,161.826296,10.634348,6.594203
passed:5m_confirmation_bullish,25,5,20,20.000000,-103.868836,-75.311615,28.557221,0.000000,-4.154753,136.058379,-40.681166,6.000000
passed:atr_bps_in_range,94,32,62,34.042553,-39.911290,59.582607,99.493897,0.000000,-0.424588,154.973126,-3.013395,6.436170
passed:close_reclaim_long,25,5,20,20.000000,-103.868836,-75.311615,28.557221,0.000000,-4.154753,136.058379,-40.681166,6.000000
passed:close_reclaim_short,69,27,42,39.130435,63.957545,134.894222,70.936676,0.000000,0.926921,161.826296,10.634348,6.594203
passed:confidence_ok,94,32,62,34.042553,-39.911290,59.582607,99.493897,0.000000,-0.424588,154.973126,-3.013395,6.436170
passed:direction_enabled,94,32,62,34.042553,-39.911290,59.582607,99.493897,0.000000,-0.424588,154.973126,-3.013395,6.436170
passed:expected_net_edge_ok,94,32,62,34.042553,-39.911290,59.582607,99.493897,0.000000,-0.424588,154.973126,-3.013395,6.436170
passed:expected_reward_ok,94,32,62,34.042553,-39.911290,59.582607,99.493897,0.000000,-0.424588,154.973126,-3.013395,6.436170
passed:pullback_near_ema21,94,32,62,34.042553,-39.911290,59.582607,99.493897,0.000000,-0.424588,154.973126,-3.013395,6.436170
passed:reward_risk_ok,94,32,62,34.042553,-39.911290,59.582607,99.493897,0.000000,-0.424588,154.973126,-3.013395,6.436170
passed:volume_ratio_ok,94,32,62,34.042553,-39.911290,59.582607,99.493897,0.000000,-0.424588,154.973126,-3.013395,6.436170
