month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2020-01,58,8,50,13.793103,-185.835039,238.182450,0.000000,238.182450,-424.017488,0.483521,17.077287,-11.212716,-7.310646,19,3.000000,51.538042,-21.172671,-72.710712,9.994831,8,50,0,0
2020-02,45,12,33,26.666667,21.536027,158.524457,0.000000,158.524457,-136.988430,1.098391,16.603767,-10.188898,-3.044187,9,3.000000,53.655100,-8.603360,-62.258460,9.998475,12,32,1,0
2020-03,43,12,31,27.906977,36.873832,93.845240,0.000000,93.845240,-56.971408,1.183948,17.990968,-8.802033,-1.324916,6,3.000000,127.818306,7.725449,-120.092858,9.989837,12,30,1,0
2020-04,45,13,32,28.888889,44.649471,119.590046,0.000000,119.590046,-74.940575,1.214006,16.810724,-9.171250,-1.665346,7,3.000000,76.852253,-7.013218,-83.865470,10.001516,13,32,0,0
2020-05,30,7,23,23.333333,-29.463147,76.599775,0.000000,76.599775,-106.062923,0.800101,14.215182,-8.937791,-3.535431,11,3.000000,83.301767,-19.002137,-102.303904,10.004539,6,23,1,0
2020-06,32,8,24,25.000000,-16.531749,133.457522,0.000000,133.457522,-149.989271,0.888657,11.726036,-10.158232,-4.687165,6,3.000000,41.940933,-14.182227,-56.123160,9.997761,7,24,1,0
2020-07,29,9,20,31.034483,29.086603,106.335778,0.000000,106.335778,-77.249175,1.243262,13.352096,-9.870902,-2.663765,11,3.000000,54.759434,-1.523298,-56.282732,10.006837,8,20,1,0
2020-08,26,4,22,15.384615,-59.127164,83.320880,0.000000,83.320880,-142.448044,0.541057,14.902706,-9.184494,-5.478771,15,3.000000,53.581625,-15.673481,-69.255105,9.993642,4,22,0,0
2020-09,33,7,26,21.212121,-24.951685,112.191027,0.000000,112.191027,-137.142712,0.826977,13.868207,-9.008468,-4.155840,7,3.000000,58.797587,-9.554245,-68.351832,10.000433,7,25,1,0
2020-10,40,10,30,25.000000,3.304984,153.907400,0.000000,153.907400,-150.602416,1.021229,12.258220,-9.106154,-3.765060,9,3.000000,40.385545,-8.771443,-49.156988,9.999556,9,29,2,0
2020-11,39,12,27,30.769231,41.323175,75.207805,0.000000,75.207805,-33.884630,1.288602,13.362054,-7.193677,-0.868837,6,3.000000,89.373001,-8.692696,-98.065697,10.001234,11,27,1,0
2020-12,50,18,32,36.000000,109.024208,100.588322,0.000000,100.588322,8.435886,1.667101,12.942084,-7.016301,0.168718,5,3.000000,83.580983,-0.544589,-84.125572,10.004030,17,31,2,0
2021-01,29,7,22,24.137931,-7.460032,31.401030,0.000000,31.401030,-38.861063,0.935152,14.534846,-6.391136,-1.340037,7,3.000000,160.141500,0.762317,-159.379183,9.990471,6,22,1,0
2021-02,43,15,28,34.883721,93.735167,54.353694,0.000000,54.353694,39.381473,1.661370,14.265937,-6.235985,0.915848,7,3.000000,128.119503,0.879815,-127.239688,10.004886,15,27,1,0
