key,trades,wins,losses,win_rate,net_pnl,gross_pnl,total_fee,total_slippage,avg_net_pnl,avg_expected_edge_bps,avg_actual_edge_bps,avg_bars_held
stop_loss,4,0,4,0.000000,-85.402198,-53.350567,13.503286,18.548344,-21.350549,60.039748,-55.315125,12.000000
take_profit,3,3,0,100.000000,60.349425,80.843931,11.706525,8.787981,20.116475,44.259429,41.304041,7.333333
