month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2020-01,1,0,1,0.000000,-7.500000,6.428560,0.000000,6.428560,-13.928560,0.000000,0.000000,-13.928560,-13.928560,1,2.500000,19.183742,-21.679333,-40.863075,10.005837,0,1,0,0
2020-02,8,4,4,50.000000,44.824461,40.436112,0.000000,40.436112,4.388349,2.492476,14.264651,-13.167564,0.548544,2,2.500000,30.537892,3.822004,-26.715888,9.993092,4,4,0,0
2020-03,37,6,31,16.216216,-117.342050,147.515247,0.000000,147.515247,-264.857297,0.479491,14.416491,-11.334072,-7.158305,8,2.500000,46.028568,-18.760013,-64.788580,10.004378,6,31,0,0
2020-04,10,3,7,30.000000,3.406338,61.437171,0.000000,61.437171,-58.030832,1.068967,11.638946,-13.278239,-5.803083,3,2.500000,19.041031,-9.229205,-28.270236,9.999615,3,7,0,0
2022-05,43,14,29,32.558140,42.596960,155.614809,0.000000,155.614809,-113.017850,1.209652,14.817902,-11.050637,-2.628322,8,2.500000,50.912890,-0.581779,-51.494668,9.995293,14,29,0,0
2022-06,71,15,56,21.126761,-122.514012,228.479476,0.000000,228.479476,-350.993488,0.668239,13.243226,-9.815033,-4.943570,8,2.500000,50.596254,-16.394537,-66.990792,10.003196,15,56,0,0
2022-07,17,5,12,29.411765,2.887021,68.771198,0.000000,68.771198,-65.884177,1.038405,11.838864,-10.423208,-3.875540,7,2.500000,30.605377,-8.963503,-39.568880,9.999482,5,12,0,0
2022-08,24,8,16,33.333333,24.110494,117.165798,0.000000,117.165798,-93.055304,1.245406,10.278829,-10.955371,-3.877304,8,2.500000,22.596643,-8.431860,-31.028503,9.999216,8,16,0,0
2022-09,22,7,15,31.818182,14.716270,85.603635,0.000000,85.603635,-70.887365,1.163081,11.256941,-9.979063,-3.222153,4,2.500000,32.552708,-7.029776,-39.582484,9.998516,7,15,0,0
2022-10,2,0,2,0.000000,-11.906935,9.001518,0.000000,9.001518,-20.908453,0.000000,0.000000,-10.454227,-10.454227,2,2.500000,24.649901,-23.866890,-48.516792,10.006930,0,2,0,0
2022-11,16,6,10,37.500000,29.335185,64.021493,0.000000,64.021493,-34.686308,1.496015,11.336981,-10.270820,-2.167894,4,2.500000,31.323876,-1.467223,-32.791099,9.995736,6,10,0,0
2022-12,2,1,1,50.000000,8.799599,7.156586,0.000000,7.156586,1.643013,2.493122,10.808642,-9.165629,0.821506,1,2.500000,31.410719,-0.131193,-31.541912,9.995068,1,1,0,0
2023-01,2,2,0,100.000000,29.432152,9.671373,0.000000,9.671373,19.760778,inf,9.880389,0.000000,9.880389,0,2.500000,21.365612,21.381294,0.015683,9.984317,2,0,0,0
2023-02,10,3,7,30.000000,2.772983,44.334616,0.000000,44.334616,-41.561633,1.067388,10.730881,-10.536325,-4.156163,5,2.500000,24.986545,-6.890119,-31.876664,9.998446,3,7,0,0
2023-03,15,6,9,40.000000,34.988243,59.571353,0.000000,59.571353,-24.583111,1.663892,10.867925,-9.976740,-1.638874,4,2.500000,31.814142,-2.563865,-34.378008,9.996284,6,9,0,0
2023-04,4,0,4,0.000000,-23.142149,18.828387,0.000000,18.828387,-41.970536,0.000000,0.000000,-10.492634,-10.492634,4,2.500000,22.087461,-22.841402,-44.928862,10.006417,0,4,0,0
2023-05,6,1,5,16.666667,-14.344187,25.206835,0.000000,25.206835,-39.551022,0.499079,10.787862,-10.067777,-6.591837,3,2.500000,25.795502,-14.822122,-40.617624,10.002410,1,5,0,0
2023-06,4,2,2,50.000000,17.014413,13.988125,0.000000,13.988125,3.026288,2.492934,11.728750,-10.215606,0.756572,1,2.500000,35.145481,12.453741,-22.691740,9.988779,2,2,0,0
2023-08,6,3,3,50.000000,25.440504,27.045540,0.000000,27.045540,-1.605036,2.493917,9.119729,-9.654741,-0.267506,3,2.500000,24.740700,-3.929484,-28.670184,9.996966,3,3,0,0
2023-09,3,1,2,33.333333,2.806606,16.165517,0.000000,16.165517,-13.358912,1.246716,8.619937,-10.989424,-4.452971,1,2.500000,16.441848,-8.692903,-25.134751,9.999347,1,2,0,0
2023-10,2,0,2,0.000000,-11.323638,10.275385,0.000000,10.275385,-21.599023,0.000000,0.000000,-10.799512,-10.799512,2,2.500000,17.566302,-21.032034,-38.598336,10.005513,0,2,0,0
