trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000001,SIG-BT-00000001,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578442560000,1578443400000,840000,8280.170000,8346.788928,8243.159484,8346.788928,0.202645,13.500000,1.684686,0.000000,1.684686,11.815314,1.800000,15,take_profit,70.455991,70.415763,-0.040228,10.040228,0.000000,10.040228,70.415763,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.85, body_atr=1.07, close_location=0.87, reclaim_distance_atr=0.00, volume_ratio=1.97, atr_bps=44.7"
TRD-SIG-BT-00000002,SIG-BT-00000002,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584045120000,1584045420000,300000,5866.770000,5906.849220,5906.849220,5794.627405,0.187572,-7.517723,1.104198,0.000000,1.104198,-8.621921,1.800000,6,stop_loss,112.968167,-78.349806,-191.317973,10.034158,0.000000,10.034158,-78.349806,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.83, body_atr=1.80, close_location=0.90, reject_distance_atr=0.00, volume_ratio=1.34, atr_bps=68.3"
TRD-SIG-BT-00000003,SIG-BT-00000003,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584048480000,1584048900000,420000,5630.190000,5676.553350,5676.553350,5546.735969,0.161869,-7.504790,0.915106,0.000000,0.915106,-8.419896,1.800000,8,stop_loss,138.225958,-92.388928,-230.614887,10.041174,0.000000,10.041174,-92.388928,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.69, body_atr=0.68, close_location=0.94, reject_distance_atr=0.00, volume_ratio=1.19, atr_bps=82.4"
TRD-SIG-BT-00000004,SIG-BT-00000004,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584060120000,1584060300000,180000,4610.290000,4492.966848,4675.469529,4492.966848,0.114947,13.485888,0.523194,0.000000,0.523194,12.962695,1.800000,4,take_profit,244.481067,244.608308,0.127241,9.872759,0.000000,9.872759,244.608308,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.85, body_atr=1.07, close_location=0.90, reject_distance_atr=0.17, volume_ratio=1.18, atr_bps=141.2"
TRD-SIG-BT-00000005,SIG-BT-00000005,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584122520000,1584122580000,60000,5133.280000,5165.256786,5165.256786,5075.721786,0.234908,-7.511604,1.209605,0.000000,1.209605,-8.721209,1.800000,2,stop_loss,102.127556,-72.324233,-174.451789,10.031147,0.000000,10.031147,-72.324233,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.89, body_atr=1.22, close_location=0.92, reject_distance_atr=0.04, volume_ratio=1.22, atr_bps=62.3"
TRD-SIG-BT-00000006,SIG-BT-00000006,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584123720000,1584123900000,180000,5038.180000,5084.284534,5084.284534,4955.191840,0.162642,-7.498522,0.823168,0.000000,0.823168,-8.321690,1.800000,4,stop_loss,154.718530,-101.556050,-256.274580,10.045755,0.000000,10.045755,-101.556050,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.89, body_atr=1.19, close_location=0.93, reject_distance_atr=0.00, volume_ratio=1.20, atr_bps=91.5"
TRD-SIG-BT-00000007,SIG-BT-00000007,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584124380000,1584124380000,0,5028.280000,5067.499637,5067.499637,4957.684653,0.190875,-7.486040,0.963515,0.000000,0.963515,-8.449555,1.800000,1,stop_loss,130.396610,-88.037116,-218.433726,10.038999,0.000000,10.038999,-88.037116,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.92, body_atr=1.13, close_location=0.92, reject_distance_atr=0.00, volume_ratio=1.23, atr_bps=78.0"
TRD-SIG-BT-00000008,SIG-BT-00000008,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584918300000,1584918420000,120000,5848.390000,5875.254961,5875.254961,5800.033071,0.278183,-7.473366,1.630657,0.000000,1.630657,-9.104023,1.800000,3,stop_loss,72.684173,-55.958620,-128.642793,10.022968,0.000000,10.022968,-55.958620,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.92, body_atr=1.71, close_location=0.94, reject_distance_atr=0.00, volume_ratio=1.55, atr_bps=45.9"
TRD-SIG-BT-00000009,SIG-BT-00000009,2021-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1610107020000,1610107260000,240000,41386.550000,41191.638632,41191.638632,41737.390462,0.038272,-7.459710,1.580229,0.000000,1.580229,-9.039939,1.800000,5,stop_loss,74.771613,-57.071793,-131.843407,9.976452,0.000000,9.976452,-57.071793,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.91, body_atr=1.01, close_location=0.92, reclaim_distance_atr=0.09, volume_ratio=1.35, atr_bps=47.1"
TRD-SIG-BT-00000010,SIG-BT-00000010,2022-06,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1655128980000,1655129460000,480000,23542.500000,23344.786227,23652.340985,23344.786227,0.067790,13.403069,1.589251,0.000000,1.589251,11.813819,1.800000,9,take_profit,73.981639,74.023630,0.041991,9.958009,0.000000,9.958009,74.023630,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.87, body_atr=0.85, close_location=1.00, reject_distance_atr=0.00, volume_ratio=1.31, atr_bps=46.7"
