key,trades,wins,losses,win_rate,net_pnl,gross_pnl,total_fee,total_slippage,avg_net_pnl,avg_expected_edge_bps,avg_actual_edge_bps,avg_bars_held
passed:atr_bps_in_range,21,7,14,33.333333,-33.079569,-8.286529,24.793040,0.000000,-1.575218,118.286388,-17.070086,7.857143
passed:confidence_ok,21,7,14,33.333333,-33.079569,-8.286529,24.793040,0.000000,-1.575218,118.286388,-17.070086,7.857143
passed:confirmation_bearish_or_allowed_neutral,19,6,13,31.578947,-35.854944,-14.326819,21.528125,0.000000,-1.887102,123.094028,-19.569251,7.631579
passed:confirmation_bullish_or_allowed_neutral,2,1,1,50.000000,2.775375,6.040290,3.264915,0.000000,1.387688,72.613802,6.671985,10.000000
passed:direction_enabled,21,7,14,33.333333,-33.079569,-8.286529,24.793040,0.000000,-1.575218,118.286388,-17.070086,7.857143
passed:ema_ribbon_long,2,1,1,50.000000,2.775375,6.040290,3.264915,0.000000,1.387688,72.613802,6.671985,10.000000
passed:ema_ribbon_short,19,6,13,31.578947,-35.854944,-14.326819,21.528125,0.000000,-1.887102,123.094028,-19.569251,7.631579
passed:expected_net_edge_ok,21,7,14,33.333333,-33.079569,-8.286529,24.793040,0.000000,-1.575218,118.286388,-17.070086,7.857143
passed:expected_reward_ok,21,7,14,33.333333,-33.079569,-8.286529,24.793040,0.000000,-1.575218,118.286388,-17.070086,7.857143
passed:momentum_trigger_ok,21,7,14,33.333333,-33.079569,-8.286529,24.793040,0.000000,-1.575218,118.286388,-17.070086,7.857143
passed:near_vwap_or_ema21,21,7,14,33.333333,-33.079569,-8.286529,24.793040,0.000000,-1.575218,118.286388,-17.070086,7.857143
passed:screening_bearish,19,6,13,31.578947,-35.854944,-14.326819,21.528125,0.000000,-1.887102,123.094028,-19.569251,7.631579
passed:screening_bullish,2,1,1,50.000000,2.775375,6.040290,3.264915,0.000000,1.387688,72.613802,6.671985,10.000000
passed:trigger_body_atr_ok,21,7,14,33.333333,-33.079569,-8.286529,24.793040,0.000000,-1.575218,118.286388,-17.070086,7.857143
passed:trigger_body_ratio_ok,21,7,14,33.333333,-33.079569,-8.286529,24.793040,0.000000,-1.575218,118.286388,-17.070086,7.857143
passed:trigger_close_location_ok,21,7,14,33.333333,-33.079569,-8.286529,24.793040,0.000000,-1.575218,118.286388,-17.070086,7.857143
passed:volume_ratio_ok,21,7,14,33.333333,-33.079569,-8.286529,24.793040,0.000000,-1.575218,118.286388,-17.070086,7.857143
