trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,position_size_usd,entry_notional_usd,exit_notional_usd,avg_notional_usd,round_trip_notional_usd,fee_bps_on_combined_notional,fee_bps_on_entry_notional,equity_at_entry_usd,risk_amount_usd,risk_per_unit_usd,stop_distance_bps,risk_pct_of_equity,leverage_used,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00000001,SIG-BT-00000001,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1578442560000,1578443400000,8280.170000,8346.788928,8243.159484,8346.788928,0.20264511,1677.935955,1677.935955,1691.435955,1684.685955,3369.371910,5.000000,10.040228,5000.000000,7.500000,37.010516,44.697773,0.150000,0.335587,13.500000,1.684686,0.000000,11.815314,1.800000,15,take_profit,"bullish momentum follow-through, body_ratio=0.85, body_atr=1.07, close_location=0.87, reclaim_distance_atr=0.00, volume_ratio=1.97, atr_bps=44.7",screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,70.455991,70.415763
TRD-SIG-BT-00000002,SIG-BT-00000002,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584045120000,1584045420000,5866.770000,5906.849220,5906.849220,5794.627405,0.18757159,1100.439379,1100.439379,1107.957102,1104.198240,2208.396481,5.000000,10.034158,5011.815314,7.517723,40.079220,68.315648,0.150000,0.219569,-7.517723,1.104198,0.000000,-8.621921,1.800000,6,stop_loss,"bearish momentum follow-through, body_ratio=0.83, body_atr=1.80, close_location=0.90, reject_distance_atr=0.00, volume_ratio=1.34, atr_bps=68.3",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,112.968167,-78.349806
TRD-SIG-BT-00000003,SIG-BT-00000003,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584048480000,1584048900000,5630.190000,5676.553350,5676.553350,5546.735969,0.16186902,911.353337,911.353337,918.858127,915.105732,1830.211465,5.000000,10.041174,5003.193393,7.504790,46.363350,82.347755,0.150000,0.182154,-7.504790,0.915106,0.000000,-8.419896,1.800000,8,stop_loss,"bearish momentum follow-through, body_ratio=0.69, body_atr=0.68, close_location=0.94, reject_distance_atr=0.00, volume_ratio=1.19, atr_bps=82.4",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,138.225958,-92.388928
TRD-SIG-BT-00000004,SIG-BT-00000004,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584060120000,1584060300000,4610.290000,4492.966848,4675.469529,4492.966848,0.11494652,529.936808,529.936808,516.450919,523.193863,1046.387727,5.000000,9.872759,4994.773497,7.492160,65.179529,141.378371,0.150000,0.106098,13.485888,0.523194,0.000000,12.962695,1.800000,4,take_profit,"bearish momentum follow-through, body_ratio=0.85, body_atr=1.07, close_location=0.90, reject_distance_atr=0.17, volume_ratio=1.18, atr_bps=141.2",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,244.481067,244.608308
TRD-SIG-BT-00000005,SIG-BT-00000005,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584122520000,1584122580000,5133.280000,5165.256786,5165.256786,5075.721786,0.23490805,1205.848786,1205.848786,1213.360390,1209.604588,2419.209176,5.000000,10.031147,5007.736192,7.511604,31.976786,62.293087,0.150000,0.240797,-7.511604,1.209605,0.000000,-8.721209,1.800000,2,stop_loss,"bearish momentum follow-through, body_ratio=0.89, body_atr=1.22, close_location=0.92, reject_distance_atr=0.04, volume_ratio=1.22, atr_bps=62.3",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,102.127556,-72.324233
TRD-SIG-BT-00000006,SIG-BT-00000006,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584123720000,1584123900000,5038.180000,5084.284534,5084.284534,4955.191840,0.16264176,819.418462,819.418462,826.916984,823.167723,1646.335446,5.000000,10.045755,4999.014983,7.498522,46.104534,91.510294,0.150000,0.163916,-7.498522,0.823168,0.000000,-8.321690,1.800000,4,stop_loss,"bearish momentum follow-through, body_ratio=0.89, body_atr=1.19, close_location=0.93, reject_distance_atr=0.00, volume_ratio=1.20, atr_bps=91.5",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,154.718530,-101.556050
TRD-SIG-BT-00000007,SIG-BT-00000007,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584124380000,1584124380000,5028.280000,5067.499637,5067.499637,4957.684653,0.19087479,959.771881,959.771881,967.257921,963.514901,1927.029802,5.000000,10.038999,4990.693293,7.486040,39.219637,77.998117,0.150000,0.192312,-7.486040,0.963515,0.000000,-8.449555,1.800000,1,stop_loss,"bearish momentum follow-through, body_ratio=0.92, body_atr=1.13, close_location=0.92, reject_distance_atr=0.00, volume_ratio=1.23, atr_bps=78.0",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,130.396610,-88.037116
TRD-SIG-BT-00000008,SIG-BT-00000008,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584918300000,1584918420000,5848.390000,5875.254961,5875.254961,5800.033071,0.27818264,1626.920556,1626.920556,1634.393922,1630.657239,3261.314478,5.000000,10.022968,4982.243738,7.473366,26.864961,45.935652,0.150000,0.326544,-7.473366,1.630657,0.000000,-9.104023,1.800000,3,stop_loss,"bearish momentum follow-through, body_ratio=0.92, body_atr=1.71, close_location=0.94, reject_distance_atr=0.00, volume_ratio=1.55, atr_bps=45.9",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,72.684173,-55.958620
TRD-SIG-BT-00000009,SIG-BT-00000009,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1610107020000,1610107260000,41386.550000,41191.638632,41191.638632,41737.390462,0.03827232,1583.959145,1583.959145,1576.499435,1580.229290,3160.458580,5.000000,9.976452,4973.139715,7.459710,194.911368,47.095341,0.150000,0.318503,-7.459710,1.580229,0.000000,-9.039939,1.800000,5,stop_loss,"bullish momentum follow-through, body_ratio=0.91, body_atr=1.01, close_location=0.92, reclaim_distance_atr=0.09, volume_ratio=1.35, atr_bps=47.1",screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,74.771613,-57.071793
TRD-SIG-BT-00000010,SIG-BT-00000010,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1655128980000,1655129460000,23542.500000,23344.786227,23652.340985,23344.786227,0.06779027,1595.952352,1595.952352,1582.549282,1589.250817,3178.501634,5.000000,9.958009,4964.099776,7.446150,109.840985,46.656466,0.150000,0.321499,13.403069,1.589251,0.000000,11.813819,1.800000,9,take_profit,"bearish momentum follow-through, body_ratio=0.87, body_atr=0.85, close_location=1.00, reject_distance_atr=0.00, volume_ratio=1.31, atr_bps=46.7",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,73.981639,74.023630
TRD-SIG-BT-00000011,SIG-BT-00000011,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1655171940000,1655172060000,20884.100000,21002.860472,21002.860472,20670.331150,0.06284810,1312.526070,1312.526070,1319.989940,1316.258005,2632.516010,5.000000,10.028433,4975.913595,7.463870,118.760472,56.866454,0.150000,0.263776,-7.463870,1.316258,0.000000,-8.780128,1.800000,3,stop_loss,"bearish momentum follow-through, body_ratio=0.74, body_atr=1.31, close_location=0.92, reject_distance_atr=0.00, volume_ratio=1.30, atr_bps=56.9",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,92.359618,-66.894888
TRD-SIG-BT-00000012,SIG-BT-00000012,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1655284020000,1655287560000,20232.700000,20293.900000,20323.612566,20069.057381,0.08195457,1658.162213,1658.162213,1663.177832,1660.670023,3321.340045,5.000000,10.015124,4967.133466,7.450700,90.912566,44.933482,0.150000,0.333827,-5.015620,1.660670,0.000000,-6.676290,1.800000,60,time_exit,"bearish momentum follow-through, body_ratio=0.92, body_atr=1.47, close_location=0.92, reject_distance_atr=0.00, volume_ratio=1.61, atr_bps=44.9",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,70.880268,-40.263188
TRD-SIG-BT-00000013,SIG-BT-00000013,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1655317980000,1655318040000,20456.200000,20613.590742,20613.590742,20172.896664,0.04727524,967.071848,967.071848,974.512534,970.792191,1941.584382,5.000000,10.038470,4960.457176,7.440686,157.390742,76.940362,0.150000,0.194956,-7.440686,0.970792,0.000000,-8.411478,1.800000,2,stop_loss,"bearish momentum follow-through, body_ratio=0.88, body_atr=1.16, close_location=0.92, reject_distance_atr=0.00, volume_ratio=1.22, atr_bps=76.9",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,128.492651,-86.978832
TRD-SIG-BT-00000014,SIG-BT-00000014,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1667932920000,1667933220000,18651.000000,18780.315947,18780.315947,18418.231296,0.05744124,1071.336600,1071.336600,1078.764669,1075.050634,2150.101269,5.000000,10.034667,4952.045699,7.428069,129.315947,69.334591,0.150000,0.216342,-7.428069,1.075051,0.000000,-8.503119,1.800000,6,stop_loss,"bearish momentum follow-through, body_ratio=0.80, body_atr=1.15, close_location=0.95, reject_distance_atr=0.04, volume_ratio=1.20, atr_bps=69.3",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,114.802265,-79.369259
TRD-SIG-BT-00000015,SIG-BT-00000015,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1667936160000,1667936160000,17655.900000,17964.075553,17964.075553,17101.184004,0.02406198,424.835905,424.835905,432.251219,428.543562,857.087124,5.000000,10.087273,4943.542579,7.415314,308.175553,174.545366,0.150000,0.085938,-7.415314,0.428544,0.000000,-7.843857,1.800000,1,stop_loss,"bearish momentum follow-through, body_ratio=0.68, body_atr=1.34, close_location=0.97, reject_distance_atr=0.00, volume_ratio=1.32, atr_bps=174.8",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,304.181659,-184.632639
