month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2020-01,590,245,345,41.525424,120.606207,1995.969117,0.000000,1995.969117,-1875.362910,1.059094,5.393924,-9.266302,-3.178581,11,1.500000,20.492073,-9.468558,-29.960632,10.000480,244,345,1,0
2020-02,495,200,295,40.404040,6.186987,1026.301106,0.000000,1026.301106,-1020.114119,1.005554,3.562793,-5.873467,-2.060837,18,1.500000,20.348109,-10.014879,-30.362988,9.999400,200,294,1,0
2020-03,327,141,186,43.119266,62.705844,372.829818,0.000000,372.829818,-310.123974,1.118106,3.154186,-4.058409,-0.948391,9,1.500000,48.902148,-5.639942,-54.542090,9.999139,138,186,3,0
2020-04,446,181,265,40.582960,5.569122,522.758561,0.000000,522.758561,-517.189439,1.009164,2.216801,-3.465775,-1.159618,11,1.500000,23.398637,-9.922343,-33.320980,10.000186,179,264,3,0
2020-05,483,176,307,36.438923,-62.263711,339.568626,0.000000,339.568626,-401.832337,0.876369,1.784209,-2.331769,-0.831951,13,1.500000,28.315380,-12.856842,-41.172222,9.999605,175,306,2,0
2020-06,432,167,265,38.657407,-20.401742,334.340535,0.000000,334.340535,-354.742277,0.924732,0.731310,-1.799513,-0.821163,13,1.500000,11.245400,-10.427546,-21.672946,9.998715,167,264,1,0
2020-07,420,166,254,39.523810,-5.659312,222.697753,0.000000,222.697753,-228.357065,0.961076,0.313980,-1.104243,-0.543707,13,1.500000,11.887240,-10.140385,-22.027624,10.000147,166,254,0,0
2020-08,471,171,300,36.305732,-14.590413,101.096951,0.000000,101.096951,-115.687365,0.863638,0.323143,-0.569816,-0.245621,18,1.500000,16.910084,-11.648255,-28.558339,9.999177,171,300,0,0
2020-09,441,182,259,41.269841,3.295519,65.461966,0.000000,65.461966,-62.166446,1.057288,0.184688,-0.369806,-0.140967,9,1.500000,15.409360,-9.345502,-24.754862,9.999748,182,259,0,0
2020-10,576,236,340,40.972222,0.882381,56.943555,0.000000,56.943555,-56.061174,1.021672,0.079056,-0.219760,-0.097328,9,1.500000,12.141953,-9.742727,-21.884680,10.000307,235,339,2,0
2020-11,504,208,296,41.269841,1.056794,15.751133,0.000000,15.751133,-14.694340,1.047896,0.080607,-0.106286,-0.029155,11,1.500000,30.832259,-8.808617,-39.640877,10.000682,208,295,1,0
2020-12,541,213,328,39.371534,-0.426341,12.701879,0.000000,12.701879,-13.128220,0.975967,0.057760,-0.077534,-0.024267,11,1.500000,31.266218,-10.016989,-41.283207,9.999591,212,327,2,0
2021-01,247,96,151,38.866397,-0.317613,2.444839,0.000000,2.444839,-2.762452,0.951751,0.055253,-0.053422,-0.011184,13,1.500000,65.752926,-12.450597,-78.203523,9.999164,96,151,0,0
2021-02,408,166,242,40.686275,0.327479,4.471099,0.000000,4.471099,-4.143620,1.034594,0.047753,-0.049879,-0.010156,8,1.500000,47.789515,-10.549237,-58.338752,10.000461,166,242,0,0
2021-03,376,143,233,38.031915,-0.504208,3.915071,0.000000,3.915071,-4.419279,0.933311,0.038989,-0.042896,-0.011753,8,1.500000,39.553661,-11.189610,-50.743271,9.999728,143,231,2,0
2021-04,421,150,271,35.629454,-1.218800,4.290771,0.000000,4.290771,-5.509571,0.812351,0.025150,-0.034251,-0.013087,8,1.500000,28.925862,-12.818194,-41.744056,9.998523,149,271,1,0
2021-05,285,91,194,31.929825,-1.054514,1.654294,0.000000,1.654294,-2.708808,0.701855,0.021233,-0.023923,-0.009505,11,1.500000,48.278897,-19.943602,-68.222499,10.001875,91,194,0,0
2021-06,249,100,149,40.160643,0.032927,1.127772,0.000000,1.127772,-1.094846,1.013907,0.019365,-0.020345,-0.004397,9,1.500000,47.037850,-11.378635,-58.416485,10.002945,100,149,0,0
2021-07,436,182,254,41.743119,0.232394,2.418397,0.000000,2.418397,-2.186004,1.069688,0.014041,-0.018667,-0.005014,11,1.500000,29.055980,-8.964029,-38.020009,10.000206,181,254,1,0
2021-08,471,186,285,39.490446,-0.070759,2.002550,0.000000,2.002550,-2.073309,0.975305,0.010772,-0.014305,-0.004402,10,1.500000,28.122109,-10.290583,-38.412692,9.999750,186,285,0,0
2021-09,408,162,246,39.705882,0.004251,1.446165,0.000000,1.446165,-1.441914,1.002352,0.007579,-0.010852,-0.003534,9,1.500000,24.591992,-10.355014,-34.947006,10.000333,162,245,1,0
2021-10,573,221,352,38.568935,-0.075845,1.357978,0.000000,1.357978,-1.433822,0.958958,0.005609,-0.007595,-0.002502,13,1.500000,25.843418,-11.029542,-36.872961,9.998976,221,352,0,0
2021-11,334,120,214,35.928144,-0.130663,0.565521,0.000000,0.565521,-0.696184,0.829376,0.003654,-0.005302,-0.002084,7,1.500000,25.018959,-12.098748,-37.117706,9.999659,118,214,2,0
2021-12,328,138,190,42.073171,0.049523,0.420370,0.000000,0.420370,-0.370847,1.091019,0.003028,-0.004151,-0.001131,10,1.500000,27.230435,-8.777259,-36.007694,9.998858,138,190,0,0
2022-01,287,116,171,40.418118,0.005062,0.313744,0.000000,0.313744,-0.308682,1.012853,0.002316,-0.003377,-0.001076,8,1.500000,25.165385,-10.850909,-36.016293,10.000047,116,171,0,0
2022-02,371,156,215,42.048518,0.038211,0.330319,0.000000,0.330319,-0.292108,1.094931,0.001919,-0.002751,-0.000787,11,1.500000,26.213093,-9.459274,-35.672367,10.001657,156,215,0,0
2022-03,524,196,328,37.404580,-0.046299,0.363765,0.000000,0.363765,-0.410064,0.894719,0.001310,-0.002033,-0.000783,7,1.500000,22.161303,-11.660338,-33.821642,9.999836,196,326,2,0
2022-04,386,155,231,40.155440,0.002911,0.220652,0.000000,0.220652,-0.217741,1.014572,0.000748,-0.001445,-0.000564,14,1.500000,16.435503,-9.473705,-25.909207,9.999933,155,231,0,0
2022-05,391,171,220,43.734015,0.021825,0.121780,0.000000,0.121780,-0.099955,1.157827,0.000624,-0.000940,-0.000256,10,1.500000,30.985783,-7.832196,-38.817979,10.000087,170,220,1,0
2022-06,391,172,219,43.989770,0.018100,0.089530,0.000000,0.089530,-0.071430,1.169139,0.000500,-0.000719,-0.000183,12,1.500000,36.239086,-6.388299,-42.627386,9.997393,172,219,0,0
2022-07,366,147,219,40.163934,0.000104,0.063310,0.000000,0.063310,-0.063206,1.001191,0.000425,-0.000574,-0.000173,8,1.500000,29.004058,-9.727131,-38.731189,10.000039,147,219,0,0
2022-08,369,145,224,39.295393,-0.002118,0.063831,0.000000,0.063831,-0.065949,0.968320,0.000271,-0.000470,-0.000179,7,1.500000,19.126093,-10.691530,-29.817623,10.000251,144,222,3,0
2022-09,453,188,265,41.501104,0.004170,0.054248,0.000000,0.054248,-0.050078,1.073172,0.000206,-0.000335,-0.000111,10,1.500000,21.808655,-8.773341,-30.581995,9.999820,188,265,0,0
2022-10,455,191,264,41.978022,0.003896,0.053492,0.000000,0.053492,-0.049596,1.103966,0.000097,-0.000258,-0.000109,8,1.500000,10.874492,-9.283735,-20.158227,9.999906,191,263,1,0
2022-11,408,173,235,42.401961,0.002124,0.024391,0.000000,0.024391,-0.022267,1.101427,0.000076,-0.000151,-0.000055,7,1.500000,21.913182,-7.639637,-29.552819,9.998850,173,235,0,0
2022-12,322,135,187,41.925466,0.000806,0.019539,0.000000,0.019539,-0.018733,1.074942,0.000024,-0.000118,-0.000058,13,1.500000,5.282090,-9.659076,-14.941166,9.999624,135,185,2,0
2023-01,331,145,186,43.806647,0.001300,0.009903,0.000000,0.009903,-0.008604,1.184552,0.000028,-0.000068,-0.000026,9,1.500000,12.603380,-8.542599,-21.145979,10.000755,144,186,1,0
2023-02,400,167,233,41.750000,0.000466,0.008133,0.000000,0.008133,-0.007668,1.077502,0.000018,-0.000046,-0.000019,6,1.500000,12.062421,-9.183314,-21.245736,9.999734,166,233,1,0
2023-03,475,195,280,41.052632,0.000310,0.005091,0.000000,0.005091,-0.004780,1.068487,0.000014,-0.000026,-0.000010,10,1.500000,20.193798,-10.283376,-30.477174,9.999325,192,279,4,0
2023-04,523,194,329,37.093690,-0.000380,0.004047,0.000000,0.004047,-0.004427,0.877188,0.000006,-0.000017,-0.000008,11,1.500000,11.734208,-10.946198,-22.680406,9.999189,194,329,0,0
2023-05,530,211,319,39.811321,-0.000047,0.001993,0.000000,0.001993,-0.002039,0.970639,0.000003,-0.000009,-0.000004,12,1.500000,11.590534,-10.428523,-22.019057,9.999735,211,319,0,0
2023-06,519,209,310,40.269750,-0.000009,0.001057,0.000000,0.001057,-0.001067,0.988222,0.000002,-0.000005,-0.000002,9,1.500000,11.868091,-9.950194,-21.818285,10.000417,209,310,0,0
2023-07,343,138,205,40.233236,0.000003,0.000506,0.000000,0.000506,-0.000502,1.011108,0.000001,-0.000003,-0.000001,13,1.500000,7.208848,-9.903917,-17.112766,9.999905,138,204,1,0
2023-08,358,155,203,43.296089,0.000029,0.000343,0.000000,0.000343,-0.000314,1.156507,0.000000,-0.000002,-0.000001,9,1.500000,6.778643,-8.714924,-15.493567,9.999189,154,203,1,0
2023-09,400,174,226,43.500000,0.000017,0.000215,0.000000,0.000215,-0.000198,1.143058,0.000000,-0.000001,-0.000000,10,1.500000,6.886094,-8.822674,-15.708768,10.000512,174,225,1,0
2023-10,472,190,282,40.254237,0.000002,0.000123,0.000000,0.000123,-0.000121,1.024298,0.000000,-0.000001,-0.000000,12,1.500000,11.713339,-9.751079,-21.464417,10.000192,190,280,2,0
2023-11,456,163,293,35.745614,-0.000008,0.000062,0.000000,0.000062,-0.000070,0.830558,0.000000,-0.000000,-0.000000,9,1.500000,11.263745,-11.209122,-22.472867,9.999695,163,293,0,0
2023-12,527,218,309,41.366224,0.000003,0.000036,0.000000,0.000036,-0.000034,1.087712,0.000000,-0.000000,-0.000000,9,1.500000,13.326304,-9.348876,-22.675180,10.000075,218,309,0,0
2024-01,470,176,294,37.446809,-0.000002,0.000017,0.000000,0.000017,-0.000019,0.885789,0.000000,-0.000000,-0.000000,12,1.500000,16.294192,-11.579114,-27.873306,9.999602,175,293,2,0
2024-02,547,234,313,42.778793,0.000001,0.000013,0.000000,0.000013,-0.000011,1.129471,0.000000,-0.000000,-0.000000,8,1.500000,14.499365,-9.181942,-23.681306,10.000409,232,313,2,0
2024-03,508,200,308,39.370079,-0.000000,0.000005,0.000000,0.000005,-0.000006,0.968666,0.000000,-0.000000,-0.000000,8,1.500000,23.256835,-10.745183,-34.002018,9.999160,199,308,1,0
2024-04,355,136,219,38.309859,-0.000000,0.000003,0.000000,0.000003,-0.000003,0.922170,0.000000,-0.000000,-0.000000,11,1.500000,18.982795,-10.148932,-29.131726,9.998658,136,219,0,0
2024-05,454,179,275,39.427313,-0.000000,0.000003,0.000000,0.000003,-0.000003,0.994746,0.000000,-0.000000,-0.000000,9,1.500000,12.934647,-10.225856,-23.160503,10.000199,179,274,1,0
2024-06,448,188,260,41.964286,0.000000,0.000002,0.000000,0.000002,-0.000002,1.087431,0.000000,-0.000000,-0.000000,9,1.500000,10.041999,-8.933278,-18.975277,9.999655,188,260,0,0
2024-07,431,186,245,43.155452,0.000000,0.000001,0.000000,0.000001,-0.000001,1.125029,0.000000,-0.000000,-0.000000,12,1.500000,16.392984,-8.407464,-24.800448,10.000352,185,245,1,0
2024-08,388,146,242,37.628866,-0.000000,0.000001,0.000000,0.000001,-0.000001,0.916085,0.000000,-0.000000,-0.000000,10,1.500000,17.401536,-10.954633,-28.356169,9.999024,146,242,0,0
2024-09,487,182,305,37.371663,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.902720,0.000000,-0.000000,-0.000000,10,1.500000,14.384132,-10.968025,-25.352157,9.999747,182,305,0,0
2024-10,486,192,294,39.506173,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.991350,0.000000,-0.000000,-0.000000,9,1.500000,12.010999,-10.061564,-22.072563,9.999681,192,294,0,0
2024-11,530,214,316,40.377358,0.000000,0.000000,0.000000,0.000000,-0.000000,1.027714,0.000000,-0.000000,-0.000000,10,1.500000,20.503525,-9.555692,-30.059216,10.000353,214,315,1,0
2024-12,445,171,274,38.426966,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.931168,0.000000,-0.000000,-0.000000,8,1.500000,16.108399,-10.420168,-26.528567,9.999413,171,273,1,0
2025-01,447,169,278,37.807606,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.935656,0.000000,-0.000000,-0.000000,18,1.500000,15.208719,-12.019784,-27.228503,10.000309,170,277,0,0
2025-02,293,125,168,42.662116,0.000000,0.000000,0.000000,0.000000,-0.000000,1.132212,0.000000,-0.000000,-0.000000,7,1.500000,15.330300,-10.035102,-25.365402,10.000309,125,167,1,0
2025-03,349,144,205,41.260745,0.000000,0.000000,0.000000,0.000000,-0.000000,1.047149,0.000000,-0.000000,-0.000000,11,1.500000,16.411692,-9.459371,-25.871064,9.999783,144,205,0,0
2025-04,557,249,308,44.703770,0.000000,0.000000,0.000000,0.000000,-0.000000,1.191053,0.000000,-0.000000,-0.000000,9,1.500000,13.854143,-8.944821,-22.798963,10.001091,249,307,1,0
2025-05,534,216,318,40.449438,0.000000,0.000000,0.000000,0.000000,-0.000000,1.015743,0.000000,-0.000000,-0.000000,14,1.500000,11.279107,-10.155910,-21.435017,9.999930,216,318,0,0
2025-06,383,142,241,37.075718,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.877347,0.000000,-0.000000,-0.000000,12,1.500000,7.489846,-11.069409,-18.559255,10.000160,142,241,0,0
2025-07,475,180,295,37.894737,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.934874,0.000000,-0.000000,-0.000000,10,1.500000,8.330211,-10.670603,-19.000814,9.999631,180,295,0,0
2025-08,450,199,251,44.222222,0.000000,0.000000,0.000000,0.000000,-0.000000,1.188034,0.000000,-0.000000,-0.000000,9,1.500000,7.557294,-8.768658,-16.325952,9.999262,199,251,0,0
