trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-0000000C,SIG-BT-0000000C,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584021900000,1584023400000,1500000,5945.720000,6087.944947,6087.944947,5732.382580,0.052669,-7.490812,0.316899,0.000000,0.316899,-7.807711,1.500000,6,stop_loss,348.808387,-249.325194,-598.133581,10.119603,0.000000,10.119603,-249.325194,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000000D,SIG-BT-0000000D,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584034800000,1584039300000,4500000,6088.340000,5985.441255,6156.939163,5985.441255,0.109026,11.218651,0.658179,0.000000,0.658179,10.560472,1.500000,16,take_profit,159.009525,159.094030,0.084505,9.915495,0.000000,9.915495,159.094030,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000000E,SIG-BT-0000000E,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584043500000,1584044100000,600000,6005.360000,5927.989034,6056.940644,5927.989034,0.145305,11.242412,0.866989,0.000000,0.866989,10.375422,1.500000,3,take_profit,118.836516,118.900934,0.064418,9.935582,0.000000,9.935582,118.900934,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000000F,SIG-BT-0000000F,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584054300000,1584054600000,300000,5703.160000,5562.311369,5797.059087,5562.311369,0.079985,11.265756,0.450534,0.000000,0.450534,10.815223,1.500000,2,take_profit,236.965946,237.089429,0.123483,9.876517,0.000000,9.876517,237.089429,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000010,SIG-BT-00000010,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584128100000,1584128100000,0,4910.580000,5031.472797,5031.472797,4729.240805,0.062260,-7.526727,0.309494,0.000000,0.309494,-7.836221,1.500000,1,stop_loss,359.282641,-256.311521,-615.594162,10.123094,0.000000,10.123094,-256.311521,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000011,SIG-BT-00000011,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584201000000,1584201600000,600000,5328.070000,5365.769895,5365.769895,5271.520158,0.199337,-7.514973,1.065837,0.000000,1.065837,-8.580810,1.500000,3,stop_loss,96.135697,-80.792510,-176.928207,10.035379,0.000000,10.035379,-80.792510,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000012,SIG-BT-00000012,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584226800000,1584227100000,300000,5267.640000,5207.966406,5307.422396,5207.966406,0.188578,11.253152,0.987737,0.000000,0.987737,10.265416,1.500000,2,take_profit,103.283357,103.339999,0.056642,9.943358,0.000000,9.943358,103.339999,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000013,SIG-BT-00000013,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584230700000,1584232200000,1500000,5126.690000,5191.122328,5191.122328,5030.041508,0.116673,-7.517500,0.601904,0.000000,0.601904,-8.119404,1.500000,6,stop_loss,178.520258,-135.743012,-314.263270,10.062840,0.000000,10.062840,-135.743012,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000014,SIG-BT-00000014,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584337500000,1584337500000,0,5231.020000,5194.713299,5255.224467,5194.713299,0.310080,11.257981,1.616406,0.000000,1.616406,9.641575,1.500000,1,take_profit,59.406543,59.441246,0.034703,9.965297,0.000000,9.965297,59.441246,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000015,SIG-BT-00000015,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584396900000,1584400500000,3600000,4925.000000,4981.888508,4981.888508,4839.667238,0.132185,-7.519783,0.654769,0.000000,0.654769,-8.174552,1.500000,13,stop_loss,163.264491,-125.567415,-288.831906,10.057755,0.000000,10.057755,-125.567415,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000016,SIG-BT-00000016,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584533100000,1584535200000,2100000,5092.010000,5127.600380,5127.600380,5038.624431,0.210942,-7.507521,1.077875,0.000000,1.077875,-8.585396,1.500000,8,stop_loss,94.841839,-79.929507,-174.771346,10.034947,0.000000,10.034947,-79.929507,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000017,SIG-BT-00000017,2020-03,BTCUSDT,ema_trend_pullback_v1,bullish,long,1584720300000,1584720300000,0,6642.760000,6588.589484,6588.589484,6724.015775,0.138353,-7.494643,0.915297,0.000000,0.915297,-8.409940,1.500000,1,stop_loss,112.322310,-91.507432,-203.829742,9.959226,0.000000,9.959226,-91.507432,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000018,SIG-BT-00000018,2020-03,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585027800000,1585028100000,300000,6492.130000,6456.240311,6456.240311,6545.964533,0.208473,-7.482028,1.349692,0.000000,1.349692,-8.831720,1.500000,2,stop_loss,72.922758,-65.254198,-138.176956,9.972359,0.000000,9.972359,-65.254198,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000019,SIG-BT-00000019,2020-03,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585045800000,1585045800000,0,6760.150000,6710.670201,6710.670201,6834.369699,0.150946,-7.468780,1.016684,0.000000,1.016684,-8.485464,1.500000,1,stop_loss,99.790017,-83.156748,-182.946766,9.963403,0.000000,9.963403,-83.156748,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000001A,SIG-BT-0000001A,2020-03,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585056300000,1585061100000,4800000,6703.410000,6650.080773,6650.080773,6783.403841,0.139812,-7.456052,0.933487,0.000000,0.933487,-8.389540,1.500000,17,stop_loss,109.333057,-89.515594,-198.848651,9.960222,0.000000,9.960222,-89.515594,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000001B,SIG-BT-0000001B,2020-03,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585087800000,1585089000000,1200000,6723.140000,6775.313868,6688.357421,6775.313868,0.214000,11.165202,1.444334,0.000000,1.444334,9.720868,1.500000,5,take_profit,67.603424,67.564622,-0.038802,10.038802,0.000000,10.038802,67.564622,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000001C,SIG-BT-0000001C,2020-03,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585191000000,1585191300000,300000,6700.000000,6676.263565,6676.263565,6735.604652,0.314203,-7.458049,2.101428,0.000000,2.101428,-9.559478,1.500000,2,stop_loss,43.141272,-45.409801,-88.551073,9.982286,0.000000,9.982286,-45.409801,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000001D,SIG-BT-0000001D,2020-03,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585266300000,1585267200000,900000,6726.290000,6764.409334,6700.877111,6764.409334,0.292911,11.165565,1.975786,0.000000,1.975786,9.189779,1.500000,4,take_profit,46.672153,46.643817,-0.028336,10.028336,0.000000,10.028336,46.643817,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000001E,SIG-BT-0000001E,2020-03,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585274100000,1585276500000,2400000,6789.000000,6764.658461,6764.658461,6825.512308,0.306369,-7.457495,2.076211,0.000000,2.076211,-9.533706,1.500000,9,stop_loss,43.781570,-45.836453,-89.618023,9.982073,0.000000,9.982073,-45.836453,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000001F,SIG-BT-0000001F,2020-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1585436700000,1585439100000,2400000,6202.170000,6224.727000,6224.727000,6168.334500,0.329973,-7.443194,2.050268,0.000000,2.050268,-9.493463,1.500000,9,stop_loss,44.554293,-46.387713,-90.942006,10.018185,0.000000,10.018185,-46.387713,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000020,SIG-BT-00000020,2020-03,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585666200000,1585667700000,1500000,6457.500000,6434.660217,6434.660217,6491.759675,0.325264,-7.428954,2.096676,0.000000,2.096676,-9.525630,1.500000,6,stop_loss,43.054084,-45.351705,-88.405789,9.982315,0.000000,9.982315,-45.351705,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000021,SIG-BT-00000021,2020-03,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585668900000,1585670100000,1200000,6456.650000,6431.518206,6431.518206,6494.347691,0.295031,-7.414666,1.901206,0.000000,1.901206,-9.315872,1.500000,5,stop_loss,48.385836,-48.904429,-97.290264,9.980538,0.000000,9.980538,-48.904429,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000022,SIG-BT-00000022,2020-04,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585829400000,1585830600000,1200000,6669.020000,6707.144572,6643.603619,6707.144572,0.291178,11.101038,1.947423,0.000000,1.947423,9.153615,1.500000,5,take_profit,47.166678,47.138095,-0.028583,10.028583,0.000000,10.028583,47.138095,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000023,SIG-BT-00000023,2020-04,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585902300000,1585904400000,2100000,6890.000000,6940.020363,6856.653091,6940.020363,0.222342,11.121633,1.537498,0.000000,1.537498,9.584135,1.500000,8,take_profit,62.598495,62.562196,-0.036299,10.036299,0.000000,10.036299,62.562196,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000024,SIG-BT-00000024,2020-04,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585908900000,1585910700000,1800000,6931.420000,6976.274582,6901.516945,6976.274582,0.248429,11.143198,1.727540,0.000000,1.727540,9.415657,1.500000,7,take_profit,54.711967,54.679611,-0.032356,10.032356,0.000000,10.032356,54.679611,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000025,SIG-BT-00000025,2020-04,BTCUSDT,ema_trend_pullback_v1,bullish,long,1586032800000,1586032800000,0,6814.060000,6767.741530,6767.741530,6883.537705,0.160690,-7.442922,1.091231,0.000000,1.091231,-8.534153,1.500000,1,stop_loss,91.962274,-77.940862,-169.903136,9.966013,0.000000,9.966013,-77.940862,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000026,SIG-BT-00000026,2020-04,BTCUSDT,ema_trend_pullback_v1,bullish,long,1586048700000,1586049000000,300000,6872.990000,6847.923165,6847.923165,6910.590253,0.296412,-7.430121,2.033524,0.000000,2.033524,-9.463645,1.500000,2,stop_loss,44.707271,-46.453278,-91.160550,9.981764,0.000000,9.981764,-46.453278,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000027,SIG-BT-00000027,2020-04,BTCUSDT,ema_trend_pullback_v1,bullish,long,1586162700000,1586162700000,0,7044.990000,7018.263755,7018.263755,7085.079368,0.277477,-7.415925,1.951117,0.000000,1.951117,-9.367042,1.500000,1,stop_loss,46.904790,-47.917558,-94.822349,9.981032,0.000000,9.981032,-47.917558,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000028,SIG-BT-00000028,2020-04,BTCUSDT,ema_trend_pullback_v1,bullish,long,1586166900000,1586167200000,300000,7111.060000,7080.474261,7080.474261,7156.938608,0.242004,-7.401875,1.717205,0.000000,1.717205,-9.119079,1.500000,2,stop_loss,54.517256,-52.989998,-107.507255,9.978494,0.000000,9.978494,-52.989998,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000029,SIG-BT-00000029,2020-04,BTCUSDT,ema_trend_pullback_v1,bullish,long,1586190000000,1586193600000,3600000,7127.020000,7169.076760,7098.982160,7169.076760,0.263508,11.082294,1.883568,0.000000,1.883568,9.198726,1.500000,13,take_profit,49.010301,48.980796,-0.029505,10.029505,0.000000,10.029505,48.980796,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000002A,SIG-BT-0000002A,2020-04,BTCUSDT,ema_trend_pullback_v1,bullish,long,1586266500000,1586266500000,0,7384.840000,7359.448013,7359.448013,7422.927981,0.291509,-7.401994,2.149047,0.000000,2.149047,-9.551041,1.500000,1,stop_loss,41.575905,-44.366745,-85.942650,9.982808,0.000000,9.982808,-44.366745,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
