trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,position_size_usd,entry_notional_usd,exit_notional_usd,avg_notional_usd,round_trip_notional_usd,fee_bps_on_combined_notional,fee_bps_on_entry_notional,equity_at_entry_usd,risk_amount_usd,risk_per_unit_usd,stop_distance_bps,risk_pct_of_equity,leverage_used,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-0000000B,SIG-BT-0000000B,BTCUSDT,ema_trend_pullback_v1,bearish,short,1583943300000,1583944200000,7767.320000,7798.109364,7798.109364,7721.135954,0.24375024,1893.286114,1893.286114,1900.791029,1897.038572,3794.077143,5.000000,10.019820,5003.276594,7.504915,30.789364,39.639624,0.150000,0.378409,-7.504915,1.897039,0.000000,-9.401953,1.500000,4,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,49.459435,-49.659443
TRD-SIG-BT-0000000C,SIG-BT-0000000C,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584021900000,1584023400000,5945.720000,6087.944947,6087.944947,5732.382580,0.05266876,313.153715,313.153715,320.644527,316.899121,633.798242,5.000000,10.119603,4993.874640,7.490812,142.224947,239.205591,0.150000,0.062708,-7.490812,0.316899,0.000000,-7.807711,1.500000,6,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,348.808387,-249.325194
TRD-SIG-BT-0000000D,SIG-BT-0000000D,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584034800000,1584039300000,6088.340000,5985.441255,6156.939163,5985.441255,0.10902612,663.788067,663.788067,652.569417,658.178742,1316.357484,5.000000,9.915495,4986.066929,7.479100,68.599163,112.673017,0.150000,0.133129,11.218651,0.658179,0.000000,10.560472,1.500000,16,take_profit,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,159.009525,159.094030
TRD-SIG-BT-0000000E,SIG-BT-0000000E,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584043500000,1584044100000,6005.360000,5927.989034,6056.940644,5927.989034,0.14530530,872.610654,872.610654,861.368243,866.989449,1733.978897,5.000000,9.935582,4996.627401,7.494941,51.580644,85.891011,0.150000,0.174640,11.242412,0.866989,0.000000,10.375422,1.500000,3,take_profit,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,118.836516,118.900934
TRD-SIG-BT-0000000F,SIG-BT-0000000F,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584054300000,1584054600000,5703.160000,5562.311369,5797.059087,5562.311369,0.07998485,456.166387,456.166387,444.900631,450.533509,901.067018,5.000000,9.876517,5007.002823,7.510504,93.899087,164.643964,0.150000,0.091106,11.265756,0.450534,0.000000,10.815223,1.500000,2,take_profit,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,236.965946,237.089429
TRD-SIG-BT-00000010,SIG-BT-00000010,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584128100000,1584128100000,4910.580000,5031.472797,5031.472797,4729.240805,0.06225952,305.730337,305.730337,313.257064,309.493700,618.987401,5.000000,10.123094,5017.818046,7.526727,120.892797,246.188427,0.150000,0.060929,-7.526727,0.309494,0.000000,-7.836221,1.500000,1,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,359.282641,-256.311521
TRD-SIG-BT-00000011,SIG-BT-00000011,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584201000000,1584201600000,5328.070000,5365.769895,5365.769895,5271.520158,0.19933670,1062.079904,1062.079904,1069.594877,1065.837390,2131.674780,5.000000,10.035379,5009.981826,7.514973,37.699895,70.757131,0.150000,0.211993,-7.514973,1.065837,0.000000,-8.580810,1.500000,3,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,96.135697,-80.792510
TRD-SIG-BT-00000012,SIG-BT-00000012,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584226800000,1584227100000,5267.640000,5207.966406,5307.422396,5207.966406,0.18857842,993.363240,993.363240,982.110088,987.736664,1975.473327,5.000000,9.943358,5001.401015,7.502102,39.782396,75.522238,0.150000,0.198617,11.253152,0.987737,0.000000,10.265416,1.500000,2,take_profit,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,103.283357,103.339999
TRD-SIG-BT-00000013,SIG-BT-00000013,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584230700000,1584232200000,5126.690000,5191.122328,5191.122328,5030.041508,0.11667279,598.145238,598.145238,605.662738,601.903988,1203.807976,5.000000,10.062840,5011.666431,7.517500,64.432328,125.680172,0.150000,0.119351,-7.517500,0.601904,0.000000,-8.119404,1.500000,6,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,178.520258,-135.743012
TRD-SIG-BT-00000014,SIG-BT-00000014,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584337500000,1584337500000,5231.020000,5194.713299,5255.224467,5194.713299,0.31007997,1622.034524,1622.034524,1610.776543,1616.405533,3232.811066,5.000000,9.965297,5003.547027,7.505321,24.204467,46.271028,0.150000,0.324177,11.257981,1.616406,0.000000,9.641575,1.500000,1,take_profit,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,59.406543,59.441246
TRD-SIG-BT-00000015,SIG-BT-00000015,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584396900000,1584400500000,4925.000000,4981.888508,4981.888508,4839.667238,0.13218457,651.009004,651.009004,658.528787,654.768896,1309.537792,5.000000,10.057755,5013.188603,7.519783,56.888508,115.509660,0.150000,0.129859,-7.519783,0.654769,0.000000,-8.174552,1.500000,13,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,163.264491,-125.567415
TRD-SIG-BT-00000016,SIG-BT-00000016,BTCUSDT,ema_trend_pullback_v1,bearish,short,1584533100000,1584535200000,5092.010000,5127.600380,5127.600380,5038.624431,0.21094243,1074.120954,1074.120954,1081.628475,1077.874715,2155.749430,5.000000,10.034947,5005.014051,7.507521,35.590380,69.894559,0.150000,0.214609,-7.507521,1.077875,0.000000,-8.585396,1.500000,8,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,94.841839,-79.929507
TRD-SIG-BT-00000017,SIG-BT-00000017,BTCUSDT,ema_trend_pullback_v1,bullish,long,1584720300000,1584720300000,6642.760000,6588.589484,6588.589484,6724.015775,0.13835281,919.044489,919.044489,911.549846,915.297168,1830.594335,5.000000,9.959226,4996.428655,7.494643,54.170516,81.548207,0.150000,0.183940,-7.494643,0.915297,0.000000,-8.409940,1.500000,1,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,112.322310,-91.507432
TRD-SIG-BT-00000018,SIG-BT-00000018,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585027800000,1585028100000,6492.130000,6456.240311,6456.240311,6545.964533,0.20847292,1353.433282,1353.433282,1345.951254,1349.692268,2699.384536,5.000000,9.972359,4988.018715,7.482028,35.889689,55.281839,0.150000,0.271337,-7.482028,1.349692,0.000000,-8.831720,1.500000,2,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,72.922758,-65.254198
TRD-SIG-BT-00000019,SIG-BT-00000019,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585045800000,1585045800000,6760.150000,6710.670201,6710.670201,6834.369699,0.15094606,1020.417976,1020.417976,1012.949196,1016.683586,2033.367172,5.000000,9.963403,4979.186995,7.468780,49.479799,73.193345,0.150000,0.204937,-7.468780,1.016684,0.000000,-8.485464,1.500000,1,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,99.790017,-83.156748
TRD-SIG-BT-0000001A,SIG-BT-0000001A,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585056300000,1585061100000,6703.410000,6650.080773,6650.080773,6783.403841,0.13981174,937.215447,937.215447,929.759394,933.487421,1866.974841,5.000000,9.960222,4970.701530,7.456052,53.329227,79.555371,0.150000,0.188548,-7.456052,0.933487,0.000000,-8.389540,1.500000,17,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,109.333057,-89.515594
TRD-SIG-BT-0000001B,SIG-BT-0000001B,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585087800000,1585089000000,6723.140000,6775.313868,6688.357421,6775.313868,0.21399989,1438.751214,1438.751214,1449.916416,1444.333815,2888.667631,5.000000,10.038802,4962.311991,7.443468,34.782579,51.735616,0.150000,0.289936,11.165202,1.444334,0.000000,9.720868,1.500000,5,take_profit,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,67.603424,67.564622
TRD-SIG-BT-0000001C,SIG-BT-0000001C,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585191000000,1585191300000,6700.000000,6676.263565,6676.263565,6735.604652,0.31420259,2105.157351,2105.157351,2097.699301,2101.428326,4202.856652,5.000000,9.982286,4972.032859,7.458049,23.736435,35.427515,0.150000,0.423400,-7.458049,2.101428,0.000000,-9.559478,1.500000,2,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,43.141272,-45.409801
TRD-SIG-BT-0000001D,SIG-BT-0000001D,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585266300000,1585267200000,6726.290000,6764.409334,6700.877111,6764.409334,0.29291082,1970.203091,1970.203091,1981.368656,1975.785873,3951.571746,5.000000,10.028336,4962.473381,7.443710,25.412889,37.781435,0.150000,0.397020,11.165565,1.975786,0.000000,9.189779,1.500000,4,take_profit,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,46.672153,46.643817
TRD-SIG-BT-0000001E,SIG-BT-0000001E,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585274100000,1585276500000,6789.000000,6764.658461,6764.658461,6825.512308,0.30636908,2079.939675,2079.939675,2072.482180,2076.210928,4152.421855,5.000000,9.982073,4971.663161,7.457495,24.341539,35.854380,0.150000,0.418359,-7.457495,2.076211,0.000000,-9.533706,1.500000,9,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,43.781570,-45.836453
TRD-SIG-BT-0000001F,SIG-BT-0000001F,BTCUSDT,ema_trend_pullback_v1,bearish,short,1585436700000,1585439100000,6202.170000,6224.727000,6224.727000,6168.334500,0.32997270,2046.546782,2046.546782,2053.989976,2050.268379,4100.536758,5.000000,10.018185,4962.129455,7.443194,22.557000,36.369529,0.150000,0.412433,-7.443194,2.050268,0.000000,-9.493463,1.500000,9,stop_loss,etp_bearish_pullback_near_ema21_close_reclaim,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,44.554293,-46.387713
TRD-SIG-BT-00000020,SIG-BT-00000020,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585666200000,1585667700000,6457.500000,6434.660217,6434.660217,6491.759675,0.32526377,2100.390791,2100.390791,2092.961837,2096.676314,4193.352628,5.000000,9.982315,4952.635992,7.428954,22.839783,35.369389,0.150000,0.424096,-7.428954,2.096676,0.000000,-9.525630,1.500000,6,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,43.054084,-45.351705
TRD-SIG-BT-00000021,SIG-BT-00000021,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585668900000,1585670100000,6456.650000,6431.518206,6431.518206,6494.347691,0.29503129,1904.913781,1904.913781,1897.499116,1901.206449,3802.412897,5.000000,9.980538,4943.110362,7.414666,25.131794,38.923890,0.150000,0.385367,-7.414666,1.901206,0.000000,-9.315872,1.500000,5,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,48.385836,-48.904429
TRD-SIG-BT-00000022,SIG-BT-00000022,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585829400000,1585830600000,6669.020000,6707.144572,6643.603619,6707.144572,0.29117802,1941.872067,1941.872067,1952.973104,1947.422586,3894.845171,5.000000,10.028583,4933.794490,7.400692,25.416381,38.111119,0.150000,0.393586,11.101038,1.947423,0.000000,9.153615,1.500000,5,take_profit,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,47.166678,47.138095
TRD-SIG-BT-00000023,SIG-BT-00000023,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585902300000,1585904400000,6890.000000,6940.020363,6856.653091,6940.020363,0.22234211,1531.937156,1531.937156,1543.058789,1537.497972,3074.995944,5.000000,10.036299,4942.948105,7.414422,33.346909,48.398997,0.150000,0.309924,11.121633,1.537498,0.000000,9.584135,1.500000,8,take_profit,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,62.598495,62.562196
TRD-SIG-BT-00000024,SIG-BT-00000024,BTCUSDT,ema_trend_pullback_v1,bullish,long,1585908900000,1585910700000,6931.420000,6976.274582,6901.516945,6976.274582,0.24842941,1721.968595,1721.968595,1733.111793,1727.540194,3455.080388,5.000000,10.032356,4952.532240,7.428798,29.903055,43.141312,0.150000,0.347695,11.143198,1.727540,0.000000,9.415657,1.500000,7,take_profit,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,54.711967,54.679611
TRD-SIG-BT-00000025,SIG-BT-00000025,BTCUSDT,ema_trend_pullback_v1,bullish,long,1586032800000,1586032800000,6814.060000,6767.741530,6767.741530,6883.537705,0.16069015,1094.952309,1094.952309,1087.509387,1091.230848,2182.461696,5.000000,9.966013,4961.947898,7.442922,46.318470,67.974850,0.150000,0.220670,-7.442922,1.091231,0.000000,-8.534153,1.500000,1,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,91.962274,-77.940862
TRD-SIG-BT-00000026,SIG-BT-00000026,BTCUSDT,ema_trend_pullback_v1,bullish,long,1586048700000,1586049000000,6872.990000,6847.923165,6847.923165,6910.590253,0.29641239,2037.239415,2037.239415,2029.809294,2033.524354,4067.048709,5.000000,9.981764,4953.413745,7.430121,25.066835,36.471514,0.150000,0.411280,-7.430121,2.033524,0.000000,-9.463645,1.500000,2,stop_loss,etp_bullish_pullback_near_ema21_close_reclaim,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,44.707271,-46.453278
