trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,position_size_usd,entry_notional_usd,exit_notional_usd,avg_notional_usd,round_trip_notional_usd,fee_bps_on_combined_notional,fee_bps_on_entry_notional,equity_at_entry_usd,risk_amount_usd,risk_per_unit_usd,stop_distance_bps,risk_pct_of_equity,leverage_used,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00000001,SIG-BT-00000001,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1583763300000,1583768400000,7765.970000,7661.659572,7813.383831,7661.659572,0.15818169,1228.434273,1228.434273,1211.934273,1220.184273,2440.368545,5.000000,9.932841,5000.000000,7.500000,47.413831,61.053328,0.150000,0.245687,16.500000,1.220184,0.000000,15.279816,2.200000,18,take_profit,"bearish momentum follow-through, body_ratio=0.68, body_atr=0.83, close_location=0.74, reject_distance_atr=0.08, volume_ratio=1.37, atr_bps=61.0",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,124.317321,124.384479
TRD-SIG-BT-00000002,SIG-BT-00000002,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584031800000,1584031800000,5964.400000,6029.699462,6029.699462,5820.741184,0.11520646,687.137399,687.137399,694.660319,690.898859,1381.797718,5.000000,10.054741,5015.279816,7.522920,65.299462,109.482030,0.150000,0.137009,-7.522920,0.690899,0.000000,-8.213819,2.200000,1,stop_loss,"bearish momentum follow-through, body_ratio=0.71, body_atr=1.10, close_location=0.73, reject_distance_atr=0.16, volume_ratio=1.39, atr_bps=109.5",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,230.860466,-119.536771
TRD-SIG-BT-00000003,SIG-BT-00000003,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584054300000,1584054600000,5703.160000,5496.582008,5797.059087,5496.582008,0.07998586,456.172143,456.172143,439.648825,447.910484,895.820968,5.000000,9.818892,5007.065997,7.510599,93.899087,164.643964,0.150000,0.091106,16.523318,0.447910,0.000000,16.075407,2.200000,2,take_profit,"bearish momentum follow-through, body_ratio=0.74, body_atr=0.99, close_location=0.75, reject_distance_atr=0.00, volume_ratio=1.31, atr_bps=164.6",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,352.216721,352.397830
TRD-SIG-BT-00000004,SIG-BT-00000004,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584222900000,1584223200000,5293.050000,5324.413211,5324.413211,5224.050937,0.24024046,1271.604765,1271.604765,1279.139477,1275.372121,2550.744241,5.000000,10.029627,5023.141404,7.534712,31.363211,59.253569,0.150000,0.253149,-7.534712,1.275372,0.000000,-8.810084,2.200000,2,stop_loss,"bearish momentum follow-through, body_ratio=0.97, body_atr=1.29, close_location=0.98, reject_distance_atr=0.09, volume_ratio=1.29, atr_bps=59.3",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,120.357852,-69.283196
TRD-SIG-BT-00000005,SIG-BT-00000005,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584227100000,1584227100000,5213.640000,5122.842676,5254.911511,5122.842676,0.18224428,950.156094,950.156094,933.608800,941.882447,1883.764894,5.000000,9.912923,5014.331320,7.521497,41.271511,79.160646,0.150000,0.189488,16.547293,0.941882,0.000000,15.605411,2.200000,1,take_profit,"bearish momentum follow-through, body_ratio=0.90, body_atr=1.33, close_location=0.96, reject_distance_atr=0.00, volume_ratio=1.51, atr_bps=79.2",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,164.153420,164.240497
TRD-SIG-BT-00000006,SIG-BT-00000006,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584235500000,1584239400000,5152.730000,5198.303399,5198.303399,5052.468523,0.16555502,853.060335,853.060335,860.605240,856.832787,1713.665575,5.000000,10.044223,5029.936731,7.544905,45.573399,88.445152,0.150000,0.169597,-7.544905,0.856833,0.000000,-8.401738,2.200000,14,stop_loss,"bearish momentum follow-through, body_ratio=0.69, body_atr=0.66, close_location=0.73, reject_distance_atr=0.13, volume_ratio=1.25, atr_bps=88.5",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,184.579334,-98.489375
TRD-SIG-BT-00000007,SIG-BT-00000007,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584397800000,1584398100000,4861.810000,4918.125861,4918.125861,4737.915107,0.13375100,650.271933,650.271933,657.804236,654.038085,1308.076169,5.000000,10.057917,5021.534993,7.532302,56.315861,115.833117,0.150000,0.129497,-7.532302,0.654038,0.000000,-8.186341,2.200000,2,stop_loss,"bearish momentum follow-through, body_ratio=0.74, body_atr=1.05, close_location=0.92, reject_distance_atr=0.00, volume_ratio=1.21, atr_bps=115.9",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,244.832857,-125.891034
TRD-SIG-BT-00000008,SIG-BT-00000008,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1597671300000,1597678200000,12073.680000,12237.616908,11999.163224,12237.616908,0.10091718,1218.441748,1218.441748,1234.985799,1226.713773,2453.427547,5.000000,10.067890,5013.348653,7.520023,74.516776,61.718363,0.150000,0.243039,16.544051,1.226714,0.000000,15.317337,2.200000,24,take_profit,"bullish momentum follow-through, body_ratio=0.68, body_atr=1.53, close_location=0.75, reclaim_distance_atr=0.03, volume_ratio=2.25, atr_bps=61.7",screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,125.780398,125.712508
TRD-SIG-BT-00000009,SIG-BT-00000009,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1609884300000,1609886100000,34009.610000,34469.209309,33800.701223,34469.209309,0.03610666,1227.973557,1227.973557,1244.568154,1236.270855,2472.541711,5.000000,10.067569,5028.665989,7.542999,208.908777,61.426396,0.150000,0.244195,16.594598,1.236271,0.000000,15.358327,2.200000,7,take_profit,"bullish momentum follow-through, body_ratio=0.95, body_atr=1.31, close_location=0.97, reclaim_distance_atr=0.00, volume_ratio=1.44, atr_bps=61.4",screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,125.138071,125.070502
TRD-SIG-BT-00000010,SIG-BT-00000010,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1609949100000,1609949400000,35127.290000,34918.647041,34918.647041,35586.304510,0.03626308,1273.823755,1273.823755,1266.257719,1270.040737,2540.081474,5.000000,9.970302,5044.024316,7.566036,208.642959,59.396258,0.150000,0.252541,-7.566036,1.270041,0.000000,-8.836077,2.200000,2,stop_loss,"bullish momentum follow-through, body_ratio=0.94, body_atr=2.50, close_location=0.97, reclaim_distance_atr=0.00, volume_ratio=3.20, atr_bps=59.4",screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,120.671768,-69.366560
