bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_5_10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_10_15,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_15_20,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_20_30,2,0,2,0.000000,25.567160,-33.063080,-58.630241,19.008432,-33.063080,-68.614891
edge_30_50,5,2,3,40.000000,37.301376,-5.320838,-42.622214,16.992997,-5.320838,-34.503455
edge_gte_50,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
