trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,position_size_usd,entry_notional_usd,exit_notional_usd,avg_notional_usd,round_trip_notional_usd,fee_bps_on_combined_notional,fee_bps_on_entry_notional,equity_at_entry_usd,risk_amount_usd,risk_per_unit_usd,stop_distance_bps,risk_pct_of_equity,leverage_used,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00000001,SIG-BT-00000001,BTCUSDT,mean_revert_v1,bearish,short,1578028500000,1578035700000,7167.540000,7220.415851,7220.415851,7061.011117,0.14184169,1016.655978,1016.655978,1024.155978,1020.405978,2040.811956,5.000000,10.036886,5000.000000,7.500000,52.875851,73.771267,0.150000,0.203331,-7.500000,1.020406,0.000000,-8.520406,2.014698,9,stop_loss,"mean_revert_v1_confirmed ext_atr=2.01, wick=0.49, close_location=0.95, reversal_progress_atr=0.70, vol=1.49, atr_bps=73.8",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,138.626841,-83.808153
TRD-SIG-BT-00000002,SIG-BT-00000002,BTCUSDT,mean_revert_v1,bullish,short,1578566700000,1578575700000,7896.800000,7931.984749,7931.984749,7803.070137,0.21279729,1680.417663,1680.417663,1687.904883,1684.161273,3368.322546,5.000000,10.022278,4991.479594,7.487219,35.184749,44.555705,0.150000,0.336657,-7.487219,1.684161,0.000000,-9.171381,2.663934,11,stop_loss,"mean_revert_v1_confirmed ext_atr=2.66, wick=0.39, close_location=0.84, reversal_progress_atr=0.53, vol=1.06, atr_bps=44.6",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,108.693475,-54.577983
TRD-SIG-BT-00000003,SIG-BT-00000003,BTCUSDT,mean_revert_v1,bullish,short,1578578400000,1578582000000,7900.510000,7932.485297,7932.485297,7796.244998,0.23372612,1846.555584,1846.555584,1854.029046,1850.292315,3700.584631,5.000000,10.020236,4982.308213,7.473462,31.975297,40.472447,0.150000,0.370623,-7.473462,1.850292,0.000000,-9.323755,3.260799,5,stop_loss,"mean_revert_v1_confirmed ext_atr=3.26, wick=0.39, close_location=0.84, reversal_progress_atr=0.56, vol=0.90, atr_bps=40.5",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,121.972496,-50.492683
TRD-SIG-BT-00000004,SIG-BT-00000004,BTCUSDT,mean_revert_v1,neutral,short,1579878900000,1579878900000,8452.010000,8488.630715,8488.630715,8312.128506,0.20369555,1721.636844,1721.636844,1729.096321,1725.366583,3450.733166,5.000000,10.021664,4972.984459,7.459477,36.620715,43.327817,0.150000,0.346198,-7.459477,1.725367,0.000000,-9.184843,3.819737,1,stop_loss,"mean_revert_v1_confirmed ext_atr=3.82, wick=0.39, close_location=0.80, reversal_progress_atr=0.53, vol=1.11, atr_bps=43.3",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,155.500862,-53.349481
TRD-SIG-BT-00000005,SIG-BT-00000005,BTCUSDT,mean_revert_v1,neutral,short,1582220700000,1582223400000,9497.000000,9562.265538,9562.265538,9257.959751,0.11408317,1083.447861,1083.447861,1090.893560,1087.170710,2174.341421,5.000000,10.034361,4963.799615,7.445699,65.265538,68.722268,0.150000,0.218270,-7.445699,1.087171,0.000000,-8.532870,3.662580,4,stop_loss,"mean_revert_v1_confirmed ext_atr=3.66, wick=0.50, close_location=0.74, reversal_progress_atr=0.23, vol=1.27, atr_bps=68.7",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,241.700799,-78.756629
TRD-SIG-BT-00000006,SIG-BT-00000006,BTCUSDT,mean_revert_v1,neutral,long,1582791300000,1582796700000,8832.060000,8783.542812,8783.542812,8881.338375,0.15320138,1353.083776,1353.083776,1345.650875,1349.367326,2698.734651,5.000000,9.972533,4955.266745,7.432900,48.517188,54.933037,0.150000,0.273060,-7.432900,1.349367,0.000000,-8.782267,1.015689,7,stop_loss,"mean_revert_v1_confirmed ext_atr=-1.02, wick=0.61, close_location=0.94, reversal_progress_atr=0.28, vol=0.89, atr_bps=54.9",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,45.794882,-64.905571
TRD-SIG-BT-00000007,SIG-BT-00000007,BTCUSDT,mean_revert_v1,neutral,long,1582809300000,1582816500000,8828.000000,8899.918091,8771.716812,8899.918091,0.13182847,1163.781766,1163.781766,1173.262618,1168.522192,2337.044383,5.000000,10.040733,4946.484478,7.419727,56.283188,63.755310,0.150000,0.235275,9.480852,1.168522,0.000000,8.312330,1.277790,9,take_profit,"mean_revert_v1_confirmed ext_atr=-1.28, wick=0.45, close_location=0.94, reversal_progress_atr=0.68, vol=1.22, atr_bps=63.8",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,71.465894,71.425161
TRD-SIG-BT-00000008,SIG-BT-00000008,BTCUSDT,mean_revert_v1,bearish,long,1583129700000,1583131500000,8673.000000,8641.471024,8641.471024,8793.205153,0.23572587,2044.450463,2044.450463,2037.018268,2040.734365,4081.468731,5.000000,9.981823,4954.796808,7.432195,31.528976,36.353022,0.150000,0.412620,-7.432195,2.040734,0.000000,-9.472930,3.812530,3,stop_loss,"mean_revert_v1_confirmed ext_atr=-3.81, wick=0.39, close_location=0.71, reversal_progress_atr=0.38, vol=1.23, atr_bps=36.3",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,128.596970,-46.334845
TRD-SIG-BT-00000009,SIG-BT-00000009,BTCUSDT,mean_revert_v1,bearish,long,1583230500000,1583236800000,8841.900000,8886.813560,8814.145543,8886.813560,0.26727188,2363.191245,2363.191245,2375.195377,2369.193311,4738.386622,5.000000,10.025398,4945.323878,7.417986,27.754457,31.389697,0.150000,0.477864,12.004132,2.369193,0.000000,9.634938,1.618247,8,take_profit,"mean_revert_v1_confirmed ext_atr=-1.62, wick=0.55, close_location=0.90, reversal_progress_atr=0.50, vol=1.47, atr_bps=31.4",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,40.796277,40.770879
TRD-SIG-BT-00000010,SIG-BT-00000010,BTCUSDT,mean_revert_v1,neutral,short,1583586000000,1583586900000,9090.420000,9110.515597,9110.515597,9036.096553,0.36985406,3362.128717,3362.128717,3369.561155,3365.844936,6731.689872,5.000000,10.011053,4954.958817,7.432438,20.095597,22.106346,0.150000,0.678538,-7.432438,3.365845,0.000000,-10.798283,2.703251,2,stop_loss,"mean_revert_v1_confirmed ext_atr=2.70, wick=0.40, close_location=0.91, reversal_progress_atr=0.58, vol=1.25, atr_bps=22.1",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,49.759007,-32.117400
