key,trades,wins,losses,win_rate,net_pnl,gross_pnl,total_fee,total_slippage,avg_net_pnl,avg_expected_edge_bps,avg_actual_edge_bps,avg_bars_held
passed:15m_trend_bearish,38,9,29,23.684211,-106.164206,-68.620882,37.543324,0.000000,-2.793795,177.119319,-42.745682,7.342105
passed:15m_trend_bullish,1,1,0,100.000000,15.006499,16.149658,1.143159,0.000000,15.006499,132.277138,132.206000,8.000000
passed:1m_ema_alignment_long,1,1,0,100.000000,15.006499,16.149658,1.143159,0.000000,15.006499,132.277138,132.206000,8.000000
passed:1m_ema_alignment_short,38,9,29,23.684211,-106.164206,-68.620882,37.543324,0.000000,-2.793795,177.119319,-42.745682,7.342105
passed:5m_confirmation_bearish,38,9,29,23.684211,-106.164206,-68.620882,37.543324,0.000000,-2.793795,177.119319,-42.745682,7.342105
passed:5m_confirmation_bullish,1,1,0,100.000000,15.006499,16.149658,1.143159,0.000000,15.006499,132.277138,132.206000,8.000000
passed:atr_bps_in_range,39,10,29,25.641026,-91.157707,-52.471224,38.686484,0.000000,-2.337377,175.969519,-38.259741,7.358974
passed:close_reclaim_long,1,1,0,100.000000,15.006499,16.149658,1.143159,0.000000,15.006499,132.277138,132.206000,8.000000
passed:close_reclaim_short,38,9,29,23.684211,-106.164206,-68.620882,37.543324,0.000000,-2.793795,177.119319,-42.745682,7.342105
passed:confidence_ok,39,10,29,25.641026,-91.157707,-52.471224,38.686484,0.000000,-2.337377,175.969519,-38.259741,7.358974
passed:direction_enabled,39,10,29,25.641026,-91.157707,-52.471224,38.686484,0.000000,-2.337377,175.969519,-38.259741,7.358974
passed:expected_net_edge_ok,39,10,29,25.641026,-91.157707,-52.471224,38.686484,0.000000,-2.337377,175.969519,-38.259741,7.358974
passed:expected_reward_ok,39,10,29,25.641026,-91.157707,-52.471224,38.686484,0.000000,-2.337377,175.969519,-38.259741,7.358974
passed:pullback_near_ema21,39,10,29,25.641026,-91.157707,-52.471224,38.686484,0.000000,-2.337377,175.969519,-38.259741,7.358974
passed:reward_risk_ok,39,10,29,25.641026,-91.157707,-52.471224,38.686484,0.000000,-2.337377,175.969519,-38.259741,7.358974
passed:volume_ratio_ok,39,10,29,25.641026,-91.157707,-52.471224,38.686484,0.000000,-2.337377,175.969519,-38.259741,7.358974
