key,trades,wins,losses,win_rate,net_pnl,gross_pnl,total_fee,total_slippage,avg_net_pnl,avg_expected_edge_bps,avg_actual_edge_bps,avg_bars_held
stop_loss,23,0,23,0.000000,-350.775454,-185.111750,69.747193,95.916511,-15.251107,27.618016,-43.563504,4.000000
take_profit,9,9,0,100.000000,63.423647,110.966854,27.169616,20.373592,7.047072,23.444371,20.433337,4.444444
time_exit,3,0,3,0.000000,-9.997484,6.264519,9.293229,6.968774,-3.332495,33.346085,-13.640912,18.000000
