trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00000011,SIG-BT-00000011,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1611849660000,1611849660000,32006.410002,31917.311221,31923.695960,32155.295277,0.08935847,-7.961730,2.284850,3.144455,-13.391036,1.800000,1,stop_loss,"bullish momentum follow-through, body_ratio=0.68, body_atr=0.74, close_location=0.76, reclaim_distance_atr=0.00, volume_ratio=2.23, atr_bps=25.8",screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,33.517331,-46.821089
TRD-SIG-BT-00000012,SIG-BT-00000012,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1611882420000,1611882540000,34160.700774,34054.824614,34061.636942,34339.015672,0.07440771,-7.878003,2.030305,2.794426,-12.702733,1.800000,3,stop_loss,"bullish momentum follow-through, body_ratio=0.93, body_atr=1.41, close_location=0.93, reclaim_distance_atr=0.00, volume_ratio=2.05, atr_bps=29.0",screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,39.198841,-49.974959
TRD-SIG-BT-00000013,SIG-BT-00000013,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1612252860000,1612252860000,34319.412510,34405.742879,34267.627569,34412.625404,0.14197292,12.256574,3.902844,2.925908,5.427822,1.800000,1,take_profit,"bullish momentum follow-through, body_ratio=0.78, body_atr=0.98, close_location=0.88, reclaim_distance_atr=0.00, volume_ratio=1.51, atr_bps=15.1",screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,14.160399,11.139873
TRD-SIG-BT-00000014,SIG-BT-00000014,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1612378980000,1612378980000,37163.511216,37080.243700,37087.661232,37300.041187,0.09703629,-8.079971,2.881735,3.965214,-14.926920,1.800000,1,stop_loss,"bullish momentum follow-through, body_ratio=0.79, body_atr=0.96, close_location=0.84, reclaim_distance_atr=0.00, volume_ratio=1.99, atr_bps=20.4",screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,23.737640,-41.392274
TRD-SIG-BT-00000015,SIG-BT-00000015,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1612944420000,1612944660000,46839.235974,46746.770945,46756.122169,46988.840822,0.08828630,-8.163396,3.304945,4.547156,-16.015497,1.800000,5,stop_loss,"bullish momentum follow-through, body_ratio=0.73, body_atr=0.65, close_location=0.73, reclaim_distance_atr=0.00, volume_ratio=1.84, atr_bps=17.7",screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,18.940070,-38.729089
TRD-SIG-BT-00000016,SIG-BT-00000016,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1613086260000,1613086380000,47898.007686,48069.553965,47797.362067,48079.169799,0.07266871,12.466047,2.789536,2.090906,7.585606,1.800000,3,take_profit,"bullish momentum follow-through, body_ratio=0.70, body_atr=1.05, close_location=0.97, reclaim_distance_atr=0.00, volume_ratio=1.55, atr_bps=21.0",screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,24.822474,21.793419
TRD-SIG-BT-00000017,SIG-BT-00000017,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1620618120000,1620619140000,59377.123050,59416.664290,59295.434947,59524.161636,0.08967237,3.545757,4.261008,3.195402,-3.910653,1.800000,18,time_exit,"bullish momentum follow-through, body_ratio=0.75, body_atr=1.45, close_location=0.75, reclaim_distance_atr=0.00, volume_ratio=2.51, atr_bps=13.8",screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,11.763508,-7.344657
TRD-SIG-BT-00000018,SIG-BT-00000018,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1627502400000,1627502400000,40383.375060,40296.797908,40304.858880,40524.704184,0.09322027,-8.070746,3.008411,4.139390,-15.218547,1.800000,1,stop_loss,"bullish momentum follow-through, body_ratio=0.74, body_atr=1.07, close_location=0.90, reclaim_distance_atr=0.00, volume_ratio=1.96, atr_bps=19.4",screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,21.996858,-40.425946
TRD-SIG-BT-00000019,SIG-BT-00000019,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1628666940000,1628667960000,46326.603468,46378.702404,46255.221702,46455.090648,0.10221759,5.325428,3.790445,2.842302,-1.307319,1.800000,18,time_exit,"bullish momentum follow-through, body_ratio=0.76, body_atr=0.87, close_location=0.79, reclaim_distance_atr=0.00, volume_ratio=1.80, atr_bps=15.4",screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,14.735074,-2.760740
TRD-SIG-BT-00000020,SIG-BT-00000020,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1633182900000,1633182900000,47850.818250,47720.819397,47730.365470,48067.633255,0.06055909,-7.872612,2.315093,3.186007,-13.373713,1.800000,1,stop_loss,"bullish momentum follow-through, body_ratio=0.94, body_atr=1.70, close_location=0.94, reclaim_distance_atr=0.00, volume_ratio=2.13, atr_bps=25.2",screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,32.310616,-46.151228
TRD-SIG-BT-00000021,SIG-BT-00000021,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1652220300000,1652220360000,30376.423500,30510.577224,30504.476329,30145.928407,0.05680820,-7.621031,1.383552,1.899717,-10.904300,1.800000,2,stop_loss,"bearish momentum follow-through, body_ratio=0.73, body_atr=0.88, close_location=0.95, reject_distance_atr=0.00, volume_ratio=1.92, atr_bps=42.1",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,62.879602,-63.190262
TRD-SIG-BT-00000022,SIG-BT-00000022,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1653667380000,1653667560000,28830.032840,28761.300814,28871.412360,28755.549704,0.17540305,12.055807,4.040678,3.031715,4.983414,1.800000,4,take_profit,"bearish momentum follow-through, body_ratio=0.64, body_atr=0.90, close_location=0.96, reject_distance_atr=0.00, volume_ratio=2.00, atr_bps=14.3",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,12.835259,9.854729
TRD-SIG-BT-00000023,SIG-BT-00000023,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1654259520000,1654259520000,29710.656680,29775.402509,29769.448619,29604.831190,0.12358104,-8.001357,2.940540,4.040441,-14.982338,1.800000,1,stop_loss,"bearish momentum follow-through, body_ratio=0.75, body_atr=2.16, close_location=0.78, reject_distance_atr=0.00, volume_ratio=2.67, atr_bps=19.8",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,22.618698,-40.805198
TRD-SIG-BT-00000024,SIG-BT-00000024,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1656441660000,1656441840000,20312.936600,20351.084332,20347.014929,20251.595607,0.21254256,-8.108017,3.457134,4.750721,-16.315872,1.800000,4,stop_loss,"bearish momentum follow-through, body_ratio=0.83, body_atr=0.87, close_location=0.83, reject_distance_atr=0.00, volume_ratio=1.48, atr_bps=16.8",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,17.197994,-37.791286
TRD-SIG-BT-00000025,SIG-BT-00000025,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1658405040000,1658405280000,22602.478600,22639.558428,22635.031422,22543.883521,0.22175103,-8.222490,4.012987,5.514979,-17.750457,1.800000,5,stop_loss,"bearish momentum follow-through, body_ratio=0.74, body_atr=1.00, close_location=0.88, reject_distance_atr=0.00, volume_ratio=1.58, atr_bps=14.4",screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,12.924183,-35.415047
