bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_5_10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_10_15,11,2,9,18.181818,13.571436,-21.808842,-35.380278,17.183806,-21.808842,-117.410861
edge_15_20,5,1,4,20.000000,16.710665,-27.659055,-44.369720,17.996664,-27.659055,-59.998219
edge_20_30,9,3,6,33.333333,23.280637,-20.862292,-44.142928,17.334122,-20.862292,-67.449704
edge_30_50,7,3,4,42.857143,33.908882,-14.064942,-47.973824,16.851371,-14.064942,-27.356050
edge_gte_50,3,0,3,0.000000,88.841644,-64.858518,-153.700162,17.361830,-64.858518,-25.134458
