trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000011,SIG-BT-00000011,2021-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1611849660000,1611849660000,0,32006.410002,31917.311221,31923.695960,32155.295277,0.089358,-7.961730,2.284850,3.144455,5.429306,-13.391036,1.800000,1,stop_loss,33.517331,-46.821089,-80.338420,7.988865,10.994431,18.983296,-46.821089,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.68, body_atr=0.74, close_location=0.76, reclaim_distance_atr=0.00, volume_ratio=2.23, atr_bps=25.8"
TRD-SIG-BT-00000012,SIG-BT-00000012,2021-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1611882420000,1611882540000,120000,34160.700774,34054.824614,34061.636942,34339.015672,0.074408,-7.878003,2.030305,2.794426,4.824730,-12.702733,1.800000,3,stop_loss,39.198841,-49.974959,-89.173800,7.987603,10.993800,18.981403,-49.974959,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.93, body_atr=1.41, close_location=0.93, reclaim_distance_atr=0.00, volume_ratio=2.05, atr_bps=29.0"
TRD-SIG-BT-00000013,SIG-BT-00000013,2021-02,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1612252860000,1612252860000,0,34319.412510,34405.742879,34267.627569,34412.625404,0.141973,12.256574,3.902844,2.925908,6.828752,5.427822,1.800000,1,take_profit,14.160399,11.139873,-3.020526,8.010062,6.005032,14.015094,11.139873,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.78, body_atr=0.98, close_location=0.88, reclaim_distance_atr=0.00, volume_ratio=1.51, atr_bps=15.1"
TRD-SIG-BT-00000014,SIG-BT-00000014,2021-02,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1612378980000,1612378980000,0,37163.511216,37080.243700,37087.661232,37300.041187,0.097036,-8.079971,2.881735,3.965214,6.846949,-14.926920,1.800000,1,stop_loss,23.737640,-41.392274,-65.129914,7.991038,10.995518,18.986556,-41.392274,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.79, body_atr=0.96, close_location=0.84, reclaim_distance_atr=0.00, volume_ratio=1.99, atr_bps=20.4"
TRD-SIG-BT-00000015,SIG-BT-00000015,2021-02,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1612944420000,1612944660000,240000,46839.235974,46746.770945,46756.122169,46988.840822,0.088286,-8.163396,3.304945,4.547156,7.852101,-16.015497,1.800000,5,stop_loss,18.940070,-38.729089,-57.669160,7.992104,10.996051,18.988155,-38.729089,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.73, body_atr=0.65, close_location=0.73, reclaim_distance_atr=0.00, volume_ratio=1.84, atr_bps=17.7"
TRD-SIG-BT-00000016,SIG-BT-00000016,2021-02,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1613086260000,1613086380000,120000,47898.007686,48069.553965,47797.362067,48079.169799,0.072669,12.466047,2.789536,2.090906,4.880441,7.585606,1.800000,3,take_profit,24.822474,21.793419,-3.029055,8.014326,6.007165,14.021491,21.793419,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.70, body_atr=1.05, close_location=0.97, reclaim_distance_atr=0.00, volume_ratio=1.55, atr_bps=21.0"
TRD-SIG-BT-00000017,SIG-BT-00000017,2021-05,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1620618120000,1620619140000,1020000,59377.123050,59416.664290,59295.434947,59524.161636,0.089672,3.545757,4.261008,3.195402,7.456410,-3.910653,1.800000,18,time_exit,11.763508,-7.344657,-19.108165,8.002664,6.001332,14.003996,-7.344657,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.75, body_atr=1.45, close_location=0.75, reclaim_distance_atr=0.00, volume_ratio=2.51, atr_bps=13.8"
TRD-SIG-BT-00000018,SIG-BT-00000018,2021-07,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1627502400000,1627502400000,0,40383.375060,40296.797908,40304.858880,40524.704184,0.093220,-8.070746,3.008411,4.139390,7.147801,-15.218547,1.800000,1,stop_loss,21.996858,-40.425946,-62.422804,7.991424,10.995712,18.987136,-40.425946,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.74, body_atr=1.07, close_location=0.90, reclaim_distance_atr=0.00, volume_ratio=1.96, atr_bps=19.4"
TRD-SIG-BT-00000019,SIG-BT-00000019,2021-08,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1628666940000,1628667960000,1020000,46326.603468,46378.702404,46255.221702,46455.090648,0.102218,5.325428,3.790445,2.842302,6.632747,-1.307319,1.800000,18,time_exit,14.735074,-2.760740,-17.495815,8.004498,6.002250,14.006748,-2.760740,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.76, body_atr=0.87, close_location=0.79, reclaim_distance_atr=0.00, volume_ratio=1.80, atr_bps=15.4"
TRD-SIG-BT-00000020,SIG-BT-00000020,2021-10,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1633182900000,1633182900000,0,47850.818250,47720.819397,47730.365470,48067.633255,0.060559,-7.872612,2.315093,3.186007,5.501100,-13.373713,1.800000,1,stop_loss,32.310616,-46.151228,-78.461844,7.989133,10.994566,18.983699,-46.151228,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.94, body_atr=1.70, close_location=0.94, reclaim_distance_atr=0.00, volume_ratio=2.13, atr_bps=25.2"
TRD-SIG-BT-00000021,SIG-BT-00000021,2022-05,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1652220300000,1652220360000,60000,30376.423500,30510.577224,30504.476329,30145.928407,0.056808,-7.621031,1.383552,1.899717,3.283269,-10.904300,1.800000,2,stop_loss,62.879602,-63.190262,-126.069864,8.017666,11.008831,19.026497,-63.190262,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.73, body_atr=0.88, close_location=0.95, reject_distance_atr=0.00, volume_ratio=1.92, atr_bps=42.1"
TRD-SIG-BT-00000022,SIG-BT-00000022,2022-05,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1653667380000,1653667560000,180000,28830.032840,28761.300814,28871.412360,28755.549704,0.175403,12.055807,4.040678,3.031715,7.072393,4.983414,1.800000,4,take_profit,12.835259,9.854729,-2.980530,7.990464,5.995233,13.985697,9.854729,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.64, body_atr=0.90, close_location=0.96, reject_distance_atr=0.00, volume_ratio=2.00, atr_bps=14.3"
