timestamp,equity,drawdown_pct
1577836800000,5000.000000,0.000000
1578688500000,4984.633816,0.307324
1579025820000,4970.955894,0.580882
1583998560000,4966.176382,0.676472
1584007860000,4972.046834,0.559063
1584223740000,4980.751821,0.384964
1584921960000,4971.301175,0.573976
1586785620000,4953.990493,0.920190
1596211380000,4962.688575,0.746229
1606820460000,4944.978748,1.100425
1608850800000,4927.466558,1.450669
1611849660000,4914.075522,1.718490
1611882540000,4901.372789,1.972544
1612252860000,4906.800611,1.863988
1612378980000,4891.873691,2.162526
1612944660000,4875.858194,2.482836
1613086380000,4883.443799,2.331124
1620619140000,4879.533146,2.409337
1627502400000,4864.314600,2.713708
1628667960000,4863.007281,2.739854
1633182900000,4849.633568,3.007329
1652220360000,4838.729268,3.225415
1653667560000,4843.712682,3.125746
1654259520000,4828.730344,3.425393
1656441840000,4812.414471,3.751711
1658405280000,4794.664015,4.106720
1661993700000,4777.337477,4.453250
1663089300000,4759.901361,4.801973
1663336020000,4743.089873,5.138203
1687296900000,4725.032364,5.499353
1687363560000,4731.743649,5.365127
1698233040000,4715.517029,5.689659
1709745540000,4701.664422,5.966712
1715862720000,4687.208709,6.255826
1726584540000,4695.594994,6.088100
1733371440000,4702.650708,5.946986
