key,trades,wins,losses,win_rate,net_pnl,gross_pnl,total_fee,total_slippage,avg_net_pnl,avg_expected_edge_bps,avg_actual_edge_bps,avg_bars_held
ema_trend_pullback_v1,54,15,39,27.777778,-154.473211,-89.334199,65.139012,0.000000,-2.860615,115.276779,-34.467521,7.407407
