key,trades,wins,losses,win_rate,net_pnl,gross_pnl,total_fee,total_slippage,avg_net_pnl,avg_expected_edge_bps,avg_actual_edge_bps,avg_bars_held
passed:15m_trend_bearish,52,14,38,26.923077,-157.214358,-95.404099,61.810259,0.000000,-3.023353,116.987025,-36.088325,6.980769
passed:15m_trend_bullish,2,1,1,50.000000,2.741147,6.069900,3.328753,0.000000,1.370573,70.810370,7.673391,18.500000
passed:1m_ema_alignment_long,2,1,1,50.000000,2.741147,6.069900,3.328753,0.000000,1.370573,70.810370,7.673391,18.500000
passed:1m_ema_alignment_short,52,14,38,26.923077,-157.214358,-95.404099,61.810259,0.000000,-3.023353,116.987025,-36.088325,6.980769
passed:5m_confirmation_bearish,52,14,38,26.923077,-157.214358,-95.404099,61.810259,0.000000,-3.023353,116.987025,-36.088325,6.980769
passed:5m_confirmation_bullish,2,1,1,50.000000,2.741147,6.069900,3.328753,0.000000,1.370573,70.810370,7.673391,18.500000
passed:atr_bps_in_range,54,15,39,27.777778,-154.473211,-89.334199,65.139012,0.000000,-2.860615,115.276779,-34.467521,7.407407
passed:close_reclaim_long,2,1,1,50.000000,2.741147,6.069900,3.328753,0.000000,1.370573,70.810370,7.673391,18.500000
passed:close_reclaim_short,52,14,38,26.923077,-157.214358,-95.404099,61.810259,0.000000,-3.023353,116.987025,-36.088325,6.980769
passed:confidence_ok,54,15,39,27.777778,-154.473211,-89.334199,65.139012,0.000000,-2.860615,115.276779,-34.467521,7.407407
passed:direction_enabled,54,15,39,27.777778,-154.473211,-89.334199,65.139012,0.000000,-2.860615,115.276779,-34.467521,7.407407
passed:expected_net_edge_ok,54,15,39,27.777778,-154.473211,-89.334199,65.139012,0.000000,-2.860615,115.276779,-34.467521,7.407407
passed:expected_reward_ok,54,15,39,27.777778,-154.473211,-89.334199,65.139012,0.000000,-2.860615,115.276779,-34.467521,7.407407
passed:pullback_near_ema21,54,15,39,27.777778,-154.473211,-89.334199,65.139012,0.000000,-2.860615,115.276779,-34.467521,7.407407
passed:reward_risk_ok,54,15,39,27.777778,-154.473211,-89.334199,65.139012,0.000000,-2.860615,115.276779,-34.467521,7.407407
passed:volume_ratio_ok,54,15,39,27.777778,-154.473211,-89.334199,65.139012,0.000000,-2.860615,115.276779,-34.467521,7.407407
