trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,position_size_usd,entry_notional_usd,exit_notional_usd,avg_notional_usd,round_trip_notional_usd,fee_bps_on_combined_notional,fee_bps_on_entry_notional,equity_at_entry_usd,risk_amount_usd,risk_per_unit_usd,stop_distance_bps,risk_pct_of_equity,leverage_used,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-0000000B,SIG-BT-0000000B,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1578652200000,1578666600000,7768.160000,7950.935822,7666.617876,7950.935822,0.07405550,575.274944,575.274944,588.810498,582.042721,1164.085443,5.000000,10.117644,5013.168236,7.519752,101.542124,130.715798,0.150000,0.114753,13.535554,0.582043,0.000000,12.953512,1.800000,17,take_profit,"lsr_v1_long level=7680.540000, sweep_depth_bps=13.72, wick=0.44, close_loc=0.92, vol=2.71",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,225.288437,225.170793
TRD-SIG-BT-0000000C,SIG-BT-0000000C,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_short,short,1578670200000,1578672000000,8036.600000,8092.215600,8092.215600,7936.491920,0.13555878,1089.431652,1089.431652,1096.970835,1093.201243,2186.402487,5.000000,10.034601,5026.121748,7.539183,55.615600,69.202897,0.150000,0.216754,-7.539183,1.093201,0.000000,-8.632384,1.800000,3,stop_loss,"lsr_v1_short level=8047.850000, sweep_depth_bps=49.89, wick=0.68, close_loc=0.69, vol=2.09",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,114.565214,-79.237498
TRD-SIG-BT-0000000D,SIG-BT-0000000D,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579473000000,1579490100000,8717.990000,8658.690000,8435.301031,9226.830144,0.02662373,232.105389,232.105389,230.526602,231.315996,462.631992,5.000000,9.965990,5017.489364,7.526234,282.688969,324.259340,0.150000,0.046259,-1.578787,0.231316,0.000000,-1.810103,1.800000,20,time_exit,"lsr_v1_long level=8505.000000, sweep_depth_bps=75.36, wick=0.69, close_loc=1.00, vol=7.78",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,573.666813,-77.986256
TRD-SIG-BT-0000000E,SIG-BT-0000000E,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579711500000,1579728600000,8677.400000,8669.050000,8582.626021,8847.993162,0.07938380,688.845012,688.845012,688.182157,688.513585,1377.027170,5.000000,9.995189,5015.679261,7.523519,94.773979,109.219327,0.150000,0.137338,-0.662855,0.688514,0.000000,-1.351368,1.800000,20,time_exit,"lsr_v1_long level=8616.090000, sweep_depth_bps=35.10, wick=0.71, close_loc=0.87, vol=5.84",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,186.594789,-19.617887
TRD-SIG-BT-0000000F,SIG-BT-0000000F,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579758300000,1579766400000,8543.710000,8619.927992,8501.366671,8619.927992,0.17763109,1517.628550,1517.628550,1531.167236,1524.397893,3048.795786,5.000000,10.044605,5014.327892,7.521492,42.343329,49.560822,0.150000,0.302658,13.538685,1.524398,0.000000,12.014287,1.800000,10,take_profit,"lsr_v1_long level=8522.630000, sweep_depth_bps=21.86, wick=0.47, close_loc=0.78, vol=2.34",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,79.209480,79.164875
TRD-SIG-BT-00000010,SIG-BT-00000010,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579774500000,1579777200000,8448.210000,8410.091256,8410.091256,8516.823739,0.19779018,1670.972981,1670.972981,1663.433467,1667.203224,3334.406448,5.000000,9.977440,5026.342180,7.539513,38.118744,45.120498,0.150000,0.332443,-7.539513,1.667203,0.000000,-9.206716,1.800000,4,stop_loss,"lsr_v1_long level=8434.600000, sweep_depth_bps=24.26, wick=0.68, close_loc=0.68, vol=1.88",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,71.216896,-55.097938
TRD-SIG-BT-00000011,SIG-BT-00000011,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579781700000,1579785300000,8474.400000,8387.932471,8387.932471,8630.041552,0.08703502,737.569580,737.569580,730.043877,733.806728,1467.613457,5.000000,9.948983,5017.135463,7.525703,86.467529,102.033807,0.150000,0.147010,-7.525703,0.733807,0.000000,-8.259510,1.800000,5,stop_loss,"lsr_v1_long level=8404.680000, sweep_depth_bps=14.56, wick=0.36, close_loc=0.71, vol=3.09",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,173.660852,-111.982790
TRD-SIG-BT-00000012,SIG-BT-00000012,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1579786200000,1579786200000,8406.960000,8369.782515,8369.782515,8473.879474,0.20209312,1698.988752,1698.988752,1691.475438,1695.232095,3390.464190,5.000000,9.977889,5008.875953,7.513314,37.177485,44.222270,0.150000,0.339196,-7.513314,1.695232,0.000000,-9.208546,1.800000,1,stop_loss,"lsr_v1_long level=8392.440000, sweep_depth_bps=21.97, wick=0.58, close_loc=0.82, vol=1.24",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,69.600086,-54.200159
TRD-SIG-BT-00000013,SIG-BT-00000013,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1580345100000,1580362200000,9268.590000,9327.160000,9206.270511,9380.765079,0.12033958,1115.378232,1115.378232,1122.426521,1118.902377,2237.804753,5.000000,10.031596,4999.667407,7.499501,62.319489,67.237291,0.150000,0.223090,7.048289,1.118902,0.000000,5.929387,1.800000,20,time_exit,"lsr_v1_long level=9220.000000, sweep_depth_bps=10.39, wick=0.62, close_loc=0.99, vol=1.63",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,111.027124,53.160324
TRD-SIG-BT-00000014,SIG-BT-00000014,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1580477400000,1580494500000,9280.650000,9320.330000,9216.005448,9397.010194,0.11614892,1077.937515,1077.937515,1082.546305,1080.241910,2160.483820,5.000000,10.021378,5005.596794,7.508395,64.644552,69.655199,0.150000,0.215346,4.608789,1.080242,0.000000,3.528547,1.800000,20,time_exit,"lsr_v1_long level=9241.000000, sweep_depth_bps=22.72, wick=0.60, close_loc=0.97, vol=2.00",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,115.379358,32.734248
TRD-SIG-BT-00000015,SIG-BT-00000015,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1580611500000,1580616000000,9292.390000,9249.508576,9249.508576,9369.576563,0.17522011,1628.213640,1628.213640,1620.699952,1624.456796,3248.913591,5.000000,9.976927,5009.125342,7.513688,42.881424,46.146819,0.150000,0.325049,-7.513688,1.624457,0.000000,-9.138145,1.800000,6,stop_loss,"lsr_v1_long level=9260.050000, sweep_depth_bps=7.98, wick=0.65, close_loc=0.86, vol=1.84",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,73.064274,-56.123746
TRD-SIG-BT-00000016,SIG-BT-00000016,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1580750100000,1580767200000,9292.860000,9312.010000,9246.393072,9376.500471,0.16140470,1499.911319,1499.911319,1503.002219,1501.456769,3002.913537,5.000000,10.010304,4999.987197,7.499981,46.466928,50.002828,0.150000,0.299983,3.090900,1.501457,0.000000,1.589443,1.800000,20,time_exit,"lsr_v1_long level=9269.410000, sweep_depth_bps=20.94, wick=0.54, close_loc=0.76, vol=2.35",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,80.005091,10.596915
TRD-SIG-BT-00000017,SIG-BT-00000017,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1580796000000,1580807700000,9296.680000,9223.283355,9223.283355,9428.793961,0.10221673,950.276221,950.276221,942.773856,946.525038,1893.050077,5.000000,9.960525,5001.576640,7.502365,73.396645,78.949308,0.150000,0.189995,-7.502365,0.946525,0.000000,-8.448890,1.800000,14,stop_loss,"lsr_v1_long level=9250.000000, sweep_depth_bps=25.51, wick=0.41, close_loc=0.92, vol=2.68",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,132.108754,-88.909833
TRD-SIG-BT-00000018,SIG-BT-00000018,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1580815800000,1580822100000,9235.840000,9110.300804,9110.300804,9461.810553,0.05966018,551.011919,551.011919,543.522228,547.267074,1094.534147,5.000000,9.932037,4993.127750,7.489692,125.539196,135.926127,0.150000,0.110354,-7.489692,0.547267,0.000000,-8.036959,1.800000,8,stop_loss,"lsr_v1_long level=9164.910000, sweep_depth_bps=55.55, wick=0.61, close_loc=0.97, vol=3.26",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,234.667029,-145.858164
TRD-SIG-BT-00000019,SIG-BT-00000019,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_short,short,1580905800000,1580917500000,9445.880000,9508.811891,9508.811891,9332.602595,0.11882109,1122.369796,1122.369796,1129.847432,1126.108614,2252.217228,5.000000,10.033312,4985.090791,7.477636,62.931891,66.623641,0.150000,0.225145,-7.477636,1.126109,0.000000,-8.603745,1.800000,14,stop_loss,"lsr_v1_short level=9492.450000, sweep_depth_bps=13.22, wick=0.77, close_loc=1.00, vol=3.89",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,109.922553,-76.656952
TRD-SIG-BT-0000001A,SIG-BT-0000001A,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1581384600000,1581401700000,9797.990000,9760.430000,9729.160415,9921.883253,0.10845235,1062.615084,1062.615084,1058.541613,1060.578349,2121.156697,5.000000,9.980833,4976.487047,7.464731,68.829585,70.248679,0.150000,0.213527,-4.073470,1.060578,0.000000,-5.134049,1.800000,20,time_exit,"lsr_v1_long level=9750.000000, sweep_depth_bps=17.44, wick=0.60, close_loc=1.00, vol=3.06",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,116.447622,-48.315226
TRD-SIG-BT-0000001B,SIG-BT-0000001B,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1581747300000,1581752700000,10260.440000,10209.253398,10209.253398,10352.575884,0.14568323,1494.774031,1494.774031,1487.317002,1491.045517,2982.091033,5.000000,9.975056,4971.352998,7.457029,51.186602,49.887336,0.150000,0.300678,-7.457029,1.491046,0.000000,-8.948075,1.800000,7,stop_loss,"lsr_v1_long level=10216.000000, sweep_depth_bps=3.82, wick=0.59, close_loc=1.00, vol=1.87",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,79.797206,-59.862393
TRD-SIG-BT-0000001C,SIG-BT-0000001C,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1581753600000,1581770700000,10236.140000,10256.400000,10201.196437,10299.038413,0.21301799,2180.481949,2180.481949,2184.797694,2182.639821,4365.279643,5.000000,10.009896,4962.404923,7.443607,34.943563,34.137441,0.150000,0.439400,4.315744,2.182640,0.000000,2.133105,1.800000,20,time_exit,"lsr_v1_long level=10212.100000, sweep_depth_bps=7.95, wick=0.65, close_loc=0.77, vol=2.30",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,51.447394,9.782721
TRD-SIG-BT-0000001D,SIG-BT-0000001D,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1581872400000,1581889500000,9748.230000,9768.900000,9620.777605,9977.644310,0.05842815,569.570999,569.570999,570.778709,570.174854,1140.349708,5.000000,10.010602,4964.538028,7.446807,127.452395,130.744140,0.150000,0.114728,1.207710,0.570175,0.000000,0.637535,1.800000,20,time_exit,"lsr_v1_long level=9725.000000, sweep_depth_bps=101.14, wick=0.80, close_loc=0.80, vol=3.81",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,225.339452,11.193247
TRD-SIG-BT-0000001E,SIG-BT-0000001E,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1581939000000,1581946200000,9672.950000,9580.129443,9580.129443,9840.027003,0.08023830,776.141023,776.141023,768.693260,772.417141,1544.834282,5.000000,9.952021,4965.175562,7.447763,92.820557,95.958893,0.150000,0.156317,-7.447763,0.772417,0.000000,-8.220180,1.800000,9,stop_loss,"lsr_v1_long level=9626.640000, sweep_depth_bps=43.25, wick=0.78, close_loc=0.78, vol=4.29",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,162.726008,-105.910914
TRD-SIG-BT-0000001F,SIG-BT-0000001F,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_short,short,1582012800000,1582015500000,9797.780000,9750.463105,9824.067164,9750.463105,0.28285414,2771.342639,2771.342639,2757.958860,2764.650749,5529.301499,5.000000,9.975853,4956.955382,7.435433,26.287164,26.829714,0.150000,0.559082,13.383780,2.764651,0.000000,10.619129,1.800000,4,take_profit,"lsr_v1_short level=9818.000000, sweep_depth_bps=3.06, wick=0.52, close_loc=0.80, vol=1.34",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,38.293485,38.317632
TRD-SIG-BT-00000020,SIG-BT-00000020,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_short,short,1582042500000,1582043400000,9855.220000,9910.694847,9910.694847,9755.365275,0.13431964,1323.749644,1323.749644,1331.201006,1327.475325,2654.950650,5.000000,10.028145,4967.574511,7.451362,55.474847,56.289811,0.150000,0.266478,-7.451362,1.327475,0.000000,-8.778837,1.800000,2,stop_loss,"lsr_v1_short level=9876.400000, sweep_depth_bps=29.23, wick=0.67, close_loc=0.67, vol=1.85",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,91.321660,-66.317956
TRD-SIG-BT-00000021,SIG-BT-00000021,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_short,short,1582046100000,1582048800000,9927.210000,9971.190301,9971.190301,9848.045458,0.16912557,1678.945048,1678.945048,1686.383242,1682.664145,3365.328290,5.000000,10.022151,4958.795674,7.438194,43.980301,44.302781,0.150000,0.338579,-7.438194,1.682664,0.000000,-9.120858,1.800000,4,stop_loss,"lsr_v1_short level=9935.000000, sweep_depth_bps=30.75, wick=0.63, close_loc=0.65, vol=1.51",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,69.745006,-54.324933
TRD-SIG-BT-00000022,SIG-BT-00000022,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_short,short,1582258500000,1582273800000,9708.200000,9644.622920,9743.520600,9644.622920,0.21020346,2040.697213,2040.697213,2027.333091,2034.015152,4068.030303,5.000000,9.967256,4949.674816,7.424512,35.320600,36.382233,0.150000,0.412289,13.364122,2.034015,0.000000,11.330107,1.800000,18,take_profit,"lsr_v1_short level=9720.000000, sweep_depth_bps=20.58, wick=0.91, close_loc=0.96, vol=1.78",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,55.488020,55.520764
TRD-SIG-BT-00000023,SIG-BT-00000023,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1582316100000,1582333200000,9639.290000,9678.430000,9543.667167,9811.411099,0.07782145,750.143513,750.143513,753.189445,751.666479,1503.332958,5.000000,10.020302,4961.004923,7.441507,95.622833,99.201116,0.150000,0.151208,3.045932,0.751666,0.000000,2.294265,1.800000,20,time_exit,"lsr_v1_long level=9572.060000, sweep_depth_bps=26.18, wick=0.66, close_loc=0.66, vol=5.95",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,168.562009,30.584348
TRD-SIG-BT-00000024,SIG-BT-00000024,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1582647300000,1582649100000,9454.990000,9319.217345,9319.217345,9699.380779,0.05483393,518.454296,518.454296,511.009348,514.731822,1029.463644,5.000000,9.928201,4963.299188,7.444949,135.772655,143.598941,0.150000,0.104458,-7.444949,0.514732,0.000000,-7.959681,1.800000,3,stop_loss,"lsr_v1_long level=9357.600000, sweep_depth_bps=35.52, wick=0.57, close_loc=0.91, vol=2.32",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,248.478093,-153.527141
TRD-SIG-BT-00000025,SIG-BT-00000025,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1582650900000,1582665300000,9338.900000,9279.034380,9279.034380,9446.658116,0.12416157,1159.532470,1159.532470,1152.099460,1155.815965,2311.631930,5.000000,9.967948,4955.339507,7.433009,59.865620,64.103503,0.150000,0.233997,-7.433009,1.155816,0.000000,-8.588825,1.800000,17,stop_loss,"lsr_v1_long level=9305.000000, sweep_depth_bps=20.78, wick=0.51, close_loc=0.78, vol=1.61",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,105.386305,-74.071451
TRD-SIG-BT-00000026,SIG-BT-00000026,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1582666200000,1582679700000,9381.020000,9242.820461,9242.820461,9629.779170,0.05369139,503.680050,503.680050,496.259924,499.969987,999.939973,5.000000,9.926341,4946.750682,7.420126,138.199539,147.318244,0.150000,0.101820,-7.420126,0.499970,0.000000,-7.920096,1.800000,16,stop_loss,"lsr_v1_long level=9285.660000, sweep_depth_bps=41.63, wick=0.66, close_loc=0.87, vol=3.58",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,255.172838,-157.244584
TRD-SIG-BT-00000027,SIG-BT-00000027,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1582681500000,1582682400000,9248.250000,9211.355113,9211.355113,9314.660797,0.20079329,1856.986565,1856.986565,1849.578320,1853.282442,3706.564885,5.000000,9.980053,4938.830586,7.408246,36.894887,39.893912,0.150000,0.375997,-7.408246,1.853282,0.000000,-9.261528,1.800000,2,stop_loss,"lsr_v1_long level=9225.000000, sweep_depth_bps=9.76, wick=0.37, close_loc=0.75, vol=1.43",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,61.809042,-49.873965
TRD-SIG-BT-00000028,SIG-BT-00000028,BTCUSDT,liquidity_sweep_reclaim_v1,sweep_reclaim_long,long,1582684200000,1582701300000,9194.020000,9175.050000,9112.693193,9340.408253,0.09092148,835.933894,835.933894,834.209114,835.071504,1670.143008,5.000000,9.989684,4929.569058,7.394354,81.326807,88.456200,0.150000,0.169575,-1.724780,0.835072,0.000000,-2.559852,1.800000,20,time_exit,"lsr_v1_long level=9140.850000, sweep_depth_bps=25.31, wick=0.50, close_loc=0.92, vol=2.17",liquidity_sweep|level_reclaim|wick_rejection|volume_expansion|higher_tf_not_blocking|reward_risk_ok|expected_edge_ok,,149.221160,-30.622660
