key,trades,wins,losses,win_rate,net_pnl,gross_pnl,total_fee,total_slippage,avg_net_pnl,avg_expected_edge_bps,avg_actual_edge_bps,avg_bars_held
stop_loss,138,0,138,0.000000,-3191.413571,-1453.276754,731.632932,1006.503885,-23.126185,32.656687,-35.255102,6.094203
take_profit,39,39,0,100.000000,737.612419,1113.073913,214.613001,160.848492,18.913139,31.561998,28.527552,14.307692
time_exit,2,2,0,100.000000,10.902114,25.505127,8.346035,6.256977,5.451057,37.851867,10.762721,60.000000
