timestamp,equity,drawdown_pct
1704067200000,5000.000000,0.000000
1704164280000,5021.745539,0.000000
1704186480000,4987.150964,0.688895
1704446580000,4958.396003,1.261504
1704458520000,4927.955389,1.867680
1704721560000,4900.739996,2.409631
1704746460000,4866.712856,3.087227
1704750660000,4835.695963,3.704879
1704804900000,4809.028776,4.235913
1704809280000,4783.837881,4.737549
1704935160000,4753.871870,5.334274
1704976680000,4777.166254,4.870404
1704978060000,4747.038784,5.470344
1705424520000,4716.596447,6.076554
1706282280000,4687.145398,6.663025
1707332460000,4707.980145,6.248134
1707341460000,4731.436797,5.781033
1707404220000,4697.892262,6.449018
1707408240000,4664.093250,7.122071
1707479340000,4686.298883,6.679882
1707488100000,4653.242916,7.338138
1707501600000,4674.552367,6.913795
1707503040000,4700.797970,6.391156
1707600900000,4670.220228,7.000062
1707753720000,4645.992779,7.482513
1707910560000,4613.928170,8.121028
1707921360000,4637.748131,7.646692
1708092180000,4608.162229,8.235848
1708977900000,4632.986050,7.741521
1709045040000,4607.686984,8.245311
1709137620000,4634.947295,7.702466
1709161500000,4658.168684,7.240049
1709164860000,4634.664299,7.708101
1709212800000,4601.354419,8.371414
1709215920000,4626.192301,7.876808
1709471700000,4595.867133,8.480685
1709560140000,4567.961186,9.036387
1709567160000,4543.798196,9.517554
1709582520000,4516.302428,10.065088
1709585220000,4491.862124,10.551777
1709600820000,4465.587349,11.074997
1709716620000,4441.347486,11.557695
1709748420000,4417.594440,12.030699
1709753580000,4390.888196,12.562511
1709810100000,4359.415309,13.189243
1709821920000,4329.469233,13.785571
1709827500000,4303.869222,14.295354
1709844720000,4273.454955,14.901006
1709907180000,4247.788729,15.412107
1709925420000,4218.758089,15.990206
1709925480000,4191.283448,16.537319
1710038280000,4160.771585,17.144914
1710046260000,4133.234812,17.693265
1710064500000,4108.856169,18.178726
1710151980000,4130.576602,17.746199
1710171300000,4154.270616,17.274370
1710250500000,4124.817233,17.860887
1710318240000,4144.769478,17.463570
1710972120000,4122.760319,17.901847
1710973260000,4101.498973,18.325233
1710980460000,4074.749491,18.857906
1711022160000,4045.438677,19.441584
1711305360000,4022.700086,19.894386
1711319520000,3994.325475,20.459421
1711374720000,4013.050329,20.086546
1711386360000,4034.863516,19.652171
1711391460000,4007.785675,20.191383
1711397280000,3983.959947,20.665834
1711406940000,3957.915305,21.184471
1712259660000,3933.157367,21.677486
1712508960000,3909.015577,22.158231
1713470640000,3883.096750,22.674363
1713513960000,3905.807023,22.222124
1713518880000,3882.437452,22.687491
1713529980000,3861.204563,23.110310
1713631680000,3834.958642,23.632956
1713795600000,3808.746688,24.154925
1714706700000,3781.969567,24.688148
1714925100000,3759.865966,25.128306
1715326380000,3733.765001,25.648065
1715589300000,3712.361693,26.074277
1715590740000,3690.934279,26.500970
1715593500000,3666.829804,26.980972
1715618460000,3645.237919,27.410939
1715783100000,3623.489586,27.844022
1715789880000,3599.243014,28.326854
1715818500000,3575.590957,28.797847
1715862720000,3557.268467,29.162710
1716214380000,3531.937148,29.667142
1716224460000,3509.399527,30.115943
1719577860000,3488.866825,30.524819
1720515480000,3469.687225,30.906749
1720545120000,3446.175653,31.374945
1720701000000,3463.338279,31.033179
1720911480000,3482.832110,30.644990
1721016420000,3489.895686,30.504330
1721064420000,3465.516160,30.989810
1721088480000,3482.332439,30.654940
1721178540000,3497.870010,30.345535
1721581500000,3475.941402,30.782208
1721599860000,3452.147001,31.256035
1721655780000,3427.083091,31.755142
1722994800000,3446.026985,31.377905
1723002540000,3422.476629,31.846873
1723003380000,3397.593696,32.342376
1723004280000,3413.356842,32.028479
1723007700000,3390.982844,32.474021
1723020180000,3366.601041,32.959545
1723024560000,3347.956122,33.330829
1723136520000,3327.991284,33.728397
1723138380000,3306.911768,34.148161
1723242900000,3288.319085,34.518405
1724267880000,3270.944712,34.864388
1724268900000,3289.256674,34.499734
1724428440000,3269.594436,34.891276
1724450820000,3246.494632,35.351272
1725888720000,3223.034822,35.818436
1725888900000,3201.492595,36.247415
1725889200000,3182.346202,36.628685
1725901380000,3164.000778,36.994004
1725902520000,3146.463591,37.343229
1725903540000,3127.501792,37.720823
1725904980000,3104.861449,38.171669
1725911880000,3120.214988,37.865928
1725912060000,3100.786131,38.252823
1726241820000,3084.824386,38.570675
1726249860000,3062.841050,39.008438
1726265040000,3076.869794,38.729078
1726266060000,3091.632257,38.435107
1726806180000,3074.047978,38.785270
1727053620000,3088.869646,38.490120
1727209260000,3070.137986,38.863131
1727451060000,3073.976525,38.786693
1728057600000,3087.785445,38.511710
1728878940000,3069.286839,38.880080
1728915420000,3051.411033,39.236048
1728921900000,3030.315302,39.656136
1729010280000,3048.221390,39.299565
1729016160000,3062.610768,39.013024
1729042620000,3042.252606,39.418424
1729464660000,3057.716824,39.110479
1729778100000,3072.834988,38.809425
1730120580000,3051.175707,39.240734
1730123520000,3031.274776,39.637030
1730216040000,3011.207899,40.036629
1730218980000,3027.469777,39.712800
1730858700000,3011.056739,40.039639
1730873160000,2993.712512,40.385022
1730927040000,2977.767623,40.702539
1730995500000,2959.655829,41.063206
1731006000000,2940.345334,41.447743
1731011040000,2921.732936,41.818379
1731094860000,2936.409747,41.526114
1731207420000,2918.080526,41.891111
1731237720000,2898.027782,42.290430
1731240420000,2879.795936,42.653487
1731264960000,2863.384970,42.980285
1731384540000,2844.379970,43.358740
1731386760000,2826.983028,43.705172
1731573360000,2809.159773,44.060093
1731696360000,2790.471368,44.432243
1731704580000,2772.700742,44.786116
1732022220000,2754.100373,45.156513
1732029300000,2739.595112,45.445362
1732042860000,2724.864899,45.738690
1732113360000,2709.307350,46.048494
1732118520000,2690.703676,46.418956
1732126680000,2673.834226,46.754884
1732133100000,2685.801703,46.516571
1732216200000,2697.683208,46.279970
1732893900000,2678.946316,46.653085
1733345880000,2664.151143,46.947707
1733372160000,2650.530451,47.218941
1733926080000,2632.392193,47.580136
1733949240000,2613.388948,47.958555
1734013920000,2595.499188,48.314801
1734108960000,2577.801898,48.667214
1734365760000,2591.273777,48.398943
1734446220000,2573.504317,48.752793
1735057860000,2557.100962,49.079440
