bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_5_10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_10_15,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_15_20,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_20_30,84,22,62,26.190476,25.706844,-18.322489,-44.029333,17.690097,-18.322489,-1172.812315
edge_30_50,90,19,71,21.111111,37.757135,-22.076376,-59.833511,17.941964,-22.076376,-1177.416065
edge_gte_50,5,0,5,0.000000,51.145475,-41.028226,-92.173701,18.986774,-41.028226,-92.670658
