trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00029416,SIG-BT-00029416,BTCUSDT,screened_vwap_scalp,bearish,short,1718288820000,1718288880000,67374.522400,67249.226679,67467.017651,67235.779523,0.00267414,0.335058,0.144001,0.108034,0.083023,1.500000,2,take_profit,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,7.592781,4.608057
TRD-SIG-BT-00029417,SIG-BT-00029417,BTCUSDT,screened_vwap_scalp,bearish,short,1718289360000,1718289420000,67371.822940,67497.860451,67484.363578,67203.011983,0.00219967,-0.277241,0.118668,0.163071,-0.558980,1.500000,2,stop_loss,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,12.056611,-37.718972
TRD-SIG-BT-00029418,SIG-BT-00029418,BTCUSDT,screened_vwap_scalp,bearish,short,1718290560000,1718290680000,67470.803140,67350.080309,67560.263242,67336.612987,0.00275156,0.332176,0.148387,0.111324,0.072466,1.500000,3,take_profit,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,6.888625,3.903338
TRD-SIG-BT-00029419,SIG-BT-00029419,BTCUSDT,screened_vwap_scalp,bearish,short,1718290920000,1718291280000,67357.925720,67457.282399,67443.793641,67229.123839,0.00286878,-0.285032,0.154702,0.212616,-0.652350,1.500000,7,stop_loss,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,6.122008,-33.759405
TRD-SIG-BT-00029420,SIG-BT-00029420,BTCUSDT,screened_vwap_scalp,bearish,short,1718292960000,1718293020000,66901.317060,66786.098474,66987.032483,66772.743926,0.00285486,0.328933,0.152663,0.114530,0.061739,1.500000,2,take_profit,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,6.218326,3.232502
TRD-SIG-BT-00029421,SIG-BT-00029421,BTCUSDT,screened_vwap_scalp,bearish,short,1718293980000,1718294220000,66539.889360,66387.738266,66650.173351,66374.463373,0.00222026,0.337816,0.118054,0.088574,0.131188,1.500000,5,take_profit,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,11.861175,8.879866
TRD-SIG-BT-00029422,SIG-BT-00029422,BTCUSDT,screened_vwap_scalp,bearish,short,1718295840000,1718295900000,66570.783180,66681.937003,66668.603283,66424.053026,0.00250652,-0.278609,0.133600,0.183602,-0.595811,1.500000,2,stop_loss,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,9.041224,-35.707106
TRD-SIG-BT-00029423,SIG-BT-00029423,BTCUSDT,screened_vwap_scalp,bearish,short,1718296320000,1718297100000,66644.868360,66747.207332,66733.860560,66511.380059,0.00273842,-0.280247,0.146113,0.200808,-0.627168,1.500000,14,stop_loss,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,7.029794,-34.365080
TRD-SIG-BT-00029539,SIG-BT-00029539,BTCUSDT,screened_vwap_scalp,bearish,short,1718384940000,1718384940000,65139.669460,65255.765237,65242.716693,64985.098610,0.00234970,-0.272790,0.122556,0.168419,-0.563766,1.500000,1,stop_loss,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,10.729143,-36.833285
TRD-SIG-BT-00029576,SIG-BT-00029576,BTCUSDT,screened_vwap_scalp,bearish,short,1718401380000,1718401380000,66197.757800,66050.219639,66304.921509,66037.012236,0.00224629,0.331413,0.118827,0.089153,0.123433,1.500000,1,take_profit,"15m bearish, 5m neutral, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,11.282630,8.300858
TRD-SIG-BT-00029639,SIG-BT-00029639,BTCUSDT,screened_vwap_scalp,bearish,short,1718618940000,1718619120000,65652.466880,65751.934353,65738.786596,65522.987306,0.00279229,-0.277742,0.146767,0.201708,-0.626217,1.500000,4,stop_loss,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,6.721966,-34.159697
TRD-SIG-BT-00029691,SIG-BT-00029691,BTCUSDT,screened_vwap_scalp,bearish,short,1718674980000,1718674980000,65316.134160,65153.402857,65433.307079,65140.374782,0.00204368,0.332570,0.106655,0.080025,0.145891,1.500000,1,take_profit,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP",screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,13.909029,10.929359
