timestamp,equity,drawdown_pct
1704067200000,5000.000000,0.000000
1704156420000,5010.954527,0.000000
1704156840000,5018.787091,0.000000
1704157980000,4996.107756,0.451889
1704159300000,4967.105222,1.029768
1704159660000,4936.995451,1.629709
1704160140000,4905.666352,2.253946
1704160980000,4909.136134,2.184810
1704164520000,4877.030796,2.824513
1704180660000,4846.226589,3.438291
1704182340000,4814.127750,4.077865
1704184260000,4820.650716,3.947894
1704184980000,4793.587285,4.487136
1704185340000,4798.580553,4.387645
1704186300000,4803.465504,4.290311
1704206700000,4774.401329,4.869419
1704207180000,4747.571251,5.404012
1704289680000,4755.633895,5.243362
1704290340000,4731.577748,5.722684
1704290520000,4739.322719,5.568365
1704291300000,4745.799435,5.439315
1704291480000,4720.601583,5.941386
1704292980000,4696.195346,6.427683
1704294120000,4671.597400,6.917801
1704294540000,4646.067685,7.426484
1704294960000,4619.197108,7.961884
1704295380000,4591.970843,8.504370
1704296460000,4596.162780,8.420846
1704296520000,4566.154932,9.018756
1704299820000,4574.810465,8.846293
1704302160000,4582.102987,8.700989
1704303900000,4553.181885,9.277246
1704304320000,4523.291216,9.872821
1704304680000,4493.852866,10.459384
1704354360000,4497.622788,10.384268
1704355440000,4469.453908,10.945537
1704398160000,4441.917285,11.494208
1704402060000,4449.321949,11.346669
1704403560000,4458.524905,11.163299
1704403980000,4431.450078,11.702768
1704404280000,4435.315809,11.625743
1704404640000,4407.314509,12.183672
1704407040000,4378.560795,12.756594
1704409020000,4352.822111,13.269441
1704418080000,4323.958420,13.844554
1704446580000,4299.027301,14.341310
1704447240000,4302.122767,14.279632
1704458520000,4275.711149,14.805887
1704461580000,4250.488608,15.308449
1704462420000,4224.713531,15.822021
1704474060000,4229.072137,15.735175
1704474540000,4235.280329,15.611476
1704476100000,4207.290194,16.169184
1704476460000,4179.756983,16.717786
1704497220000,4154.510035,17.220835
1704684300000,4158.750328,17.136347
1704716220000,4139.245842,17.524976
1704719040000,4116.711954,17.973967
1704719700000,4122.430807,17.860018
1704720360000,4126.472127,17.779494
1704720600000,4100.280600,18.301364
1704720900000,4074.540581,18.814237
1704727140000,4047.515927,19.352707
1704728700000,4028.916550,19.723302
1704730140000,4007.111392,20.157773
1704731400000,4010.458670,20.091078
1704734880000,3984.343378,20.611429
1704736080000,3989.156627,20.515524
1704738660000,3997.006383,20.359116
1704741060000,4005.872056,20.182467
1704742020000,3988.873725,20.521161
1704743640000,3993.286425,20.433237
1704744360000,3968.995596,20.917235
1704744480000,3944.793894,21.399457
1704760500000,3920.287307,21.887754
1704761160000,3901.519659,22.261702
1704762000000,3880.699501,22.676547
1704763380000,3858.777704,23.113341
1704764940000,3834.613153,23.594823
1704804900000,3813.466590,24.016171
1704807300000,3794.478864,24.394504
1704808020000,3799.749228,24.289491
1704808680000,3780.511853,24.672799
1704809700000,3760.989506,25.061784
1704809760000,3740.527841,25.469485
1704889020000,3745.883495,25.362773
1704889500000,3724.029610,25.798215
1704891180000,3732.141460,25.636585
1704891480000,3716.896231,25.940348
1704895560000,3720.356521,25.871402
1704896040000,3697.238750,26.332026
1704896820000,3677.050896,26.734272
1704897600000,3683.110077,26.613542
1704898020000,3688.037506,26.515362
1704899640000,3668.638758,26.901885
1704902220000,3649.033548,27.292521
