trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00014492,SIG-BT-00014492,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710504480000,1710504540000,60000,67596.877920,67731.244893,67717.701353,67415.642770,0.015769,-2.118837,0.853598,1.172955,2.026553,-4.145390,1.500000,2,stop_loss,13.811172,-38.889615,-52.700787,8.007951,11.003975,19.011926,-38.889615,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m neutral, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014553,SIG-BT-00014553,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710585720000,1710586020000,300000,68544.388380,68653.951963,68640.223918,68400.635073,0.019772,-2.166343,1.085100,1.491254,2.576354,-4.742697,1.500000,6,stop_loss,7.972294,-34.993916,-42.966210,8.006394,11.003196,19.009590,-34.993916,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014554,SIG-BT-00014554,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710586200000,1710587520000,1320000,68548.787500,68428.923608,68637.818793,68415.240560,0.021150,2.535171,1.158854,0.869394,2.028248,0.506923,1.500000,23,take_profit,6.482028,3.496415,-2.985613,7.993006,5.996504,13.989509,3.496415,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014557,SIG-BT-00014557,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710587940000,1710588120000,180000,68344.228420,68211.742799,68441.645248,68198.103179,0.019343,2.562645,1.056551,0.792670,1.849221,0.713425,1.500000,4,take_profit,8.380773,5.396679,-2.984094,7.992246,5.996124,13.988370,5.396679,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014558,SIG-BT-00014558,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710590040000,1710590280000,240000,68306.036060,68415.519303,68401.838935,68162.331748,0.019687,-2.155429,1.076671,1.479668,2.556339,-4.711768,1.500000,5,stop_loss,8.038304,-35.037957,-43.076261,8.006411,11.003205,19.009617,-35.037957,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014559,SIG-BT-00014559,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710590820000,1710591000000,180000,68131.670940,68240.281478,68226.636151,67989.223124,0.019737,-2.143637,1.076625,1.479608,2.556233,-4.699870,1.500000,4,stop_loss,7.907724,-34.950835,-42.858558,8.006377,11.003188,19.009564,-34.950835,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014560,SIG-BT-00014560,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710591420000,1710591420000,0,68072.082860,68184.977583,68171.343314,67923.192179,0.018764,-2.118410,1.022717,1.405494,2.428211,-4.546622,1.500000,1,stop_loss,8.872503,-35.594535,-44.467038,8.006634,11.003316,19.009950,-35.594535,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014561,SIG-BT-00014561,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710592320000,1710592440000,120000,68306.136040,68177.137919,68401.223255,68163.505218,0.019468,2.511398,1.062849,0.797388,1.860237,0.651161,1.500000,3,take_profit,7.881114,4.896621,-2.984494,7.992446,5.996224,13.988670,4.896621,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014562,SIG-BT-00014562,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710592980000,1710593040000,60000,68083.880500,68195.726101,68182.089683,67936.566726,0.018866,-2.110099,1.028430,1.413353,2.441783,-4.551882,1.500000,2,stop_loss,8.637100,-35.437474,-44.074575,8.006571,11.003285,19.009856,-35.437474,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014563,SIG-BT-00014563,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710594120000,1710594120000,0,67896.318020,68011.089461,67997.489963,67744.560106,0.018201,-2.088979,0.989472,1.359793,2.349265,-4.438244,1.500000,1,stop_loss,9.351420,-35.914069,-45.265489,8.006762,11.003380,19.010142,-35.914069,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014564,SIG-BT-00014564,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710595440000,1710595500000,60000,68027.791720,68139.959576,68126.334309,67879.977836,0.018574,-2.083436,1.011687,1.390340,2.402026,-4.485462,1.500000,2,stop_loss,8.728455,-35.498427,-44.226882,8.006595,11.003297,19.009893,-35.498427,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014565,SIG-BT-00014565,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710596100000,1710596760000,660000,68047.087860,67919.965755,68140.890115,67906.384478,0.019393,2.465327,1.054744,0.791305,1.846049,0.619278,1.500000,12,take_profit,7.677355,4.692699,-2.984657,7.992527,5.996265,13.988792,4.692699,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014567,SIG-BT-00014567,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710597180000,1710597180000,0,67886.519980,67765.714527,67976.090570,67752.164094,0.020327,2.455598,1.102955,0.827462,1.930417,0.525182,1.500000,1,take_profit,6.791247,3.805881,-2.985365,7.992882,5.996442,13.989324,3.805881,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014568,SIG-BT-00014568,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710597780000,1710597840000,60000,67772.642760,67620.118698,67883.339681,67606.597379,0.016459,2.510453,0.891393,0.668796,1.560189,0.950264,1.500000,2,take_profit,11.500355,8.518757,-2.981598,7.990998,5.995500,13.986498,8.518757,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014569,SIG-BT-00014569,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710599340000,1710599400000,60000,67859.625360,67976.279835,67962.687298,67705.032453,0.017702,-2.064992,0.961815,1.321773,2.283588,-4.348579,1.500000,2,stop_loss,9.781279,-36.200871,-45.982150,8.006876,11.003438,19.010314,-36.200871,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014570,SIG-BT-00014570,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710599760000,1710600120000,360000,67897.617760,68016.898379,68003.297720,67739.097820,0.017160,-2.046901,0.932938,1.282073,2.215011,-4.261912,1.500000,7,stop_loss,10.346907,-36.578258,-46.925165,8.007027,11.003513,19.010540,-36.578258,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014640,SIG-BT-00014640,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710634320000,1710634500000,180000,65843.728620,66017.937114,66004.736166,65602.217300,0.011197,-1.950669,0.590599,0.811391,1.401990,-3.352659,1.500000,4,stop_loss,23.679472,-45.473746,-69.153218,8.010583,11.005291,19.015874,-45.473746,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014641,SIG-BT-00014641,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710635220000,1710635460000,240000,66128.371680,65940.391693,66262.481966,65927.206251,0.013381,2.515279,0.706862,0.530398,1.237260,1.278019,1.500000,5,take_profit,17.420442,14.443581,-2.976861,7.988629,5.994316,13.982945,14.443581,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014642,SIG-BT-00014642,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710637500000,1710637560000,60000,65558.785620,65710.572209,65697.432722,65350.814967,0.012966,-1.968030,0.680803,0.935416,1.616219,-3.584250,1.500000,2,stop_loss,18.722774,-42.166636,-60.889410,8.009261,11.004630,19.013891,-42.166636,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014643,SIG-BT-00014643,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710639960000,1710640080000,120000,65956.606040,66077.155450,66063.942662,65795.601108,0.016664,-2.008890,0.880108,1.209446,2.089554,-4.098444,1.500000,3,stop_loss,11.410736,-37.288045,-48.698781,8.007311,11.003655,19.010966,-37.288045,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m neutral, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014644,SIG-BT-00014644,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710642900000,1710643080000,180000,66303.136720,66405.572347,66392.293888,66169.400967,0.019947,-2.043332,1.058881,1.455247,2.514128,-4.557460,1.500000,4,stop_loss,7.170351,-34.458859,-41.629210,8.006180,11.003089,19.009269,-34.458859,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m neutral, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014688,SIG-BT-00014688,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710656160000,1710656220000,60000,66064.384480,66168.964671,66155.733524,65927.360914,0.019344,-2.023011,1.023175,1.406157,2.429332,-4.452343,1.500000,2,stop_loss,7.740913,-34.839538,-42.580452,8.006332,11.003166,19.009498,-34.839538,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014690,SIG-BT-00014690,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710658500000,1710658500000,0,65526.492080,65372.121384,65638.120417,65359.049574,0.015730,2.428281,0.823624,0.617961,1.441586,0.986696,1.500000,1,take_profit,12.553406,9.572651,-2.980755,7.990577,5.995289,13.985866,9.572651,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014691,SIG-BT-00014691,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710662880000,1710663360000,480000,65593.178740,65444.852140,65700.787376,65431.765787,0.016341,2.423763,0.856502,0.642619,1.499121,0.924642,1.500000,9,take_profit,11.608192,8.626680,-2.981512,7.990955,5.995478,13.986433,8.626680,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014692,SIG-BT-00014692,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710663540000,1710663660000,120000,65454.606460,65575.420041,65562.307580,65293.054780,0.016348,-1.975078,0.856839,1.177463,2.034302,-4.009381,1.500000,3,stop_loss,11.681484,-37.468687,-49.150171,8.007383,11.003691,19.011074,-37.468687,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014693,SIG-BT-00014693,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710715500000,1710715560000,60000,68836.664580,68735.658399,68749.408281,68967.549029,0.020064,-2.026565,1.104088,1.518830,2.622918,-4.649483,1.500000,2,stop_loss,6.013770,-33.664507,-39.678277,7.994131,10.997065,18.991196,-33.664507,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014694,SIG-BT-00014694,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710716760000,1710716820000,60000,68335.664400,68222.540391,68236.187629,68484.879557,0.017482,-1.977650,0.954932,1.313723,2.268655,-4.246305,1.500000,2,stop_loss,8.835620,-35.544235,-44.379855,7.993378,10.996689,18.990067,-35.544235,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014696,SIG-BT-00014696,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710717660000,1710717840000,180000,68233.043880,68132.323551,68145.952741,68363.680588,0.019846,-1.998942,1.082548,1.489203,2.571751,-4.570693,1.500000,4,stop_loss,6.145666,-33.752368,-39.898034,7.994096,10.997047,18.991143,-33.752368,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014750,SIG-BT-00014750,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710740520000,1710740700000,180000,68787.654780,68670.588483,68684.325348,68942.648928,0.016617,-1.945290,0.913657,1.256959,2.170616,-4.115906,1.500000,4,stop_loss,9.532262,-36.008292,-45.540555,7.993193,10.996596,18.989788,-36.008292,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014751,SIG-BT-00014751,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710740880000,1710741300000,420000,68721.641580,68859.780843,68620.365597,68873.555554,0.016852,2.327966,0.927426,0.695337,1.622763,0.705203,1.500000,8,take_profit,9.105696,6.089213,-3.016483,8.008041,6.004021,14.012062,6.089213,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014819,SIG-BT-00014819,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710754320000,1710754500000,180000,68143.425960,68035.770539,68049.380415,68284.494278,0.018167,-1.955744,0.989571,1.361344,2.350915,-4.306659,1.500000,4,stop_loss,7.701677,-34.788878,-42.490555,7.993681,10.996840,18.990521,-34.788878,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014820,SIG-BT-00014820,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710754740000,1710754800000,60000,68213.239920,68109.263846,68122.888423,68348.767165,0.018790,-1.953741,1.024616,1.409530,2.434146,-4.387887,1.500000,2,stop_loss,6.868173,-34.233653,-41.101826,7.993903,10.996951,18.990854,-34.233653,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014885,SIG-BT-00014885,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710767160000,1710767880000,720000,68398.677000,68297.278268,68310.940456,68530.281816,0.019225,-1.949421,1.051208,1.446093,2.497302,-4.446722,1.500000,13,stop_loss,6.240842,-33.815768,-40.056610,7.994070,10.997035,18.991105,-33.815768,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014888,SIG-BT-00014888,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710779640000,1710780000000,360000,67753.146660,67860.927700,67847.358228,67611.829308,0.017786,-1.916991,0.964811,1.325944,2.290756,-4.207746,1.500000,7,stop_loss,7.857681,-34.917446,-42.775127,8.006363,11.003181,19.009544,-34.917446,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m neutral, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014889,SIG-BT-00014889,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710780300000,1710780360000,60000,67729.651360,67610.056562,67818.394097,67596.537254,0.018764,2.244018,1.015779,0.762059,1.777838,0.466180,1.500000,2,take_profit,6.653741,3.668266,-2.985476,7.992937,5.996469,13.989406,3.668266,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m neutral, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014890,SIG-BT-00014890,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710783660000,1710783840000,180000,67107.575800,67237.639705,67224.194866,66932.647202,0.014288,-1.858395,0.767827,1.055112,1.822938,-3.681333,1.500000,4,stop_loss,13.066893,-38.393032,-51.459925,8.007753,11.003876,19.011628,-38.393032,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014891,SIG-BT-00014891,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710785100000,1710785340000,240000,67292.738760,67412.478105,67398.998305,67133.349442,0.015595,-1.867301,0.840276,1.154725,1.995001,-3.862302,1.500000,5,stop_loss,10.685961,-36.804474,-47.490435,8.007118,11.003558,19.010676,-36.804474,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014892,SIG-BT-00014892,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710785880000,1710786120000,240000,67296.338040,67180.735163,67382.362265,67167.301703,0.019151,2.213886,1.030137,0.772824,1.802960,0.410925,1.500000,5,take_profit,6.174347,3.188488,-2.985859,7.993129,5.996565,13.989694,3.188488,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014895,SIG-BT-00014895,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710786480000,1710786660000,180000,67207.955720,67307.670947,67294.212105,67078.571143,0.019111,-1.905673,1.028299,1.413244,2.441544,-4.347216,1.500000,4,stop_loss,6.251378,-33.845721,-40.097099,8.005935,11.002967,19.008902,-33.845721,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014896,SIG-BT-00014896,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710786960000,1710787200000,240000,67163.064700,67045.475076,67250.395392,67032.068662,0.018752,2.204994,1.006650,0.755208,1.761858,0.443136,1.500000,5,take_profit,6.504178,3.518583,-2.985595,7.992997,5.996499,13.989496,3.518583,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014900,SIG-BT-00014900,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710788640000,1710788820000,180000,67031.091100,67132.435743,67119.011941,66899.209839,0.018638,-1.888896,1.000234,1.374661,2.374895,-4.263791,1.500000,4,stop_loss,6.674640,-34.128121,-40.802762,8.006048,11.003023,19.009071,-34.128121,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014921,SIG-BT-00014921,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710813780000,1710813840000,60000,65941.709020,65732.242796,66090.115716,65719.098976,0.010970,2.297869,0.577792,0.433574,1.011365,1.286504,1.500000,2,take_profit,20.758610,17.784420,-2.974190,7.987294,5.993648,13.980942,17.784420,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014922,SIG-BT-00014922,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710815340000,1710815340000,0,66131.970960,66254.356660,66241.108438,65968.264742,0.014947,-1.829274,0.791500,1.087673,1.879173,-3.708447,1.500000,1,stop_loss,11.754474,-37.517387,-49.271861,8.007403,11.003701,19.011103,-37.517387,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014923,SIG-BT-00014923,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710815940000,1710815940000,0,66149.867380,66264.369190,66251.118966,65997.990001,0.016019,-1.834244,0.848476,1.166012,2.014488,-3.848732,1.500000,1,stop_loss,9.959589,-36.319839,-46.279429,8.006924,11.003461,19.010385,-36.319839,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014924,SIG-BT-00014924,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710817260000,1710817500000,240000,65861.924980,66001.141597,65987.944008,65672.896438,0.012795,-1.781220,0.674854,0.927300,1.602154,-3.383374,1.500000,5,stop_loss,15.700731,-40.150330,-55.851061,8.008455,11.004227,19.012682,-40.150330,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014925,SIG-BT-00014925,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710817920000,1710818100000,180000,65798.937580,65630.632923,65919.889686,65617.509421,0.013261,2.231830,0.697137,0.523076,1.220213,1.011617,1.500000,4,take_profit,14.573114,11.593974,-2.979139,7.989769,5.994885,13.984654,11.593974,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
TRD-SIG-BT-00014926,SIG-BT-00014926,2024-03,BTCUSDT,screened_vwap_scalp,bearish,short,1710818280000,1710818280000,0,65720.453280,65858.144501,65844.975506,65533.669942,0.012901,-1.776323,0.678986,0.932984,1.611971,-3.388294,1.500000,1,stop_loss,15.420884,-39.963615,-55.384500,8.008380,11.004190,19.012570,-39.963615,screening_bearish|confirmation_bearish_or_neutral|pullback_near_vwap_or_ema21|reject_below_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bearish, 5m bearish, 1m pullback near VWAP/EMA21 and reject below EMA8/VWAP"
