trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000001,SIG-BT-00000001,2022-05,BTCUSDT,mean_revert_v1,bearish,short,1652101380000,1652101440000,60000,32814.000000,32865.198324,32865.198324,32640.118998,0.146489,-7.500000,4.810646,0.000000,4.810646,-12.310646,3.396225,2,stop_loss,42.989883,-25.610387,-68.600270,10.007801,0.000000,10.007801,-25.610387,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=3.40, wick=0.62, close_location=1.00, reversal_progress_atr=0.39, vol=1.13, atr_bps=15.6"
TRD-SIG-BT-00000002,SIG-BT-00000002,2022-05,BTCUSDT,mean_revert_v1,neutral,long,1652161560000,1652161560000,0,31761.400000,31940.533517,31688.816191,31940.533517,0.103074,18.464083,3.283020,0.000000,3.283020,15.181064,2.467954,1,take_profit,46.399755,46.371555,-0.028200,10.028200,0.000000,10.028200,46.371555,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.47, wick=0.53, close_location=0.92, reversal_progress_atr=0.52, vol=1.33, atr_bps=22.9"
TRD-SIG-BT-00000003,SIG-BT-00000003,2022-05,BTCUSDT,mean_revert_v1,neutral,long,1652162220000,1652163000000,780000,31788.700000,32011.544870,31700.631091,32011.544870,0.085209,18.988495,2.718193,0.000000,2.718193,16.270302,2.530347,14,take_profit,60.101914,60.066863,-0.035051,10.035051,0.000000,10.035051,60.066863,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.53, wick=0.35, close_location=0.92, reversal_progress_atr=0.61, vol=1.49, atr_bps=27.7"
TRD-SIG-BT-00000004,SIG-BT-00000004,2022-05,BTCUSDT,mean_revert_v1,neutral,long,1652189820000,1652190120000,300000,31840.200000,31718.106256,31718.106256,32178.795712,0.061663,-7.528711,1.959610,0.000000,1.959610,-9.488321,2.773244,6,stop_loss,96.342206,-48.326611,-144.668818,9.980827,0.000000,9.980827,-48.326611,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.77, wick=0.50, close_location=0.97, reversal_progress_atr=0.78, vol=1.78, atr_bps=38.3"
TRD-SIG-BT-00000005,SIG-BT-00000005,2022-05,BTCUSDT,mean_revert_v1,neutral,long,1652259600000,1652259600000,0,31392.700000,31271.291581,31271.291581,31688.658999,0.061894,-7.514479,1.939269,0.000000,1.939269,-9.453748,2.437714,1,stop_loss,84.276376,-48.654756,-132.931131,9.980663,0.000000,9.980663,-48.654756,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.44, wick=0.55, close_location=0.81, reversal_progress_atr=0.36, vol=2.81, atr_bps=38.7"
TRD-SIG-BT-00000006,SIG-BT-00000006,2022-05,BTCUSDT,mean_revert_v1,neutral,long,1652261760000,1652261760000,0,31617.300000,31531.090547,31531.090547,31842.422213,0.087001,-7.500298,2.746983,0.000000,2.746983,-10.247281,2.611340,1,stop_loss,61.202226,-37.252912,-98.455137,9.986367,0.000000,9.986367,-37.252912,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.61, wick=0.42, close_location=0.97, reversal_progress_atr=0.66, vol=1.45, atr_bps=27.3"
TRD-SIG-BT-00000007,SIG-BT-00000007,2022-05,BTCUSDT,mean_revert_v1,bullish,long,1653942420000,1653945420000,3000000,31184.300000,31556.037044,31077.499794,31556.037044,0.070083,26.052615,2.198530,0.000000,2.198530,23.854085,3.480677,51,take_profit,109.206474,109.146871,-0.059603,10.059603,0.000000,10.059603,109.146871,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-3.48, wick=0.67, close_location=0.88, reversal_progress_atr=0.24, vol=1.22, atr_bps=34.2"
TRD-SIG-BT-00000008,SIG-BT-00000008,2023-03,BTCUSDT,mean_revert_v1,bullish,long,1678799100000,1678799160000,60000,26439.700000,26260.267613,26260.267613,27045.911645,0.041914,-7.520708,1.104430,0.000000,1.104430,-8.625138,3.378496,2,stop_loss,219.280833,-77.830827,-297.111660,9.966068,0.000000,9.966068,-77.830827,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-3.38, wick=0.39, close_location=0.80, reversal_progress_atr=0.59, vol=1.19, atr_bps=67.9"
TRD-SIG-BT-00000009,SIG-BT-00000009,2023-03,BTCUSDT,mean_revert_v1,bullish,long,1679101020000,1679101260000,240000,27606.500000,27546.407103,27546.407103,27795.123202,0.124936,-7.507770,3.445294,0.000000,3.445294,-10.953064,3.138860,5,stop_loss,58.325649,-31.756778,-90.082427,9.989116,0.000000,9.989116,-31.756778,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-3.14, wick=0.41, close_location=0.57, reversal_progress_atr=0.31, vol=4.20, atr_bps=21.8"
TRD-SIG-BT-00000010,SIG-BT-00000010,2023-03,BTCUSDT,mean_revert_v1,bullish,long,1679245380000,1679247900000,2520000,27818.100000,28041.068512,27725.180875,28041.068512,0.080622,17.976204,2.251744,0.000000,2.251744,15.724460,2.399598,43,take_profit,70.152315,70.112239,-0.040076,10.040076,0.000000,10.040076,70.112239,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.40, wick=0.55, close_location=0.98, reversal_progress_atr=0.50, vol=1.07, atr_bps=33.4"
