trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,position_size_usd,entry_notional_usd,exit_notional_usd,avg_notional_usd,round_trip_notional_usd,fee_bps_on_combined_notional,fee_bps_on_entry_notional,equity_at_entry_usd,risk_amount_usd,risk_per_unit_usd,stop_distance_bps,risk_pct_of_equity,leverage_used,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00000001,SIG-BT-00000001,BTCUSDT,mean_revert_v1,bearish,short,1652101380000,1652101440000,32814.000000,32865.198324,32865.198324,32640.118998,0.14648917,4806.895675,4806.895675,4814.395675,4810.645675,9621.291350,5.000000,10.007801,5000.000000,7.500000,51.198324,15.602585,0.150000,0.961379,-7.500000,4.810646,0.000000,-12.310646,3.396225,2,stop_loss,"mean_revert_v1_confirmed ext_atr=3.40, wick=0.62, close_location=1.00, reversal_progress_atr=0.39, vol=1.13, atr_bps=15.6",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,42.989883,-25.610387
TRD-SIG-BT-00000002,SIG-BT-00000002,BTCUSDT,mean_revert_v1,neutral,long,1652161560000,1652161560000,31761.400000,31940.533517,31688.816191,31940.533517,0.10307442,3273.787910,3273.787910,3292.251993,3283.019951,6566.039903,5.000000,10.028200,4987.689354,7.481534,72.583809,22.852837,0.150000,0.656374,18.464083,3.283020,0.000000,15.181064,2.467954,1,take_profit,"mean_revert_v1_confirmed ext_atr=-2.47, wick=0.53, close_location=0.92, reversal_progress_atr=0.52, vol=1.33, atr_bps=22.9",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,46.399755,46.371555
TRD-SIG-BT-00000003,SIG-BT-00000003,BTCUSDT,mean_revert_v1,neutral,long,1652162220000,1652163000000,31788.700000,32011.544870,31700.631091,32011.544870,0.08520948,2708.698477,2708.698477,2727.686972,2718.192724,5436.385449,5.000000,10.035051,5002.870418,7.504306,88.068909,27.704470,0.150000,0.541429,18.988495,2.718193,0.000000,16.270302,2.530347,14,take_profit,"mean_revert_v1_confirmed ext_atr=-2.53, wick=0.35, close_location=0.92, reversal_progress_atr=0.61, vol=1.49, atr_bps=27.7",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,60.101914,60.066863
TRD-SIG-BT-00000004,SIG-BT-00000004,BTCUSDT,mean_revert_v1,neutral,long,1652189820000,1652190120000,31840.200000,31718.106256,31718.106256,32178.795712,0.06166336,1963.373870,1963.373870,1955.845159,1959.609515,3919.219029,5.000000,9.980827,5019.140720,7.528711,122.093744,38.345784,0.150000,0.391177,-7.528711,1.959610,0.000000,-9.488321,2.773244,6,stop_loss,"mean_revert_v1_confirmed ext_atr=-2.77, wick=0.50, close_location=0.97, reversal_progress_atr=0.78, vol=1.78, atr_bps=38.3",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,96.342206,-48.326611
TRD-SIG-BT-00000005,SIG-BT-00000005,BTCUSDT,mean_revert_v1,neutral,long,1652259600000,1652259600000,31392.700000,31271.291581,31271.291581,31688.658999,0.06189421,1943.026482,1943.026482,1935.512003,1939.269242,3878.538485,5.000000,9.980663,5009.652399,7.514479,121.408419,38.674093,0.150000,0.387857,-7.514479,1.939269,0.000000,-9.453748,2.437714,1,stop_loss,"mean_revert_v1_confirmed ext_atr=-2.44, wick=0.55, close_location=0.81, reversal_progress_atr=0.36, vol=2.81, atr_bps=38.7",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,84.276376,-48.654756
TRD-SIG-BT-00000006,SIG-BT-00000006,BTCUSDT,mean_revert_v1,neutral,long,1652261760000,1652261760000,31617.300000,31531.090547,31531.090547,31842.422213,0.08700088,2750.732826,2750.732826,2743.232528,2746.982677,5493.965354,5.000000,9.986367,5000.198651,7.500298,86.209453,27.266545,0.150000,0.550125,-7.500298,2.746983,0.000000,-10.247281,2.611340,1,stop_loss,"mean_revert_v1_confirmed ext_atr=-2.61, wick=0.42, close_location=0.97, reversal_progress_atr=0.66, vol=1.45, atr_bps=27.3",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,61.202226,-37.252912
TRD-SIG-BT-00000007,SIG-BT-00000007,BTCUSDT,mean_revert_v1,bullish,long,1653942420000,1653945420000,31184.300000,31556.037044,31077.499794,31556.037044,0.07008345,2185.503378,2185.503378,2211.555993,2198.529686,4397.059371,5.000000,10.059603,4989.951371,7.484927,106.800206,34.248069,0.150000,0.437981,26.052615,2.198530,0.000000,23.854085,3.480677,51,take_profit,"mean_revert_v1_confirmed ext_atr=-3.48, wick=0.67, close_location=0.88, reversal_progress_atr=0.24, vol=1.22, atr_bps=34.2",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,109.206474,109.146871
TRD-SIG-BT-00000008,SIG-BT-00000008,BTCUSDT,mean_revert_v1,bullish,long,1678799100000,1678799160000,26439.700000,26260.267613,26260.267613,27045.911645,0.04191388,1108.190511,1108.190511,1100.669802,1104.430157,2208.860313,5.000000,9.966068,5013.805456,7.520708,179.432387,67.864759,0.150000,0.221028,-7.520708,1.104430,0.000000,-8.625138,3.378496,2,stop_loss,"mean_revert_v1_confirmed ext_atr=-3.38, wick=0.39, close_location=0.80, reversal_progress_atr=0.59, vol=1.19, atr_bps=67.9",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,219.280833,-77.830827
TRD-SIG-BT-00000009,SIG-BT-00000009,BTCUSDT,mean_revert_v1,bullish,long,1679101020000,1679101260000,27606.500000,27546.407103,27546.407103,27795.123202,0.12493607,3449.047668,3449.047668,3441.539897,3445.293782,6890.587565,5.000000,9.989116,5005.180318,7.507770,60.092897,21.767662,0.150000,0.689096,-7.507770,3.445294,0.000000,-10.953064,3.138860,5,stop_loss,"mean_revert_v1_confirmed ext_atr=-3.14, wick=0.41, close_location=0.57, reversal_progress_atr=0.31, vol=4.20, atr_bps=21.8",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,58.325649,-31.756778
TRD-SIG-BT-00000010,SIG-BT-00000010,BTCUSDT,mean_revert_v1,bullish,long,1679245380000,1679247900000,27818.100000,28041.068512,27725.180875,28041.068512,0.08062216,2242.755403,2242.755403,2260.731607,2251.743505,4503.487010,5.000000,10.040076,4994.227254,7.491341,92.919125,33.402398,0.150000,0.449070,17.976204,2.251744,0.000000,15.724460,2.399598,43,take_profit,"mean_revert_v1_confirmed ext_atr=-2.40, wick=0.55, close_location=0.98, reversal_progress_atr=0.50, vol=1.07, atr_bps=33.4",extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,70.152315,70.112239
