month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2020-01,103,29,74,28.155340,108.291674,630.211794,0.000000,630.211794,-521.920120,1.213067,15.183649,-13.003323,-5.067186,15,3.000000,30.197554,-6.699411,-36.896965,10.000709,29,72,2,0
2020-02,84,28,56,33.333333,163.443434,462.147344,0.000000,462.147344,-298.703910,1.454231,13.163438,-11.915718,-3.555999,15,3.000000,29.110659,-5.891085,-35.001744,9.996283,27,56,1,0
2020-03,164,61,103,37.195122,477.893278,531.382173,0.000000,531.382173,-53.488895,1.748559,15.005387,-9.405995,-0.326152,7,3.000000,80.443288,-5.555435,-85.998724,10.001768,60,103,1,0
2020-04,112,36,76,32.142857,151.286325,536.590167,0.000000,536.590167,-385.303842,1.340123,12.061937,-10.783336,-3.440213,11,3.000000,31.136230,-5.565795,-36.702024,10.001819,34,76,2,0
2020-05,84,19,65,22.619048,-55.619285,342.856707,0.000000,342.856707,-398.475991,0.838582,11.136842,-9.385784,-4.743762,11,3.000000,36.285087,-12.137327,-48.422414,9.995868,18,65,1,0
2020-06,41,11,30,26.829268,14.175098,175.474967,0.000000,175.474967,-161.299869,1.096499,10.050187,-9.061731,-3.934143,8,3.000000,27.367333,-10.412302,-37.779634,9.997482,11,30,0,0
2020-07,40,9,31,22.500000,-19.362797,147.818304,0.000000,147.818304,-167.181101,0.865274,10.002915,-8.297011,-4.179528,13,3.000000,32.413211,-11.592540,-44.005751,9.998439,9,31,0,0
2020-08,59,16,43,27.118644,16.738106,224.743879,0.000000,224.743879,-208.005773,1.088097,9.158100,-8.245009,-3.525522,11,3.000000,27.986986,-8.735539,-36.722525,9.999559,15,43,1,0
2020-09,54,14,40,25.925926,6.172752,168.350291,0.000000,168.350291,-162.177539,1.037877,8.936045,-7.182054,-3.003288,13,3.000000,37.964495,-11.298710,-49.263205,10.002626,14,40,0,0
2020-10,40,6,34,15.000000,-60.821135,130.742363,0.000000,130.742363,-191.563498,0.533834,8.368016,-7.110929,-4.789087,11,3.000000,27.187286,-14.504088,-41.691374,9.999266,6,34,0,0
