trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000001,SIG-BT-00000001,2020-01,BTCUSDT,mean_revert_v1,bearish,short,1578028500000,1578035700000,7200000,7167.540000,7220.415851,7220.415851,7061.011117,0.141842,-7.500000,1.020406,0.000000,1.020406,-8.520406,2.014698,9,stop_loss,138.626841,-83.808153,-222.434994,10.036886,0.000000,10.036886,-83.808153,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.01, wick=0.49, close_location=0.95, reversal_progress_atr=0.70, vol=1.49, atr_bps=73.8"
TRD-SIG-BT-00000002,SIG-BT-00000002,2020-01,BTCUSDT,mean_revert_v1,bullish,short,1578566700000,1578575700000,9000000,7896.800000,7931.984749,7931.984749,7803.070137,0.212797,-7.487219,1.684161,0.000000,1.684161,-9.171381,2.663934,11,stop_loss,108.693475,-54.577983,-163.271458,10.022278,0.000000,10.022278,-54.577983,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.66, wick=0.39, close_location=0.84, reversal_progress_atr=0.53, vol=1.06, atr_bps=44.6"
TRD-SIG-BT-00000004,SIG-BT-00000004,2020-03,BTCUSDT,mean_revert_v1,bearish,long,1583230500000,1583236800000,6300000,8841.900000,8886.813560,8814.145543,8886.813560,0.269271,12.093906,2.386912,0.000000,2.386912,9.706995,1.618247,8,take_profit,40.796277,40.770879,-0.025398,10.025398,0.000000,10.025398,40.770879,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-1.62, wick=0.55, close_location=0.90, reversal_progress_atr=0.50, vol=1.47, atr_bps=31.4"
TRD-SIG-BT-00000005,SIG-BT-00000005,2020-03,BTCUSDT,mean_revert_v1,neutral,short,1583586000000,1583586900000,900000,9090.420000,9110.515597,9110.515597,9036.096553,0.372620,-7.488023,3.391017,0.000000,3.391017,-10.879040,2.703251,2,stop_loss,49.759007,-32.117400,-81.876406,10.011053,0.000000,10.011053,-32.117400,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.70, wick=0.40, close_location=0.91, reversal_progress_atr=0.58, vol=1.25, atr_bps=22.1"
TRD-SIG-BT-00000006,SIG-BT-00000006,2020-04,BTCUSDT,mean_revert_v1,neutral,long,1586344500000,1586353500000,9000000,7263.230000,7218.823272,7218.823272,7404.945028,0.168256,-7.471704,1.218347,0.000000,1.218347,-8.690051,3.191296,11,stop_loss,185.112957,-71.108521,-256.221478,9.969430,0.000000,9.969430,-71.108521,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-3.19, wick=0.37, close_location=0.77, reversal_progress_atr=0.39, vol=1.12, atr_bps=61.1"
TRD-SIG-BT-00000007,SIG-BT-00000007,2021-06,BTCUSDT,mean_revert_v1,bearish,short,1624365900000,1624365900000,0,29458.360000,30006.752332,30006.752332,28028.924362,0.013601,-7.458669,0.404392,0.000000,0.404392,-7.863061,2.606593,1,stop_loss,475.239381,-196.251553,-671.490934,10.093079,0.000000,10.093079,-196.251553,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.61, wick=0.57, close_location=0.84, reversal_progress_atr=0.63, vol=2.80, atr_bps=186.1"
TRD-SIG-BT-00000009,SIG-BT-00000009,2022-02,BTCUSDT,mean_revert_v1,bearish,short,1645676100000,1645677000000,900000,34769.000000,35163.778086,35163.778086,33918.933891,0.018863,-7.446875,0.659587,0.000000,0.659587,-8.106461,2.153276,2,stop_loss,234.489663,-123.599895,-358.089558,10.056772,0.000000,10.056772,-123.599895,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.15, wick=0.47, close_location=0.71, reversal_progress_atr=0.35, vol=2.06, atr_bps=113.5"
TRD-SIG-BT-00000010,SIG-BT-00000010,2022-05,BTCUSDT,mean_revert_v1,bearish,short,1652064300000,1652065200000,900000,33483.400000,33679.591772,33679.591772,33188.417480,0.037895,-7.434715,1.272576,0.000000,1.272576,-8.707290,1.503542,2,stop_loss,78.098138,-68.623039,-146.721177,10.029297,0.000000,10.029297,-68.623039,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=1.50, wick=0.40, close_location=0.58, reversal_progress_atr=0.30, vol=3.55, atr_bps=58.6"
TRD-SIG-BT-00000011,SIG-BT-00000011,2022-05,BTCUSDT,mean_revert_v1,bearish,long,1652410800000,1652418900000,8100000,30130.500000,30830.096695,29784.429195,30830.096695,0.021445,15.003186,0.653665,0.000000,0.653665,14.349521,2.021542,10,take_profit,222.188877,222.072782,-0.116094,10.116094,0.000000,10.116094,222.072782,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.02, wick=0.65, close_location=0.86, reversal_progress_atr=0.20, vol=1.11, atr_bps=114.9"
TRD-SIG-BT-00000013,SIG-BT-00000013,2022-06,BTCUSDT,mean_revert_v1,neutral,long,1654531200000,1654532100000,900000,31529.700000,31365.429743,31365.429743,31834.427075,0.045311,-7.443178,1.424907,0.000000,1.424907,-8.868085,1.855035,2,stop_loss,86.647629,-62.074115,-148.721744,9.973950,0.000000,9.973950,-62.074115,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-1.86, wick=0.39, close_location=0.84, reversal_progress_atr=0.49, vol=1.04, atr_bps=52.1"
