bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_5_10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_10_15,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_15_20,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_20_30,11,5,6,45.454545,25.586990,-11.876895,-37.463885,16.730185,-11.876895,-47.496245
edge_30_50,18,5,13,27.777778,36.589098,-26.205434,-62.794531,17.608845,-26.205434,-123.691853
edge_gte_50,21,5,16,23.809524,68.818843,-37.155627,-105.974470,17.564858,-37.155627,-130.685278
