trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000001,SIG-BT-00000001,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1579047300000,1579048500000,1200000,8856.240000,8809.679765,8809.679765,8940.048423,0.161082,-7.500000,1.422828,0.000000,1.422828,-8.922828,1.800000,5,stop_loss,84.632060,-62.547080,-147.179139,9.973713,0.000000,9.973713,-62.547080,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.77, body_atr=1.40, close_location=0.87, reclaim_distance_atr=0.00, volume_ratio=1.66, atr_bps=52.6"
TRD-SIG-BT-00000002,SIG-BT-00000002,2020-01,BTCUSDT,screened_vwap_scalp_v2,bullish,long,1579098300000,1579100400000,2100000,8860.000000,8818.840939,8818.840939,8934.086310,0.181895,-7.486616,1.607844,0.000000,1.607844,-9.094460,1.800000,8,stop_loss,73.618860,-56.431695,-130.050555,9.976773,0.000000,9.976773,-56.431695,screening_bullish|confirmation_bullish_or_allowed_neutral|ema_ribbon_long|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bullish momentum follow-through, body_ratio=0.91, body_atr=1.12, close_location=0.91, reclaim_distance_atr=0.00, volume_ratio=1.43, atr_bps=46.5"
TRD-SIG-BT-00000003,SIG-BT-00000003,2020-02,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1582733400000,1582733700000,300000,8930.540000,8855.507350,8972.224806,8855.507350,0.179273,13.451353,1.594282,0.000000,1.594282,11.857071,1.800000,2,take_profit,74.018044,74.060053,0.042009,9.957991,0.000000,9.957991,74.060053,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.98, body_atr=2.05, close_location=1.00, reject_distance_atr=0.00, volume_ratio=2.94, atr_bps=46.7"
TRD-SIG-BT-00000004,SIG-BT-00000004,2020-02,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1582912500000,1582917900000,5400000,8566.800000,8611.331341,8611.331341,8486.643586,0.168213,-7.490760,1.444794,0.000000,1.444794,-8.935554,1.800000,19,stop_loss,83.566342,-62.007292,-145.573634,10.025991,0.000000,10.025991,-62.007292,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.90, body_atr=1.32, close_location=0.91, reject_distance_atr=0.00, volume_ratio=1.40, atr_bps=52.0"
TRD-SIG-BT-00000005,SIG-BT-00000005,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1583763300000,1583767800000,4500000,7765.970000,7680.625104,7813.383831,7680.625104,0.157704,13.459241,1.217996,0.000000,1.217996,12.241246,1.800000,16,take_profit,99.895990,99.950938,0.054948,9.945052,0.000000,9.945052,99.950938,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.68, body_atr=0.83, close_location=0.74, reject_distance_atr=0.08, volume_ratio=1.37, atr_bps=61.0"
TRD-SIG-BT-00000006,SIG-BT-00000006,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584031800000,1584031800000,0,5964.400000,6029.699462,6029.699462,5846.860969,0.114790,-7.495718,0.688401,0.000000,0.688401,-8.184119,1.800000,1,stop_loss,187.067654,-119.536771,-306.604425,10.054741,0.000000,10.054741,-119.536771,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.71, body_atr=1.10, close_location=0.73, reject_distance_atr=0.16, volume_ratio=1.39, atr_bps=109.5"
TRD-SIG-BT-00000007,SIG-BT-00000007,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584054300000,1584054600000,300000,5703.160000,5534.141643,5797.059087,5534.141643,0.079697,13.470196,0.447788,0.000000,0.447788,13.022408,1.800000,2,take_profit,286.359136,286.507315,0.148180,9.851820,0.000000,9.851820,286.507315,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.74, body_atr=0.99, close_location=0.75, reject_distance_atr=0.00, volume_ratio=1.31, atr_bps=164.6"
TRD-SIG-BT-00000008,SIG-BT-00000008,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584222900000,1584223200000,300000,5293.050000,5324.413211,5324.413211,5236.596221,0.239229,-7.502976,1.270000,0.000000,1.270000,-8.772976,1.800000,2,stop_loss,96.656425,-69.283196,-165.939621,10.029627,0.000000,10.029627,-69.283196,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.97, body_atr=1.29, close_location=0.98, reject_distance_atr=0.09, volume_ratio=1.29, atr_bps=59.3"
TRD-SIG-BT-00000009,SIG-BT-00000009,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584227100000,1584227100000,0,5213.640000,5139.351280,5254.911511,5139.351280,0.181477,13.481669,0.939413,0.000000,0.939413,12.542256,1.800000,1,take_profit,132.489162,132.560407,0.071245,9.928755,0.000000,9.928755,132.560407,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.90, body_atr=1.33, close_location=0.96, reject_distance_atr=0.00, volume_ratio=1.51, atr_bps=79.2"
TRD-SIG-BT-00000010,SIG-BT-00000010,2020-03,BTCUSDT,screened_vwap_scalp_v2,bearish,short,1584235500000,1584239400000,3900000,5152.730000,5198.303399,5198.303399,5070.697882,0.164759,-7.508630,0.852713,0.000000,0.852713,-8.361343,1.800000,14,stop_loss,149.201274,-98.489375,-247.690648,10.044223,0.000000,10.044223,-98.489375,screening_bearish|confirmation_bearish_or_allowed_neutral|ema_ribbon_short|atr_bps_in_range|near_vwap_or_ema21|volume_ratio_ok|momentum_trigger_ok|trigger_body_ratio_ok|trigger_body_atr_ok|trigger_close_location_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,"bearish momentum follow-through, body_ratio=0.69, body_atr=0.66, close_location=0.73, reject_distance_atr=0.13, volume_ratio=1.25, atr_bps=88.5"
