bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,295,106,189,35.932203,2.763067,-10.794959,-13.558026,10.000378,-10.794959,-203.776174
edge_5_10,467,190,277,40.685225,7.856168,-9.876622,-17.732790,10.000198,-9.876622,-283.906726
edge_10_15,724,283,441,39.088398,12.532299,-10.317647,-22.849946,9.999584,-10.317647,-278.743663
edge_15_20,875,351,524,40.114286,17.562436,-9.936829,-27.499264,10.000070,-9.936829,-423.445982
edge_20_30,1663,650,1013,39.085989,24.893439,-10.374269,-35.267708,9.999932,-10.374269,-916.855417
edge_30_50,2700,1077,1623,39.888889,39.105616,-10.114772,-49.220388,9.999754,-10.114772,-1658.747367
edge_gte_50,2374,937,1437,39.469250,77.154807,-11.938155,-89.092963,10.000246,-11.938155,-1218.295675
