bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_5_10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_10_15,537,133,404,24.767225,13.357007,-21.164405,-34.521412,17.761845,-21.164405,-1492.545909
edge_15_20,572,127,445,22.202797,17.439281,-22.594366,-40.033646,17.889556,-22.594366,-1428.679276
edge_20_30,628,156,472,24.840764,24.246939,-21.852291,-46.099230,17.757377,-21.852291,-1323.980550
edge_30_50,432,133,299,30.787037,37.570306,-17.970014,-55.540320,17.459601,-17.970014,-573.429610
edge_gte_50,168,44,124,26.190476,73.532785,-24.479335,-98.012121,17.660739,-24.479335,-180.720058
