bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_5_10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_10_15,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_15_20,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_20_30,1011,369,642,36.498516,27.391160,-9.571784,-36.962943,9.999701,-9.571784,-1217.749018
edge_30_50,2366,873,1493,36.897718,38.561038,-9.090120,-47.651159,9.999518,-9.090120,-2338.552200
edge_gte_50,1585,622,963,39.242902,81.402594,-8.968639,-90.371233,9.999184,-8.968639,-991.396886
