trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-0000004F,SIG-BT-0000004F,2021-01,BTCUSDT,ema_trend_pullback_v1,bearish,short,1610499240000,1610499360000,120000,32814.540000,32523.158373,33008.794418,32523.158373,0.037545,10.939812,1.226539,0.000000,1.226539,9.713272,1.500000,3,take_profit,78.796499,78.840897,0.044398,9.955602,0.000000,9.955602,78.840897,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000050,SIG-BT-00000050,2021-01,BTCUSDT,ema_trend_pullback_v1,bearish,short,1610501580000,1610501640000,60000,32660.010000,32808.006511,32808.006511,32438.015234,0.049378,-7.307778,1.616341,0.000000,1.616341,-8.924119,1.500000,2,stop_loss,57.971432,-55.336945,-113.308378,10.022657,0.000000,10.022657,-55.336945,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000051,SIG-BT-00000051,2021-01,BTCUSDT,ema_trend_pullback_v1,bearish,short,1610502180000,1610502300000,120000,32787.050000,32922.090586,32922.090586,32584.489121,0.054016,-7.294392,1.774682,0.000000,1.774682,-9.069074,1.500000,3,stop_loss,51.780758,-51.207765,-102.988523,10.020594,0.000000,10.020594,-51.207765,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000052,SIG-BT-00000052,2021-01,BTCUSDT,ema_trend_pullback_v1,bullish,long,1610576220000,1610576400000,180000,37585.490000,37450.881041,37450.881041,37787.403438,0.054088,-7.280788,2.029300,0.000000,2.029300,-9.310088,1.500000,4,stop_loss,43.721114,-45.796169,-89.517282,9.982093,0.000000,9.982093,-45.796169,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000053,SIG-BT-00000053,2021-01,BTCUSDT,ema_trend_pullback_v1,bullish,long,1610631360000,1610632020000,660000,38630.000000,38827.307774,38498.461484,38827.307774,0.055245,10.900234,2.139558,0.000000,2.139558,8.760676,1.500000,12,take_profit,41.076307,41.050769,-0.025538,10.025538,0.000000,10.025538,41.050769,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000054,SIG-BT-00000054,2021-01,BTCUSDT,ema_trend_pullback_v1,bearish,short,1610729580000,1610729700000,120000,35955.500000,36132.157867,36132.157867,35690.513199,0.041209,-7.279964,1.485344,0.000000,1.485344,-8.765308,1.500000,3,stop_loss,63.698544,-59.156929,-122.855473,10.024566,0.000000,10.024566,-59.156929,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000055,SIG-BT-00000055,2021-01,BTCUSDT,ema_trend_pullback_v1,bearish,short,1610741820000,1610742240000,420000,35115.100000,35291.228802,35291.228802,34850.906797,0.041259,-7.266816,1.452431,0.000000,1.452431,-8.719247,1.500000,8,stop_loss,65.236352,-60.182647,-125.418999,10.025079,0.000000,10.025079,-60.182647,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000056,SIG-BT-00000056,2021-01,BTCUSDT,ema_trend_pullback_v1,bearish,short,1610834460000,1610834520000,60000,35860.200000,35675.747525,35983.168317,35675.747525,0.058989,10.880605,2.109905,0.000000,2.109905,8.770700,1.500000,2,take_profit,41.436544,41.462262,0.025718,9.974282,0.000000,9.974282,41.462262,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000057,SIG-BT-00000057,2021-01,BTCUSDT,ema_trend_pullback_v1,bearish,short,1611243480000,1611243960000,480000,31559.930000,31715.872618,31715.872618,31326.016073,0.046600,-7.266893,1.474320,0.000000,1.474320,-8.741213,1.500000,9,stop_loss,64.117378,-59.436291,-123.553670,10.024706,0.000000,10.024706,-59.436291,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000058,SIG-BT-00000058,2021-01,BTCUSDT,ema_trend_pullback_v1,bearish,short,1611244200000,1611244740000,540000,31567.230000,31339.772496,31718.868336,31339.772496,0.047836,10.880672,1.504612,0.000000,1.504612,9.376060,1.500000,10,take_profit,62.054945,62.090973,0.036027,9.963973,0.000000,9.963973,62.090973,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000059,SIG-BT-00000059,2021-01,BTCUSDT,ema_trend_pullback_v1,bearish,short,1611249480000,1611249780000,300000,31305.700000,31453.412011,31453.412011,31084.131984,0.049203,-7.267845,1.543962,0.000000,1.543962,-8.811807,1.500000,6,stop_loss,60.775615,-57.207335,-117.982950,10.023592,0.000000,10.023592,-57.207335,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000005A,SIG-BT-0000005A,2021-01,BTCUSDT,ema_trend_pullback_v1,bearish,short,1611792240000,1611792360000,120000,30304.060000,30415.451359,30415.451359,30136.972962,0.065127,-7.254628,1.977251,0.000000,1.977251,-9.231879,1.500000,3,stop_loss,45.136849,-46.776278,-91.913127,10.018379,0.000000,10.018379,-46.776278,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000005B,SIG-BT-0000005B,2021-01,BTCUSDT,ema_trend_pullback_v1,bullish,long,1611919320000,1611919620000,300000,36818.970000,37067.670356,36653.169762,37067.670356,0.043672,10.861170,1.613378,0.000000,1.613378,9.247792,1.500000,6,take_profit,57.546799,57.513026,-0.033773,10.033773,0.000000,10.033773,57.513026,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000005C,SIG-BT-0000005C,2021-02,BTCUSDT,ema_trend_pullback_v1,bullish,long,1612793040000,1612794300000,1260000,43660.000000,44077.463246,43381.691169,44077.463246,0.026067,10.881977,1.143522,0.000000,1.143522,9.738455,1.500000,22,take_profit,85.616868,85.569060,-0.047808,10.047808,0.000000,10.047808,85.569060,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000005D,SIG-BT-0000005D,2021-02,BTCUSDT,ema_trend_pullback_v1,bullish,long,1612795620000,1612796520000,900000,43545.360000,43815.820495,43365.053004,43815.820495,0.040316,10.903889,1.761027,0.000000,1.761027,9.142861,1.500000,16,take_profit,52.110061,52.079006,-0.031055,10.031055,0.000000,10.031055,52.079006,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000005E,SIG-BT-0000005E,2021-02,BTCUSDT,ema_trend_pullback_v1,bullish,long,1612796760000,1612797000000,240000,43774.810000,43628.118466,43628.118466,43994.847300,0.049648,-7.282973,2.169700,0.000000,2.169700,-9.452673,1.500000,5,stop_loss,40.265735,-43.493735,-83.759470,9.983245,0.000000,9.983245,-43.493735,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000005F,SIG-BT-0000005F,2021-02,BTCUSDT,ema_trend_pullback_v1,bullish,long,1612797120000,1612797120000,0,43867.810000,44100.769118,43712.503922,44100.769118,0.046803,10.903192,2.058598,0.000000,2.058598,8.844594,1.500000,1,take_profit,43.104798,43.078245,-0.026552,10.026552,0.000000,10.026552,43.078245,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000060,SIG-BT-00000060,2021-02,BTCUSDT,ema_trend_pullback_v1,bullish,long,1612821720000,1612821720000,0,44731.320000,44974.728360,44569.047760,44974.728360,0.044876,10.923092,2.012806,0.000000,2.012806,8.910286,1.500000,1,take_profit,44.415644,44.388436,-0.027208,10.027208,0.000000,10.027208,44.388436,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000061,SIG-BT-00000061,2021-02,BTCUSDT,ema_trend_pullback_v1,bullish,long,1612830780000,1612831440000,660000,47032.160000,47350.272789,46820.084807,47350.272789,0.034400,10.943140,1.623387,0.000000,1.623387,9.319753,1.500000,12,take_profit,57.637291,57.603472,-0.033819,10.033819,0.000000,10.033819,57.603472,15m_trend_bullish|5m_confirmation_bullish|1m_ema_alignment_long|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000062,SIG-BT-00000062,2021-02,BTCUSDT,ema_trend_pullback_v1,bullish,long,1613051700000,1613051760000,60000,48028.470000,47861.929751,47861.929751,48278.280374,0.043890,-7.309406,2.104302,0.000000,2.104302,-9.413708,1.500000,2,stop_loss,42.012978,-44.657981,-86.670958,9.982662,0.000000,9.982662,-44.657981,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000063,SIG-BT-00000063,2021-02,BTCUSDT,ema_trend_pullback_v1,bullish,long,1613479620000,1613479740000,120000,50189.200000,49824.137074,49824.137074,50736.794389,0.019984,-7.295286,0.999315,0.000000,0.999315,-8.294601,1.500000,3,stop_loss,99.106021,-82.700978,-181.806999,9.963631,0.000000,9.963631,-82.700978,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000064,SIG-BT-00000064,2021-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1613997780000,1613997900000,120000,53777.630000,53495.995992,53965.386006,53495.995992,0.038789,10.924266,2.080512,0.000000,2.080512,8.843754,1.500000,3,take_profit,42.370104,42.396289,0.026185,9.973815,0.000000,9.973815,42.396289,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000065,SIG-BT-00000065,2021-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1613999520000,1613999760000,240000,53762.630000,53470.967384,53957.071744,53470.967384,0.037523,10.944164,2.011883,0.000000,2.011883,8.932281,1.500000,5,take_profit,44.250065,44.277190,0.027125,9.972875,0.000000,9.972875,44.277190,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000066,SIG-BT-00000066,2021-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1614016920000,1614016980000,60000,52344.440000,52055.058774,52537.360817,52055.058774,0.037889,10.964262,1.977778,0.000000,1.977778,8.986484,1.500000,2,take_profit,45.284043,45.311685,0.027642,9.972358,0.000000,9.972358,45.311685,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000067,SIG-BT-00000067,2021-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1614046680000,1614047040000,360000,52509.340000,52206.897330,52710.968447,52206.897330,0.036319,10.984482,1.901606,0.000000,1.901606,9.082876,1.500000,7,take_profit,47.597881,47.626680,0.028799,9.971201,0.000000,9.971201,47.626680,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000068,SIG-BT-00000068,2021-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1614050700000,1614051060000,360000,52068.990000,51777.206300,52263.512467,51777.206300,0.037716,11.004918,1.958332,0.000000,1.958332,9.046586,1.500000,7,take_profit,46.037903,46.065922,0.028019,9.971981,0.000000,9.971981,46.065922,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000069,SIG-BT-00000069,2021-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1614052800000,1614052800000,0,51964.830000,52172.848014,52172.848014,51652.802979,0.035334,-7.350182,1.839819,0.000000,1.839819,-9.190001,1.500000,1,stop_loss,50.045808,-50.050554,-100.096362,10.020015,0.000000,10.020015,-50.050554,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000006A,SIG-BT-0000006A,2021-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1614056160000,1614056340000,180000,50474.420000,50794.415517,50794.415517,49994.426725,0.022927,-7.336397,1.160873,0.000000,1.160873,-8.497270,1.500000,4,stop_loss,85.096343,-73.429261,-158.525604,10.031699,0.000000,10.031699,-73.429261,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000006B,SIG-BT-0000006B,2021-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1614060000000,1614060060000,60000,49966.400000,49608.273521,50205.150986,49608.273521,0.030675,10.985476,1.527219,0.000000,1.527219,9.458257,1.500000,2,take_profit,61.673460,61.709297,0.035837,9.964163,0.000000,9.964163,61.709297,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000006C,SIG-BT-0000006C,2021-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1614064260000,1614064500000,240000,49942.620000,49592.554844,50175.996770,49592.554844,0.031442,11.006758,1.564794,0.000000,1.564794,9.441964,1.500000,5,take_profit,60.093470,60.128517,0.035047,9.964953,0.000000,9.964953,60.128517,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000006D,SIG-BT-0000006D,2021-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1614067320000,1614067320000,0,49719.010000,49419.605424,49918.613051,49419.605424,0.036833,11.028002,1.825792,0.000000,1.825792,9.202210,1.500000,1,take_profit,50.219336,50.249446,0.030110,9.969890,0.000000,9.969890,50.249446,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000006E,SIG-BT-0000006E,2021-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1614069120000,1614069180000,60000,48042.910000,48422.392373,48422.392373,47473.686441,0.019410,-7.365805,0.936202,0.000000,0.936202,-8.302007,1.500000,2,stop_loss,108.482323,-89.027710,-197.510033,10.039494,0.000000,10.039494,-89.027710,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000006F,SIG-BT-0000006F,2021-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1614100080000,1614100320000,240000,47323.640000,46944.781514,47576.212324,46944.781514,0.029114,11.030027,1.372258,0.000000,1.372258,9.657769,1.500000,5,take_profit,70.056920,70.096948,0.040028,9.959972,0.000000,9.959972,70.096948,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000070,SIG-BT-00000070,2021-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1614102060000,1614102240000,180000,47634.410000,47319.608043,47844.277971,47319.608043,0.035107,11.051757,1.666776,0.000000,1.666776,9.384981,1.500000,4,take_profit,56.087091,56.120134,0.033044,9.966956,0.000000,9.966956,56.120134,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000071,SIG-BT-00000071,2021-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1614102660000,1614103320000,660000,47307.600000,47523.356001,47523.356001,46983.965998,0.034214,-7.381916,1.622282,0.000000,1.622282,-9.004198,1.500000,12,stop_loss,58.410573,-55.629852,-114.040425,10.022804,0.000000,10.022804,-55.629852,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000072,SIG-BT-00000072,2021-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1614103440000,1614103500000,60000,47228.360000,47450.471290,47450.471290,46895.193066,0.033174,-7.368409,1.570457,0.000000,1.570457,-8.938866,1.500000,2,stop_loss,60.543829,-57.052734,-117.596563,10.023515,0.000000,10.023515,-57.052734,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000073,SIG-BT-00000073,2021-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1614108720000,1614108720000,0,46617.330000,46315.368576,46818.637616,46315.368576,0.036536,11.032502,1.697701,0.000000,1.697701,9.334801,1.500000,1,take_profit,54.774500,54.806887,0.032387,9.967613,0.000000,9.967613,54.806887,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000074,SIG-BT-00000074,2021-02,BTCUSDT,ema_trend_pullback_v1,bearish,short,1614109620000,1614109680000,60000,46000.020000,45566.119546,46289.286969,45566.119546,0.025475,11.053505,1.166312,0.000000,1.166312,9.887193,1.500000,2,take_profit,84.326145,84.373308,0.047163,9.952837,0.000000,9.952837,84.373308,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000075,SIG-BT-00000075,2021-03,BTCUSDT,ema_trend_pullback_v1,bullish,long,1615636980000,1615638180000,1200000,59899.990000,60225.225640,59683.166240,60225.225640,0.034055,11.075751,2.045405,0.000000,2.045405,9.030347,1.500000,21,take_profit,44.296443,44.269295,-0.027148,10.027148,0.000000,10.027148,44.269295,15m_trend_bullish|5m_confirmation_bullish|pullback_near_ema21|close_reclaim_long|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bullish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000076,SIG-BT-00000076,2021-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1616619660000,1616619660000,0,53856.890000,53585.137957,54038.058029,53585.137957,0.040832,11.096069,2.193515,0.000000,2.193515,8.902555,1.500000,1,take_profit,40.458176,40.483405,0.025229,9.974771,0.000000,9.974771,40.483405,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000077,SIG-BT-00000077,2021-03,BTCUSDT,ema_trend_pullback_v1,bearish,short,1616638260000,1616638680000,420000,51977.540000,52165.603734,52165.603734,51695.444399,0.039405,-7.410733,2.051903,0.000000,2.051903,-9.462637,1.500000,8,stop_loss,44.272596,-46.199821,-90.472417,10.018091,0.000000,10.018091,-46.199821,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000078,SIG-BT-00000078,2021-04,BTCUSDT,ema_trend_pullback_v1,bearish,short,1618717680000,1618718280000,600000,53436.480000,54624.281253,54624.281253,51654.778121,0.006227,-7.396540,0.336452,0.000000,0.336452,-7.732991,1.500000,11,stop_loss,323.424260,-232.393981,-555.818241,10.111141,0.000000,10.111141,-232.393981,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-00000079,SIG-BT-00000079,2021-04,BTCUSDT,ema_trend_pullback_v1,bearish,short,1618720860000,1618720920000,60000,55145.800000,54656.780100,55471.813267,54656.780100,0.022652,11.077410,1.243639,0.000000,1.243639,9.833771,1.500000,2,take_profit,78.677633,78.721972,0.044339,9.955661,0.000000,9.955661,78.721972,15m_trend_bearish|5m_confirmation_bearish|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
TRD-SIG-BT-0000007A,SIG-BT-0000007A,2021-04,BTCUSDT,ema_trend_pullback_v1,bearish,short,1618737540000,1618737660000,120000,55103.850000,54786.492852,55315.421432,54786.492852,0.034975,11.099536,1.921702,0.000000,1.921702,9.177834,1.500000,3,take_profit,47.592554,47.621351,0.028796,9.971204,0.000000,9.971204,47.621351,15m_trend_bearish|5m_confirmation_bearish|1m_ema_alignment_short|pullback_near_ema21|close_reclaim_short|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|direction_enabled|confidence_ok,,etp_bearish_pullback_near_ema21_close_reclaim
