month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2020-01,1,1,0,100.000000,11.250000,1.683561,0.000000,1.683561,9.566439,inf,9.566439,0.000000,9.566439,0,1.500000,57.046659,57.013136,-0.033523,10.033523,1,0,0,0
2020-03,37,9,28,24.324324,-107.414469,49.165930,0.000000,49.165930,-156.580399,0.484167,9.865683,-8.763270,-4.231903,8,1.500000,104.108462,-38.232973,-142.341435,10.008689,9,28,0,0
2020-04,3,1,2,33.333333,-3.660302,4.277269,0.000000,4.277269,-7.937571,0.748614,9.482627,-8.710099,-2.645857,1,1.500000,68.219658,-19.258491,-87.478149,9.995368,1,2,0,0
2020-05,5,1,4,20.000000,-18.172022,8.477633,0.000000,8.477633,-26.649655,0.373244,8.729579,-8.844809,-5.329931,4,1.500000,66.730758,-43.973672,-110.704430,10.016978,1,4,0,0
2020-07,1,0,1,0.000000,-7.227598,2.105445,0.000000,2.105445,-9.333044,0.000000,0.000000,-9.333044,-9.333044,1,1.500000,41.403950,-44.252165,-85.656115,9.982865,0,1,0,0
2020-09,3,1,2,33.333333,-3.628093,4.634018,0.000000,4.634018,-8.262111,0.748537,9.629597,-8.945854,-2.754037,1,1.500000,62.853769,-7.533239,-70.387008,9.998767,1,2,0,0
2020-11,6,2,4,33.333333,-7.234296,10.030426,0.000000,10.030426,-17.264722,0.748617,8.778131,-8.705246,-2.877454,2,1.500000,56.850584,-24.619811,-81.470394,9.993054,2,4,0,0
2020-12,2,0,2,0.000000,-14.337063,3.746775,0.000000,3.746775,-18.083837,0.000000,0.000000,-9.041919,-9.041919,2,1.500000,47.291001,-48.174904,-95.465904,9.980903,0,2,0,0
2021-01,33,20,13,60.606061,122.290894,51.311681,0.000000,51.311681,70.979213,2.298578,9.317918,-8.875318,2.150885,3,1.500000,66.349243,16.922053,-49.427190,9.985824,20,13,0,0
2021-02,25,17,8,68.000000,127.875035,41.753252,0.000000,41.753252,86.121783,3.178808,9.247947,-8.886666,3.444871,2,1.500000,59.584768,17.993509,-41.591259,9.993685,17,8,0,0
2021-03,3,2,1,66.666667,14.761087,6.290822,0.000000,6.290822,8.470265,2.991852,8.966451,-9.462637,2.823422,1,1.500000,43.009072,12.850960,-30.158112,10.006670,2,1,0,0
2021-04,7,3,4,42.857143,3.653280,10.360251,0.000000,10.360251,-6.706972,1.123324,9.407815,-8.732604,-0.958139,2,1.500000,95.970648,-31.874470,-127.845118,10.010932,3,4,0,0
2021-05,39,17,22,43.589744,25.615956,61.404102,0.000000,61.404102,-35.788146,1.157595,9.450829,-8.929647,-0.917645,4,1.500000,69.158174,-7.367909,-76.526084,9.997785,17,22,0,0
2021-06,16,6,10,37.500000,-7.404305,29.199212,0.000000,29.199212,-36.603517,0.898827,9.259702,-9.216173,-2.287720,4,1.500000,51.368017,-9.511065,-60.879082,9.997259,6,10,0,0
