timestamp,equity,drawdown_pct
1577836800000,5000.000000,0.000000
1578443340000,5009.566439,0.000000
1584000540000,5019.280324,0.000000
1584013260000,5030.238083,0.000000
1584014520000,5022.305838,0.157691
1584019860000,5032.458164,0.000000
1584043320000,5042.033132,0.000000
1584045420000,5033.359227,0.172032
1584046860000,5025.213462,0.333589
1584049740000,5016.715287,0.502136
1584059580000,5008.750622,0.660101
1584060240000,5019.538017,0.446152
1584062100000,5011.366652,0.608217
1584063120000,5003.069796,0.772770
1584063600000,4994.780022,0.937184
1584115860000,4986.784962,1.095752
1584123900000,4978.483631,1.260394
1584124200000,4970.123551,1.426202
1584124380000,4961.708822,1.593094
1584128520000,4953.684007,1.752252
1584175380000,4963.157092,1.564370
1584229860000,4954.596926,1.734146
1584231660000,4945.701869,1.910564
1584343440000,4955.216643,1.721855
1584359520000,4946.226690,1.900155
1584360120000,4937.070238,2.081757
1584464820000,4927.656614,2.268460
1584470640000,4918.056589,2.458860
1584626640000,4908.832659,2.641801
1584633600000,4917.883885,2.462285
1584643620000,4908.471502,2.648964
1584695340000,4918.037235,2.459244
1584714720000,4908.675968,2.644909
1584717060000,4899.213363,2.832583
1584910440000,4889.661426,3.022029
1584918420000,4880.726578,3.199236
1584984300000,4871.421666,3.383783
1584994260000,4862.207862,3.566523
1585129860000,4852.986040,3.749422
1586032800000,4844.534964,3.917034
1586034180000,4854.017590,3.728963
1588194960000,4845.048469,3.906850
1589072340000,4837.088038,4.064731
1589074740000,4828.190089,4.241207
1589076240000,4818.858662,4.426279
1589219280000,4809.669235,4.608536
1589219760000,4818.398814,4.435400
1595890800000,4809.065770,4.620504
1599140760000,4799.933782,4.801622
1599177780000,4809.563379,4.610635
1599310860000,4800.803659,4.784369
1606211760000,4791.665275,4.965613
1606382400000,4783.127390,5.134947
1606402740000,4791.869824,4.961556
1606408980000,4800.683652,4.786749
1606410720000,4792.207222,4.954865
1606748460000,4783.538937,5.126785
1608398160000,4774.502941,5.305998
1608729900000,4765.455100,5.485447
1609614000000,4756.314891,5.666727
1609825440000,4765.069538,5.493094
1609877520000,4755.963199,5.673702
1610056620000,4746.757959,5.856272
1610298960000,4755.372654,5.685414
1610303040000,4764.222477,5.509893
1610310060000,4773.731449,5.321299
1610331360000,4783.257855,5.132360
1610333280000,4792.427316,4.950499
1610334300000,4801.761537,4.765371
1610344980000,4811.466020,4.572900
1610349420000,4821.449970,4.374885
1610366040000,4830.662720,4.192166
1610374740000,4822.873788,4.346646
1610378880000,4832.436595,4.156985
1610380740000,4842.468433,3.958020
1610395380000,4852.060575,3.767777
1610397660000,4843.494889,3.937662
1610483700000,4852.551139,3.758047
1610498820000,4862.138547,3.567898
1610499360000,4871.851819,3.375252
1610501640000,4862.927700,3.552246
1610502300000,4853.858626,3.732116
1610576400000,4844.548539,3.916765
1610632020000,4853.309215,3.743012
1610729700000,4844.543907,3.916857
1610742240000,4835.824660,4.089788
1610834520000,4844.595360,3.915836
1611243960000,4835.854148,4.089203
1611244740000,4845.230208,3.903245
1611249780000,4836.418400,4.078012
1611792360000,4827.186521,4.261111
1611919620000,4836.434313,4.077697
1612794300000,4846.172768,3.884551
1612796520000,4855.315630,3.703218
1612797000000,4845.862956,3.890696
1612797120000,4854.707550,3.715279
1612821720000,4863.617836,3.538559
1612831440000,4872.937590,3.353717
1613051760000,4863.523882,3.540422
1613479740000,4855.229281,3.704931
1613997900000,4864.073035,3.529531
1613999760000,4873.005316,3.352374
1614016980000,4881.991800,3.174143
1614047040000,4891.074676,2.994000
1614051060000,4900.121262,2.814576
1614052800000,4890.931261,2.996844
1614056340000,4882.433991,3.165373
1614060060000,4891.892249,2.977785
1614064500000,4901.334212,2.790520
1614067320000,4910.536423,2.608010
1614069180000,4902.234416,2.772666
1614100320000,4911.892185,2.581120
1614102240000,4921.277166,2.394986
1614103320000,4912.272968,2.573568
1614103500000,4903.334102,2.750855
1614108720000,4912.668903,2.565716
1614109680000,4922.556096,2.369620
1615638180000,4931.586443,2.190519
1616619660000,4940.488997,2.013952
1616638680000,4931.026361,2.201627
1618718280000,4923.293370,2.354998
1618720920000,4933.127141,2.159962
1618737660000,4942.304975,1.977935
1618738800000,4933.234394,2.157835
1619128140000,4942.446232,1.975134
1619161020000,4933.185093,2.158812
1619165580000,4924.319389,2.334648
1620861120000,4915.111664,2.517268
1620861540000,4924.233997,2.336342
1620868020000,4915.300752,2.513517
1620903240000,4924.384623,2.333355
1620930600000,4915.017832,2.519129
1621123320000,4924.342520,2.334190
1621184940000,4933.216249,2.158195
1621192860000,4924.411615,2.332819
1621223460000,4915.632127,2.506945
1621230060000,4924.542765,2.330218
1621267860000,4933.957846,2.143486
1621270080000,4943.127167,1.961629
1621273680000,4933.959583,2.143452
1621354740000,4924.726060,2.326583
1621396200000,4915.225554,2.515009
1621397760000,4924.440589,2.332245
1621402620000,4933.768076,2.147250
1621422840000,4924.414218,2.332768
1621459860000,4915.919910,2.501237
1621467840000,4925.618024,2.308892
1621470480000,4935.654067,2.109845
1621473240000,4927.629417,2.269000
1621609260000,4938.132848,2.060682
1621613820000,4929.977627,2.222427
1621615800000,4921.437510,2.391805
1621616940000,4912.963126,2.559880
1621618560000,4922.447817,2.371768
1621628640000,4913.858207,2.542128
1621630260000,4923.539922,2.350108
1621758840000,4933.617482,2.150237
1621761360000,4925.311681,2.314968
1621786020000,4935.074814,2.121333
1621797180000,4926.405189,2.293280
1621888800000,4916.913087,2.481540
1622182500000,4907.361317,2.670982
1622189820000,4897.900030,2.858631
1622237100000,4906.877246,2.680583
1622303940000,4897.704083,2.862517
1622304180000,4888.531243,3.044444
1623253620000,4879.367327,3.226195
1624259520000,4870.537289,3.401323
1624260060000,4861.426184,3.582026
1624267200000,4871.128779,3.389592
1624270740000,4880.554073,3.202658
1624295760000,4871.430190,3.383614
1624311000000,4880.477643,3.204174
1624315320000,4889.635244,3.022548
1624316940000,4880.308927,3.207520
1624320300000,4870.886870,3.394390
1624320960000,4880.292458,3.207846
1624694640000,4889.112141,3.032923
1624697160000,4879.828432,3.217049
1624698240000,4870.621541,3.399652
1624699200000,4861.170403,3.587099
1624717260000,4851.927726,3.770412
1626891900000,4843.221525,3.943084
1631029860000,4853.235792,3.744468
1632186060000,4844.115886,3.925346
1632267600000,4852.937279,3.750389
1632268440000,4843.707288,3.933450
1632489960000,4852.577352,3.757527
1633088640000,4861.581840,3.578939
1635078480000,4852.333003,3.762374
1637254800000,4861.094217,3.588610
1637255280000,4870.177986,3.408449
1637918820000,4860.827106,3.593908
1638562320000,4869.641983,3.419080
1638600960000,4878.741905,3.238599
1638603780000,4887.626443,3.062389
1642796580000,4878.226561,3.248820
1642808700000,4887.140940,3.072019
1643021820000,4896.304786,2.890270
1647423600000,4886.813360,3.078516
1651845780000,4877.490443,3.263419
1652033640000,4879.868664,3.216252
1652124540000,4889.087609,3.033410
1652130060000,4880.301855,3.207660
1652134320000,4871.207801,3.388025
1652220360000,4862.163683,3.567399
1652255820000,4852.997216,3.749200
1652286180000,4844.150183,3.924666
1652291340000,4835.416169,4.097890
1652296920000,4844.245368,3.922778
1652297400000,4835.189531,4.102385
1652298840000,4826.305367,4.278587
1652300100000,4817.307690,4.457040
1652305080000,4809.187751,4.618085
1652312040000,4799.934760,4.801602
1652325180000,4808.721113,4.627340
1652325780000,4817.620804,4.450830
1652334300000,4809.280337,4.616249
1652334540000,4819.021370,4.423052
1652335380000,4810.654582,4.588993
1652336460000,4802.186127,4.756950
1652338140000,4793.818661,4.922904
1652339160000,4785.212928,5.093584
1652384640000,4775.971421,5.276874
1655086440000,4784.689349,5.103969
1655097180000,4775.417442,5.287861
1655109540000,4784.539225,5.106946
1655110020000,4793.822157,4.922835
1655116860000,4784.692800,5.103900
1655127780000,4776.282052,5.270713
1655129460000,4785.498490,5.087921
1655131200000,4794.507932,4.909234
1655165100000,4785.647116,5.084973
1655174280000,4777.298774,5.250548
1655272020000,4768.454820,5.425952
1655282640000,4777.480506,5.246943
1655285520000,4768.699470,5.421100
1655286300000,4759.620185,5.601172
1655317080000,4751.820222,5.755871
1655318040000,4743.762531,5.915681
1655539020000,4734.675370,6.095909
1655544000000,4725.615685,6.275592
1655583600000,4717.422626,6.438088
1655584680000,4709.200569,6.601158
1655672640000,4700.243238,6.778811
1655737680000,4691.195309,6.958261
1658189280000,4699.739011,6.788811
1659024960000,4708.256875,6.619874
1667934600000,4717.497410,6.436604
1667936160000,4710.012215,6.585060
1667939820000,4702.084870,6.742285
1667989620000,4711.369590,6.558139
1668015720000,4702.838061,6.727347
1668029220000,4712.205847,6.541553
1668030120000,4721.689563,6.353460
1668030720000,4731.209946,6.164640
1678800960000,4722.666351,6.334087
1678801440000,4713.820845,6.509523
1696198680000,4704.957576,6.685310
1698102600000,4697.345472,6.836283
1698103680000,4689.241786,6.997006
1710444480000,4697.758432,6.828093
1710446400000,4688.696231,7.007826
1710475080000,4697.469270,6.833828
1710493500000,4705.942255,6.665781
1713369000000,4697.236647,6.838441
1722823440000,4706.355409,6.657587
1722855300000,4697.711297,6.829028
1722856200000,4688.953945,7.002715
1722857220000,4697.745696,6.828345
1722859440000,4688.729493,7.007166
1722862380000,4698.010770,6.823088
1730863080000,4707.336133,6.638136
1731511260000,4715.866688,6.468947
1738543920000,4707.211263,6.640612
1740495900000,4715.875097,6.468780
1740716160000,4706.818070,6.648411
1741055760000,4697.983963,6.823620
