bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_5_10,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_10_15,4,1,3,25.000000,14.285812,-22.246152,-36.531964,17.743378,-22.246152,-35.173948
edge_15_20,3,0,3,0.000000,16.296252,-33.722572,-50.018824,18.991161,-33.722572,-39.096159
edge_20_30,11,1,10,9.090909,25.869255,-28.913898,-54.783152,18.542380,-28.913898,-115.575419
edge_30_50,9,3,6,33.333333,38.639018,-15.555996,-54.195015,17.333131,-15.555996,-44.580088
edge_gte_50,13,1,12,7.692308,92.244010,-46.140768,-138.384778,18.603491,-46.140768,-93.038149
