key,trades,wins,losses,win_rate,net_pnl,gross_pnl,total_fee,total_slippage,avg_net_pnl,avg_expected_edge_bps,avg_actual_edge_bps,avg_bars_held
bearish,6,2,4,33.333333,-26.173147,11.702975,17.723696,20.152426,-4.362191,34.670482,-15.629958,3.833333
bullish,18,3,15,16.666667,-152.089919,-50.124952,44.985967,56.979001,-8.449440,47.299339,-30.842400,5.111111
neutral,16,1,15,6.250000,-149.200696,-68.914623,34.254007,46.032066,-9.325044,54.881632,-37.443512,2.562500
