trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000001,SIG-BT-00000001,2020-01,BTCUSDT,mean_revert_v1,bearish,short,1579917180000,1579917360000,180000,8277.634142,8288.054942,8286.397662,8255.160132,0.570547,-5.945556,3.780602,5.196246,8.976848,-14.922403,2.564496,4,stop_loss,14.150282,-31.596657,-45.746939,8.005036,11.002517,19.007553,-31.596657,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=2.56, wick=0.46, close_location=0.61, reversal_progress_atr=0.37, vol=2.63, atr_bps=10.6"
TRD-SIG-BT-00000002,SIG-BT-00000002,2020-02,BTCUSDT,mean_revert_v1,neutral,long,1582805400000,1582805460000,60000,8894.128470,8881.306001,8883.082617,8918.668893,0.451308,-5.786878,3.208876,4.414229,7.623105,-13.409983,2.221687,2,stop_loss,14.591712,-33.408129,-47.999841,7.994233,10.997116,18.991350,-33.408129,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.22, wick=0.57, close_location=0.77, reversal_progress_atr=0.25, vol=1.45, atr_bps=12.4"
TRD-SIG-BT-00000003,SIG-BT-00000003,2020-02,BTCUSDT,mean_revert_v1,bearish,long,1582849680000,1582849740000,60000,8884.476540,8870.575007,8872.349477,8910.880264,0.409965,-5.699138,2.911578,4.005414,6.916992,-12.616129,2.177256,2,stop_loss,16.718941,-34.637602,-51.356544,7.993741,10.996870,18.990611,-34.637602,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.18, wick=0.39, close_location=0.82, reversal_progress_atr=1.05, vol=5.82, atr_bps=13.7"
TRD-SIG-BT-00000004,SIG-BT-00000004,2020-03,BTCUSDT,mean_revert_v1,bullish,long,1583169300000,1583169300000,0,8885.066658,8874.152361,8875.927546,8920.040893,0.542619,-5.922300,3.854593,5.302137,9.156730,-15.079030,3.826875,1,stop_loss,26.362940,-31.276496,-57.639436,7.995086,10.997543,18.992629,-31.276496,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-3.83, wick=0.37, close_location=1.00, reversal_progress_atr=0.64, vol=1.48, atr_bps=10.3"
TRD-SIG-BT-00000005,SIG-BT-00000005,2020-04,BTCUSDT,mean_revert_v1,bullish,long,1586255760000,1586256780000,1020000,7411.241952,7430.563590,7400.591566,7456.524153,0.464206,8.969219,2.755862,2.066000,4.821861,4.147358,4.251696,18,time_exit,48.099343,12.055072,-36.044271,8.010428,6.005215,14.015644,12.055072,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-4.25, wick=0.46, close_location=0.90, reversal_progress_atr=0.52, vol=1.55, atr_bps=14.4"
TRD-SIG-BT-00000006,SIG-BT-00000006,2022-05,BTCUSDT,mean_revert_v1,bearish,short,1652092500000,1652092680000,180000,33087.781120,33170.952205,33164.319341,32792.778698,0.064649,-5.376928,1.713424,2.354077,4.067501,-9.444429,3.854315,4,stop_loss,76.157511,-44.151576,-120.309088,8.010055,11.005026,19.015081,-44.151576,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=3.85, wick=0.46, close_location=0.68, reversal_progress_atr=0.25, vol=2.26, atr_bps=23.1"
TRD-SIG-BT-00000007,SIG-BT-00000007,2022-05,BTCUSDT,mean_revert_v1,bearish,short,1652101260000,1652101440000,180000,32825.433600,32882.503883,32875.928697,32644.699395,0.097805,-5.581762,2.570627,3.532659,6.103286,-11.685048,3.579243,4,stop_loss,42.059198,-36.396426,-78.455624,8.006954,11.003477,19.010431,-36.396426,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=3.58, wick=0.58, close_location=1.00, reversal_progress_atr=0.53, vol=1.88, atr_bps=15.4"
TRD-SIG-BT-00000008,SIG-BT-00000008,2022-05,BTCUSDT,mean_revert_v1,neutral,long,1652159280000,1652159400000,120000,31514.001540,31423.858726,31430.144755,31810.348764,0.058755,-5.296325,1.479161,2.035700,3.514861,-8.811186,3.533968,3,stop_loss,81.036685,-47.586889,-128.623574,7.988558,10.994278,18.982837,-47.586889,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-3.53, wick=0.36, close_location=0.74, reversal_progress_atr=0.42, vol=1.23, atr_bps=26.6"
TRD-SIG-BT-00000009,SIG-BT-00000009,2022-05,BTCUSDT,mean_revert_v1,neutral,long,1652161560000,1652161560000,0,31767.752280,31940.496420,31695.168471,31946.885797,0.067759,11.704906,1.726713,1.293865,3.020578,8.684327,2.467954,1,take_profit,43.388477,40.344571,-3.043906,8.021751,6.010878,14.032629,40.344571,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.47, wick=0.53, close_location=0.92, reversal_progress_atr=0.52, vol=1.33, atr_bps=22.9"
TRD-SIG-BT-00000010,SIG-BT-00000010,2022-05,BTCUSDT,mean_revert_v1,neutral,long,1652189820000,1652190120000,300000,31846.568040,31718.129401,31724.474296,32185.163752,0.040353,-5.182900,1.026014,1.412582,2.438596,-7.621496,2.773244,6,stop_loss,93.320942,-59.306249,-152.627191,7.983868,10.991932,18.975800,-59.306249,extension_ok|reversal_confirmation_ok|rejection_ok|trend_block_ok|expected_edge_ok,,"mean_revert_v1_confirmed ext_atr=-2.77, wick=0.50, close_location=0.97, reversal_progress_atr=0.78, vol=1.78, atr_bps=38.3"
