month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2020-01,7,2,5,28.571429,-14.990503,12.073132,0.000000,12.073132,-27.063635,0.600146,9.497729,-9.211819,-3.866234,4,1.500000,56.719667,-22.190343,-78.910010,9.993902,2,5,0,0
2020-02,4,2,2,50.000000,7.431054,6.999424,0.000000,6.999424,0.431630,1.497153,9.457339,-9.241524,0.107907,1,1.500000,55.308063,0.481915,-54.826148,9.994762,2,2,0,0
2020-03,15,4,11,26.666667,-37.155770,20.807907,0.000000,20.807907,-57.963676,0.545424,10.005952,-8.907953,-3.864245,4,1.500000,91.340306,-20.458891,-111.799197,10.005227,4,11,0,0
2020-04,3,0,3,0.000000,-22.077195,6.058652,0.000000,6.058652,-28.135847,0.000000,0.000000,-9.378616,-9.378616,3,1.500000,45.058506,-46.712757,-91.771263,10.007086,0,3,0,0
2020-05,5,1,4,20.000000,-18.320684,9.636984,0.000000,9.636984,-27.957668,0.373773,8.754416,-9.178021,-5.591534,3,1.500000,48.024582,-31.914342,-79.938924,9.989037,1,4,0,0
2020-07,1,1,0,100.000000,10.933449,1.782872,0.000000,1.782872,9.150577,inf,9.150577,0.000000,9.150577,0,1.500000,51.513547,51.482790,-0.030757,10.030757,1,0,0,0
2020-08,4,2,2,50.000000,7.267765,7.406021,0.000000,7.406021,-0.138256,1.497177,9.344889,-9.414017,-0.034564,2,1.500000,52.804730,9.466485,-43.338245,10.009738,2,2,0,0
2020-11,9,2,7,22.222222,-29.121662,14.720728,0.000000,14.720728,-43.842391,0.428872,9.499306,-8.977286,-4.871377,5,1.500000,57.574343,-26.653014,-84.227357,9.991669,2,7,0,0
2020-12,16,6,10,37.500000,-7.367405,28.173436,0.000000,28.173436,-35.540842,0.897822,9.014195,-8.962601,-2.221303,5,1.500000,52.078924,-12.616578,-64.695501,9.998691,6,10,0,0
2021-01,17,7,10,41.176471,3.498841,23.803212,0.000000,23.803212,-20.304371,1.048656,9.426510,-8.628994,-1.194375,5,1.500000,70.573112,-7.594235,-78.167347,10.001203,7,10,0,0
2021-02,30,8,22,26.666667,-70.751697,50.525120,0.000000,50.525120,-121.276817,0.545366,8.824952,-8.721656,-4.042561,15,1.500000,55.467082,-26.731548,-82.198630,9.991630,8,22,0,0
2021-03,8,1,7,12.500000,-38.203730,13.859159,0.000000,13.859159,-52.062889,0.212691,8.325090,-8.626854,-6.507861,7,1.500000,50.260260,-39.356441,-89.616701,9.985314,1,7,0,0
2021-04,1,0,1,0.000000,-6.892944,1.923757,0.000000,1.923757,-8.816701,0.000000,0.000000,-8.816701,-8.816701,1,1.500000,43.649843,-45.748679,-89.398522,9.982117,0,1,0,0
2021-05,1,0,1,0.000000,-6.879719,2.046081,0.000000,2.046081,-8.925799,0.000000,0.000000,-8.925799,-8.925799,1,1.500000,40.351185,-43.550673,-83.901858,9.983216,0,1,0,0
2021-06,7,2,5,28.571429,-13.738472,11.447751,0.000000,11.447751,-25.186223,0.599250,8.356896,-8.380003,-3.598032,3,1.500000,53.842252,-26.928575,-80.770827,9.991531,2,5,0,0
2021-07,4,3,1,75.000000,23.906647,7.116548,0.000000,7.116548,16.790099,4.494437,8.404744,-8.424134,4.197525,1,1.500000,48.195624,21.223668,-26.971955,10.015620,3,1,0,0
2021-08,4,1,3,25.000000,-10.278818,7.489486,0.000000,7.489486,-17.768303,0.500043,8.306844,-8.691716,-4.442076,3,1.500000,44.927055,-24.851275,-69.778330,9.992571,1,3,0,0
2021-10,5,0,5,0.000000,-34.005566,9.492493,0.000000,9.492493,-43.498059,0.000000,0.000000,-8.699612,-8.699612,5,1.500000,43.783791,-45.837933,-89.621724,9.982072,0,5,0,0
2022-02,5,4,1,80.000000,33.850087,8.591307,0.000000,8.591307,25.258781,5.997052,8.458080,-8.573538,5.051756,1,1.500000,51.289536,32.481992,-18.807544,10.021252,4,1,0,0
2022-03,2,2,0,100.000000,20.417701,3.621203,0.000000,3.621203,16.796499,inf,8.398249,0.000000,8.398249,0,1.500000,46.963176,46.934694,-0.028482,10.028482,2,0,0,0
2022-05,8,5,3,62.500000,30.727516,11.480661,0.000000,11.480661,19.246855,2.494570,8.884900,-8.392549,2.405857,1,1.500000,74.141771,21.966695,-52.175076,9.984025,5,3,0,0
2022-06,21,11,10,52.380952,44.358880,28.167016,0.000000,28.167016,16.191865,1.648548,8.799805,-8.060599,0.771041,5,1.500000,73.013360,-1.099090,-74.112449,9.995552,11,10,0,0
2022-07,1,0,1,0.000000,-6.878077,1.951453,0.000000,1.951453,-8.829530,0.000000,0.000000,-8.829530,-8.829530,1,1.500000,42.962228,-45.325806,-88.288034,10.017654,0,1,0,0
2022-09,3,0,3,0.000000,-20.556332,5.017657,0.000000,5.017657,-25.573988,0.000000,0.000000,-8.524663,-8.524663,3,1.500000,51.909776,-51.293821,-103.203597,10.020637,0,3,0,0
2022-11,8,6,2,75.000000,47.915075,11.126934,0.000000,11.126934,36.788140,4.488519,8.843085,-8.135186,4.598518,1,1.500000,74.146793,31.289380,-42.857413,9.979366,6,2,0,0
2023-03,1,0,1,0.000000,-6.881654,1.660531,0.000000,1.660531,-8.542185,0.000000,0.000000,-8.542185,-8.542185,1,1.500000,52.035199,-51.336121,-103.371319,9.979322,0,1,0,0
2023-04,2,1,1,50.000000,3.416152,3.148261,0.000000,3.148261,0.267891,1.497340,8.387391,-8.119500,0.133945,1,1.500000,58.252139,-10.211950,-68.464089,9.999894,1,1,0,0
2023-12,1,0,1,0.000000,-6.869243,2.032976,0.000000,2.032976,-8.902219,0.000000,0.000000,-8.902219,-8.902219,1,1.500000,40.598160,-43.715241,-84.313401,9.983134,0,1,0,0
2024-01,2,1,1,50.000000,3.408215,3.746377,0.000000,3.746377,-0.338162,1.497122,8.430460,-8.768622,-0.169081,1,1.500000,44.901298,0.172072,-44.729226,10.005089,1,1,0,0
2024-02,1,0,1,0.000000,-6.855382,1.582789,0.000000,1.582789,-8.438171,0.000000,0.000000,-8.438171,-8.438171,1,1.500000,54.827681,-53.196845,-108.024526,9.978391,0,1,0,0
2024-03,7,2,5,28.571429,-13.697854,12.063285,0.000000,12.063285,-25.761140,0.598877,8.429602,-8.524069,-3.680163,2,1.500000,52.089671,-24.194001,-76.283672,9.992899,2,5,0,0
2024-05,1,1,0,100.000000,10.206125,1.954732,0.000000,1.954732,8.251392,inf,8.251392,0.000000,8.251392,0,1.500000,42.349054,42.322880,-0.026175,10.026175,1,0,0,0
2024-10,1,0,1,0.000000,-6.816460,1.902031,0.000000,1.902031,-8.718492,0.000000,0.000000,-8.718492,-8.718492,1,1.500000,43.660529,-45.755799,-89.416329,9.982113,0,1,0,0
2024-11,5,1,4,20.000000,-16.988529,9.102297,0.000000,9.102297,-26.090826,0.374838,8.532451,-8.655819,-5.218165,3,1.500000,46.303690,-26.931014,-73.234704,9.991530,1,4,0,0
2025-01,1,0,1,0.000000,-6.764246,1.488495,0.000000,1.488495,-8.252741,0.000000,0.000000,-8.252741,-8.252741,1,1.500000,58.010774,-55.317846,-113.328619,9.977330,0,1,0,0
2025-12,2,0,2,0.000000,-13.491131,3.095574,0.000000,3.095574,-16.586705,0.000000,0.000000,-8.293352,-8.293352,2,1.500000,55.512617,-53.653240,-109.165857,9.978162,0,2,0,0
