timestamp,equity,drawdown_pct
1577836800000,5000.000000,0.000000
1577996400000,5004.713882,0.000000
1578093900000,5010.610041,0.000000
1578096300000,4999.778648,0.216169
1578330900000,5004.658078,0.118787
1578377100000,4993.587787,0.339724
1578413400000,5000.324960,0.205266
1578452100000,4991.522095,0.380951
1578477900000,4997.535721,0.260933
1578490200000,5004.385975,0.124218
1578679500000,5011.505863,0.000000
1578726300000,5017.549767,0.000000
1578735300000,5006.818071,0.213883
1578742500000,4996.473293,0.420055
1578757200000,4985.620812,0.636346
1578759600000,4991.799743,0.513199
1578778800000,4996.686448,0.415807
1578797400000,4985.986293,0.629062
1578849600000,4975.534879,0.837359
1578857100000,4964.464111,1.058000
1578987600000,4970.519460,0.937316
1578994200000,4975.240668,0.843222
1579003200000,4980.921650,0.730000
1579005000000,4986.062843,0.627536
1579021200000,4993.680426,0.475717
1579044000000,4999.891171,0.351937
1579047900000,5007.459928,0.201091
1579057500000,4998.205887,0.385524
1579078200000,4987.313675,0.602607
1579090800000,4993.473342,0.479844
1579099500000,5000.832736,0.333171
1579107600000,4991.931352,0.510576
1579119300000,4982.063317,0.707247
1579120800000,4971.452439,0.918722
1579131000000,4961.186287,1.123327
1579133400000,4951.066527,1.325014
1579163100000,4939.641835,1.552709
1579173300000,4929.080476,1.763197
1579175700000,4934.899881,1.647216
1579203600000,4923.593908,1.872545
1579206900000,4911.995316,2.103705
1579229100000,4916.676867,2.010402
1579249800000,4907.363193,2.196024
1579278000000,4912.989750,2.083886
1579287300000,4902.658383,2.289791
1579298700000,4891.912113,2.503964
1579364400000,4881.409355,2.713285
1579394100000,4886.175156,2.618302
1579422600000,4875.108741,2.838856
1579653600000,4863.595963,3.068306
1580142600000,4853.196511,3.275568
1580207100000,4858.934912,3.161201
1580236200000,4849.393588,3.351360
1580241300000,4839.056767,3.557374
1580242500000,4844.917325,3.440573
1580270400000,4850.690606,3.325511
1580294700000,4856.615674,3.207424
1580295000000,4862.508600,3.089978
1580303700000,4868.499670,2.970575
1580325000000,4857.404429,3.191704
1580326500000,4862.386849,3.092404
1580425500000,4850.825057,3.322831
1580457600000,4839.509001,3.548361
1580460300000,4844.434019,3.450205
1580532300000,4833.279210,3.672521
1580655600000,4838.507844,3.568314
1580959200000,4827.613207,3.785444
1580961300000,4832.513251,3.687786
1580971500000,4820.982987,3.917585
1580973900000,4825.609188,3.825385
1581032700000,4815.130302,4.034229
1581053100000,4804.812600,4.239862
1581093000000,4794.152906,4.452310
1581181800000,4783.014873,4.674291
1581207000000,4787.538344,4.584138
1581216300000,4791.851647,4.498174
1581246300000,4796.504405,4.405444
1581456900000,4787.021457,4.594440
1581466200000,4792.043713,4.494346
1581503100000,4797.748271,4.380654
1581531300000,4787.007513,4.594718
1581551700000,4776.212459,4.809864
1581553800000,4765.707498,5.019228
1581572700000,4770.158435,4.930521
1581609300000,4761.451006,5.104060
1581652800000,4750.465320,5.323005
1582113600000,4739.813866,5.535289
1582124100000,4729.816727,5.734533
1582130400000,4734.384929,5.643488
1582146300000,4724.816806,5.834182
1582733700000,4731.807363,5.694859
1582761600000,4737.580503,5.579800
1582779300000,4728.482722,5.761120
1582794900000,4718.777737,5.954540
1582809000000,4710.033935,6.128805
1582836300000,4699.634541,6.336065
1582880400000,4705.333476,6.222485
1582891800000,4712.031621,6.088991
1582917900000,4703.600310,6.257027
1582957200000,4708.245194,6.164455
1582966500000,4697.170487,6.385174
1582983900000,4687.293984,6.582013
1582987800000,4677.791448,6.771399
1583005200000,4666.866073,6.989142
1583019300000,4671.222383,6.902321
1583067000000,4677.629325,6.774630
1583074800000,4683.458291,6.658459
1583080200000,4689.026059,6.547493
1583089200000,4695.608880,6.416297
1583099700000,4686.067526,6.606456
1583107200000,4691.792068,6.492366
1583324400000,4681.725061,6.693002
1583346300000,4686.042934,6.606947
1583705700000,4691.815587,6.491897
1583720700000,4683.138223,6.664838
1583749200000,4674.073448,6.845499
1583756700000,4665.728136,7.011821
1583766300000,4672.984338,6.867205
1583809200000,4663.295074,7.060312
1583823600000,4667.799497,6.970539
1583835000000,4656.989657,7.185980
1583862900000,4648.264566,7.359871
1583880000000,4639.327366,7.537990
1583881500000,4645.760589,7.409776
1583892300000,4636.504521,7.594249
1583893500000,4626.787899,7.787902
1583902500000,4631.931962,7.685381
1583916000000,4623.018146,7.863034
1583936100000,4613.586300,8.051011
1583937900000,4619.200135,7.939127
1583944200000,4610.519923,8.112124
1584031500000,4618.269346,7.957677
1584031800000,4610.705734,8.108420
1584039300000,4618.395338,7.955166
