key,trades,wins,losses,win_rate,net_pnl,gross_pnl,total_fee,total_slippage,avg_net_pnl,avg_expected_edge_bps,avg_actual_edge_bps,avg_bars_held
long,1613,733,880,45.443273,-2895.580136,-75.145710,2820.434426,0.000000,-1.795152,23.137747,-10.537487,3.742095
short,422,193,229,45.734597,-619.288554,5.054516,624.343070,0.000000,-1.467508,32.293303,-9.675557,3.940758
