trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00000011,SIG-BT-00000011,2022-06,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1655087100000,1655087280000,180000,25523.494280,25645.423741,25640.295682,25334.263440,0.103088,-12.569452,2.109959,2.896793,5.006752,-17.576204,1.620108,4,stop_loss,61.139864,-66.800122,-127.939986,8.019109,11.009553,19.028661,-66.800122,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-00000012,SIG-BT-00000012,2022-06,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1655170440000,1655170860000,420000,21267.645620,21016.460466,21431.454148,21012.258014,0.073237,18.396087,1.238707,0.930871,2.169578,16.226509,1.559062,8,take_profit,107.082688,104.177564,-2.905124,7.952757,5.976384,13.929141,104.177564,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-00000013,SIG-BT-00000013,2022-06,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1655376360000,1655376780000,420000,20933.712420,21004.997950,21000.797791,20824.034263,0.179435,-12.791091,3.010102,4.134413,7.144516,-19.935607,1.634904,8,stop_loss,39.393075,-53.073411,-92.466487,8.013621,11.006809,19.020431,-53.073411,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-00000014,SIG-BT-00000014,2022-06,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1655395860000,1655396160000,300000,20970.505060,20862.042444,21032.924796,20857.870870,0.192048,20.830050,3.213546,2.412244,5.625790,15.204261,1.804464,6,take_profit,40.710766,37.752539,-2.958227,7.979311,5.989658,13.968969,37.752539,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-00000015,SIG-BT-00000015,2022-06,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1655924340000,1655924640000,300000,20200.359120,20244.269165,20240.221121,20135.195099,0.301681,-13.246827,4.880551,6.706120,11.586671,-24.833498,1.634740,6,stop_loss,19.258843,-40.750301,-60.009144,8.008695,11.004347,19.013042,-40.750301,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-00000016,SIG-BT-00000016,2022-06,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1656577740000,1656579120000,1380000,19315.736080,19239.065741,19359.095961,19235.218697,0.275912,21.154291,4.255098,3.193440,7.448538,13.705753,1.856956,24,take_profit,28.684864,25.717015,-2.967849,7.984123,5.992063,13.976186,25.717015,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-0000001A,SIG-BT-0000001A,2022-07,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1658750880000,1658750880000,0,21918.515420,21880.099446,21943.560471,21875.724302,0.479048,18.403107,8.392661,6.296337,14.688998,3.714109,1.708566,1,take_profit,6.522818,3.537238,-2.985580,7.992989,5.996496,13.989485,3.537238,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-0000001B,SIG-BT-0000001B,2022-07,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1658795220000,1658795880000,660000,21095.480060,20982.542805,21163.404284,20978.347136,0.176772,19.964101,2.975280,2.233457,5.208737,14.755364,1.724465,12,take_profit,42.525129,39.568353,-2.956776,7.978586,5.989295,13.967881,39.568353,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-0000001C,SIG-BT-0000001C,2022-07,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1659305460000,1659305820000,360000,23502.798500,23429.141985,23548.159473,23424.457094,0.265514,19.556819,4.984431,3.740280,8.724710,10.832109,1.727066,7,take_profit,20.332799,17.358268,-2.974531,7.987464,5.993734,13.981198,17.358268,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-0000001D,SIG-BT-0000001D,2022-08,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1660731540000,1660732380000,840000,23743.550340,23782.062328,23777.306867,23691.706747,0.357591,-13.771555,6.797900,9.342292,16.140192,-29.911747,1.535809,15,stop_loss,8.834811,-35.229710,-44.064521,8.006488,11.003244,19.009731,-35.229710,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
TRD-SIG-BT-0000001E,SIG-BT-0000001E,2022-08,BTCUSDT,vwap_reclaim_short_v2,bearish,short,1661537520000,1661537520000,0,20611.376900,20642.179173,20638.051563,20541.534323,0.449725,-13.852554,7.421103,10.199168,17.620271,-31.472825,2.618312,1,stop_loss,20.885449,-33.953272,-54.838722,8.005978,11.002988,19.008966,-33.953272,screening_bearish|confirmation_bearish|entry_ema_alignment_short|anchor_range_quality_ok|breakdown_close_depth_ok|breakdown_volume_ok|retest_hold_ok|current_body_ok|upper_wick_rejection_ok|structure_stop_ok|below_vwap|atr_bps_in_range|volume_ratio_ok|reward_risk_ok|expected_reward_ok|expected_net_edge_ok|confidence_ok,,vwap_reclaim_short_v2_range_breakdown_retest
