bucket,trades,wins,losses,win_rate,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,avg_net_pnl_bps,net_pnl
edge_lt_0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_0_5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
edge_5_10,8,2,6,25.000000,8.353271,-24.212688,-32.565959,17.753875,-24.212688,-182.521332
edge_10_15,4,1,3,25.000000,12.475611,-25.047151,-37.522762,17.754376,-25.047151,-81.012878
edge_15_20,2,0,2,0.000000,17.805185,-39.578549,-57.383734,19.012339,-39.578549,-50.724145
edge_20_30,9,6,3,66.666667,23.931772,1.019539,-22.912233,15.656662,1.019539,-9.054209
edge_30_50,3,2,1,66.666667,40.876323,8.082494,-32.793830,15.652427,8.082494,10.024017
edge_gte_50,6,2,4,33.333333,74.622352,-23.370037,-97.992390,17.336953,-23.370037,-32.196704
