month,trades,wins,losses,win_rate,gross_pnl,fee,slippage,total_cost,net_pnl,profit_factor,avg_win,avg_loss,expectancy,max_consecutive_losses,avg_reward_risk,avg_expected_edge_bps,avg_actual_edge_bps,avg_edge_realization_bps,avg_total_cost_bps,take_profit_count,stop_loss_count,time_exit_count,end_of_backtest_count
2020-01,19,8,11,42.105263,-10.479315,65.045376,0.000000,65.045376,-75.524691,0.872262,6.022322,-11.245752,-3.974984,4,1.200000,17.717477,-7.754281,-25.471758,10.001123,8,11,0,0
2020-02,7,2,5,28.571429,-19.180268,26.493165,0.000000,26.493165,-45.673433,0.478782,4.621935,-10.983461,-6.524776,4,1.200000,13.745393,-18.766327,-32.511720,10.000872,2,5,0,0
2020-03,100,40,60,40.000000,-84.056340,242.660556,0.000000,242.660556,-326.716896,0.802792,5.847041,-9.343309,-3.267169,5,1.200000,42.682349,-22.736996,-65.419345,10.006365,40,60,0,0
2020-04,11,7,4,63.636364,30.002547,35.632663,0.000000,35.632663,-5.630116,2.096888,4.907680,-9.995969,-0.511829,1,1.200000,15.975966,-2.145442,-18.121408,10.000574,7,4,0,0
2020-05,20,7,13,35.000000,-30.990070,69.260917,0.000000,69.260917,-100.250987,0.647432,4.767593,-10.278780,-5.012549,4,1.200000,14.191445,-13.905202,-28.096647,9.998046,7,13,0,0
2020-06,2,0,2,0.000000,-13.323728,6.802144,0.000000,6.802144,-20.125871,0.000000,0.000000,-10.062936,-10.062936,2,1.200000,13.527464,-29.596417,-43.123881,9.990197,0,2,0,0
2020-07,9,8,1,88.888889,57.190738,30.456766,0.000000,30.456766,26.733972,9.614208,4.535413,-9.549330,2.970441,1,1.200000,14.351360,8.771771,-5.579589,10.009391,8,1,0,0
2020-08,4,3,1,75.000000,17.349226,12.223926,0.000000,12.223926,5.125300,3.594764,5.198990,-10.471670,1.281325,1,1.200000,18.415615,8.700119,-9.715496,10.009355,3,1,0,0
2020-10,1,1,0,100.000000,8.024287,3.997342,0.000000,3.997342,4.026945,inf,4.026945,0.000000,4.026945,0,1.200000,10.094223,10.084176,-0.010047,10.010047,1,0,0,0
2020-11,29,18,11,62.068966,70.668810,97.069095,0.000000,97.069095,-26.400285,1.961113,4.713844,-10.113589,-0.910355,4,1.200000,14.934053,-1.645810,-16.579863,10.004179,18,11,0,0
2020-12,65,25,40,38.461538,-64.889731,201.656206,0.000000,201.656206,-266.545938,0.748973,4.549554,-9.507119,-4.100707,7,1.200000,15.927887,-14.023987,-29.951873,9.997987,25,40,0,0
2021-01,176,73,103,41.477273,-85.187062,456.118255,0.000000,456.118255,-541.305317,0.859776,4.498223,-8.443452,-3.075598,7,1.200000,19.066038,-12.398706,-31.464743,9.998800,73,103,0,0
2021-02,105,36,69,34.285714,-133.541341,259.499819,0.000000,259.499819,-393.041160,0.623693,3.672405,-7.612286,-3.743249,10,1.200000,15.734505,-15.298736,-31.033242,9.997349,36,69,0,0
2021-03,63,21,42,33.333333,-78.159797,150.620824,0.000000,150.620824,-228.780621,0.603786,3.402190,-7.148253,-3.631438,7,1.200000,14.198096,-14.452547,-28.650643,9.997773,21,42,0,0
2021-04,14,3,11,21.428571,-33.067253,32.150480,0.000000,32.150480,-65.217733,0.326842,2.886202,-6.716031,-4.658409,5,1.200000,13.930850,-21.362952,-35.293802,9.994316,3,11,0,0
2021-05,47,23,24,48.936170,15.475803,87.012452,0.000000,87.012452,-71.536648,1.147670,3.399157,-6.238219,-1.522056,7,1.200000,19.482824,-7.761816,-27.244640,10.001120,23,24,0,0
2021-06,80,34,46,42.500000,-22.733318,165.318790,0.000000,165.318790,-188.052108,0.881129,2.873991,-6.212343,-2.350651,7,1.200000,14.911027,-11.833296,-26.744323,9.999083,34,46,0,0
2021-07,29,17,12,58.620690,33.496491,55.462748,0.000000,55.462748,-21.966256,1.696629,2.807996,-5.808515,-0.757457,2,1.200000,16.395612,-5.479794,-21.875405,10.002261,17,12,0,0
2021-08,22,12,10,54.545455,17.535420,45.315041,0.000000,45.315041,-27.779621,1.440426,2.661214,-5.971419,-1.262710,4,1.200000,13.541256,-6.675046,-20.216302,10.001663,12,10,0,0
